Case,Planform,Span,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_x,Fin_S,cgx,RTG_h,PropD,Check,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater
5253,3.190856909,1.918569701,162767.5778,423887.6892,LowClb,760264.5753,4396749.246,4396749.246,0.700192335,1.5,388.6828694,0.786518934,0.38073,0.786520521,352.8792148,1.785784979,Fuselage too big,162767.5778,91836.41472,0,52.2544,162715.3234,0.31883509,1640.801526,52716.42196,3.717772236,72.47934355,16276.75025,168.4062624,0,0.012693759
5254,8.665746573,3.577548958,9730.51614,34188.04011,LowClb,22505.93175,1288916.304,1288916.304,0.327119977,1.5,42.46033157,1.058360184,1.048553472,1.058390043,38.10916766,1.760222229,Fuselage too big,9730.51614,8365.998185,0,52.2544,9678.26174,0.242772077,77.17624799,220.1204533,10.23896984,12.29841997,973.0437735,19.13018148,0,0.012736874
5255,14.58857435,13.08486192,801.1352178,2522.885236,LowClb,9711.059322,1083233.034,1083233.034,0.064409096,1.5,4.275053773,4.527220861,0.521048525,4.527174465,3.362784427,0.880950455,Span too big,801.1352178,652.693243,0,52.2544,748.8808178,0.385802802,3.622807915,1.14594348,5.087961911,1.596394384,80.10482407,4.230990704,0,0.012849556
5256,6.41995936,6.526978526,2358.389716,7479.756068,LowClb,2510.609794,2392023.809,2392023.809,0.094059571,1.5,10.15180152,2.899075517,0.30240198,2.897401874,8.731974464,1.528027566,Fuselage too big,2358.389716,1989.874629,0,52.2544,2306.135316,19.4197278,36.45841623,9.490894022,2.952910685,3.842272673,235.8302343,8.250930266,0,0.015301171
5257,3.190444114,4.857452545,238.2274212,577.973839,LowClb,908.0506846,1215854.307,1215854.307,0.01048486,0.28297644,4.903891617,1.358446651,0.304491687,1.357216802,2.523718988,0.417126045,Fuselage too big,238.2274212,143.6114513,0,52.2544,185.9730212,2.544557465,4.310479903,0.308688354,2.973316371,0.507524779,23.81574499,7.886159627,0,0.015098356
5258,4.74634144,4.130217088,503.987077,1538.819989,LowClb,2587.054535,758003.3581,758003.3581,0.167289969,1.5,3.313293687,1.537500232,0.250130867,1.538684188,2.437265449,0.689464398,1,503.987077,385.0500353,0,52.2544,451.732677,1.799328998,5.438324828,0.369118229,2.442490989,1.091013317,50.38920035,5.137930785,0,0.015234231
5259,8.465925364,3.947115268,1394.952463,4665.304774,LowClb,1438.490455,694487.4421,694487.4421,0.260789642,1.5,5.776192016,0.519317868,2.352256167,0.522481087,4.792999168,1.206572587,Fuselage too big,1394.952463,1144.549573,0,52.2544,1342.698063,5.233200135,18.75362617,2.216985927,22.96943417,2.624955096,139.4863721,6.848707915,0,0.01520877
5260,14.39833731,7.037623425,387.2703798,1075.940676,LowClb,1404.988771,1230355.657,1230355.657,0.009811899,0.271275549,2.274139977,2.606423169,0.716825147,2.609953114,1.56582964,0.574601944,1,387.2703798,275.6936395,0,52.2544,335.0159798,1.971088971,5.222657571,0.16668797,6.999691725,0.824836044,38.72002326,5.40222663,0,0.015128079
5261,8.238498043,3.592284603,2689.50631,9337.047492,LowClb,983.4819743,900780.8229,900780.8229,0.298131979,1.5,13.49928081,1.000358656,1.813896477,1.001748607,11.74229318,1.625069543,Fuselage too big,2689.50631,2288.073505,0,52.2544,2637.25191,3.91971556,36.52349766,8.295466198,17.71243128,4.579948314,268.940795,9.191390021,0,0.015161212
5262,8.042174247,4.594004518,2114.236022,7361.026914,LowClb,3139.061243,986651.0577,986651.0577,0.211440007,1.5,10.10086995,1.799977016,0.683275691,1.80032444,8.682709465,1.51691885,Fuselage too big,2114.236022,1804.384172,0,52.2544,2061.981622,1.393768684,21.54092995,5.24830084,6.67208624,3.796910561,211.4160507,7.514984205,0,0.014418068
5263,7.566829913,8.968316669,507.538481,1574.625059,LowClb,5566.38153,755076.4715,755076.4715,0.067816447,1.5,3.480342024,2.012377083,0.496631768,2.011443609,2.567972544,0.697380447,1,507.538481,387.7158568,0,52.2544,455.284081,1.964149077,3.941164017,0.410236837,4.849535888,1.110396884,50.74432385,4.534419633,0,0.013998009
5264,3.753821236,3.506053788,379.7848632,1062.945682,LowClb,4369.522698,1116953.75,1116953.75,0.162865136,1.5,2.551150056,1.722468441,0.303179944,1.722690359,1.759608627,0.571069336,1,379.7848632,275.4960604,0,52.2544,327.5304632,1.024577593,3.830546599,0.166100238,2.960507388,0.817103658,37.97168576,5.248699451,0,0.015182121
5265,5.939719474,6.430223792,193.4884823,393.6907913,LowClb,10705.53431,994362.5446,994362.5446,0.095981655,1.5,1.490881057,2.557726009,0.21284862,2.557888373,0.675074335,0.340573914,1,193.4884823,105.9070461,0,52.2544,141.2340823,0.288472761,1.69948353,0.044253448,2.078435343,0.374441378,19.33964741,11.48835409,0,0.013948282
5266,4.20552495,2.823107597,231.8775917,557.8268337,LowClb,7544.024203,831275.7608,831275.7608,0.038411866,0.48730256,1.65750155,1.325066733,0.271453556,1.328811374,0.899017293,0.409485551,1,231.8775917,138.8940141,0,52.2544,179.6231917,1.366891443,4.326421073,0.069716074,2.650703893,0.493596856,23.18106555,8.625695762,0,0.015086967
5267,18.78881291,12.2101351,155.1386875,186.151463,LowClb,818.0390869,952934.5182,952934.5182,0.00583934,0.241998046,1.283428243,3.549029442,1.024945429,3.546494928,0.481628213,0.226142205,Span too big,155.1386875,52.10860373,0,52.2544,102.8842875,1.435581762,2.258505547,0.036062364,10.00844079,0.203892466,15.50729307,21.31080979,0,0.015097951
5268,11.03507487,5.495646519,16118.2628,53634.73908,LowClb,2745.382572,1637941.404,1637941.404,0.211825819,1.5,115.7796747,1.172793532,1.672323003,1.173510785,104.2265968,1.582533802,Fuselage too big,16118.2628,12770.85188,0,52.2544,16066.0084,15.68631603,266.9859122,1332.137731,16.3299872,16.47499943,1611.820318,35.70598966,0,0.01527118
5269,9.030382981,8.907661156,332.8780307,939.5914232,LowClb,5860.638702,562626.2224,562626.2224,0.072858707,1.5,4.411193655,2.781954191,0.601914417,2.781762371,2.777220126,0.535773355,Fuselage too big,332.8780307,233.1212578,0,52.2544,280.6236307,0.317326228,1.707087297,0.484457168,5.877605406,0.741363618,33.28201784,5.079172793,0,0.013342548
5270,11.15549801,9.047319692,3514.280857,11893.82387,LowClb,5725.647839,1273969.493,1273969.493,0.091168795,1.5,44.13162226,3.10987306,0.523636063,3.109914771,37.87825019,1.674871542,Fuselage too big,3514.280857,2928.634171,0,52.2544,3462.026457,1.875048202,24.8987208,133.9702443,5.113228846,5.507727485,351.4220035,10.59197371,0,0.013339847
5271,3.635160646,6.036594527,351.9982997,996.1198864,LowClb,2508.452592,577720.9642,577720.9642,0.072108031,1.5,6.706942482,0.449459977,0.485661831,0.450532696,3.942081517,0.55187847,Fuselage too big,351.9982997,245.5042715,0,52.2544,299.7438997,1.727451499,3.447477753,0.866476694,4.742416071,0.775579388,35.19350983,7.471387857,0,0.015329084
5272,8.643823581,7.066419832,508.247078,1528.846814,LowClb,1419.934456,757782.515,757782.515,0.113269052,1.5,2.584973598,2.189209082,0.443032472,2.190576065,1.757020058,0.687197551,1,508.247078,384.3679543,0,52.2544,455.992678,2.511701773,5.527127224,0.233368683,4.326146679,1.085487004,50.81513159,7.110477181,0,0.01528358
5273,16.90990146,10.43385261,12110.59298,41842.01362,LowClb,8879.864174,1798320.954,1798320.954,0.101128679,1.5,48.5373771,1.822001706,1.782376612,1.82229272,43.65224651,1.581392134,Fuselage too big,12110.59298,10299.5562,0,52.2544,12058.33858,9.639442658,167.5216817,312.9273485,17.40464446,14.09185236,1211.053447,26.12996011,0,0.014011799
5274,8.957847886,6.259893335,5275.255694,18265.13003,LowClb,1744.808508,1579869.152,1579869.152,0.132991946,1.5,19.68938529,0.817385796,1.46229248,0.818697378,17.44440941,1.590927209,Fuselage too big,5275.255694,4520.37523,0,52.2544,5223.001294,14.01006624,92.17037202,32.1375242,14.27907017,7.507403487,527.5192892,14.98708334,0,0.015255386
5275,13.03849092,10.19757489,1602.962736,5394.269833,LowClb,14734.07882,1043248.832,1043248.832,0.086991198,1.5,6.419717457,2.492605627,0.695171113,2.49332977,5.38123348,1.297416378,Fuselage too big,1602.962736,1349.532755,0,52.2544,1550.708336,4.578069713,15.78236914,4.06194812,6.788243278,2.948869845,160.2906074,6.711117417,0,0.014355592
5276,11.3165522,12.83953699,216.1371393,472.774124,LowClb,1866.114839,1108400.122,1108400.122,0.007114632,0.344244288,2.46695291,2.660995114,0.676005171,2.650331679,1.386951997,0.375533511,Span too big,216.1371393,120.5305188,0,52.2544,163.8827393,5.092084549,2.700736319,0.172207142,6.601090685,0.433419652,21.60769355,6.729649453,0,0.015339134
5277,12.51556527,10.58403114,6328.060475,21678.88165,LowClb,3152.090344,1857088.15,1857088.15,0.079146405,1.5,26.89726875,1.701516015,1.012366324,1.701561147,23.96480629,1.60089917,Fuselage too big,6328.060475,5410.224637,0,52.2544,6275.806075,25.66834997,98.86913696,72.82649506,9.885607684,8.588762061,632.7979925,16.92981645,0,0.015276529
5278,0.981081126,1.962646177,205.7259872,465.0889146,LowClb,988.5298784,690430.5074,690430.5074,0.157885599,1.5,4.44771342,0.471079877,0.117718756,0.471237662,2.164776703,0.372292641,Fuselage too big,205.7259872,120.1688755,0,52.2544,153.4715872,0.270109015,2.307692781,0.155712723,1.149506268,0.427823499,20.56700331,8.409715065,0,0.015149041
5279,8.915384569,4.636746501,369.6574122,1032.631557,LowClb,539.4872342,1079647.258,1079647.258,0.010976514,0.256041007,2.952901648,1.9029811,1.188582387,1.905501432,2.013895734,0.562654844,1,369.6574122,255.1915945,0,52.2544,317.4030122,1.95282007,5.459093461,0.216183184,11.60633152,0.798796417,36.95907832,5.204019659,0,0.015095063
5280,14.10379446,5.261383338,2320.415489,7843.42209,LowClb,2122.853788,842684.8513,842684.8513,0.245552134,1.5,19.57689921,1.229875899,3.373397937,1.2319792,16.73548455,1.565896583,Fuselage too big,2320.415489,1941.118006,0,52.2544,2268.161089,4.699419317,24.14443807,20.27390493,32.94073278,3.998672119,232.0326038,8.938021663,0,0.01529083
5281,18.71853173,6.258709025,1378.451975,4714.877067,LowAcc,634.1967671,1579901.111,1579901.111,0.007691215,0.18019758,18.60360011,3.232933944,1.996167215,3.237390277,14.75764827,1.190618151,Fuselage too big,1378.451975,1114.692545,0,52.2544,1326.197575,6.985988309,23.15431525,13.26843591,19.49227813,2.569715046,137.8355431,8.183717679,0,0.015036551
5282,13.77530985,4.325350125,1766.996535,175073.8416,LowAcc,5981.109851,2349211.737,2349211.737,0.222415455,1.5,9.374279629,0.91574438,1.976058616,0.915996357,7.981509601,1.380150682,Winglet too big,1766.996535,1497.185267,0,52.2544,1714.742135,0.355782714,21.06815706,5.792701036,4.315407741,3.261140121,176.6932835,6.057060451,0,0.013335918
5283,2.479228004,1.652188822,390.0924828,1151.034547,LowClb,1938.281203,528475.2965,528475.2965,0.356007322,1.5,2.856371131,0.314964725,0.413364705,0.316155996,1.997608919,0.594771274,1,390.0924828,283.6561189,0,52.2544,337.8380828,0.576712393,4.324280195,0.163041134,4.036445315,0.869508969,39.0022119,5.19452839,0,0.015235664
5284,4.093491161,4.806767298,6012.585227,21178.03033,LowClb,923.3308336,1872944.129,1872944.129,0.118054541,1.5,23.63934244,0.530692856,0.534294459,0.53166889,21.02754399,1.611594962,Fuselage too big,6012.585227,5123.595292,0,52.2544,5960.330827,23.1033453,137.5491476,44.68734503,5.217306507,8.379157526,601.2510955,16.53292997,0,0.015207687
5285,7.803464685,6.780195018,738.3662245,2310.975305,LowClb,1088.056903,2186942.939,2186942.939,0.007919726,0.223981099,6.852992035,1.913814675,0.823098826,1.913481826,5.214456826,0.846217469,Fuselage too big,738.3662245,571.6256791,0,52.2544,686.1118245,9.834584285,13.40801143,2.057038245,8.037438511,1.499138372,73.82827413,5.806414828,0,0.015245626
5286,10.0712851,6.824046169,8242.599811,27312.89595,LowAcc,4361.917211,1672583.6,1672583.6,0.135647474,1.5,83.08203393,0.983375255,1.51802,0.983617802,73.84060592,1.587484489,Fuselage too big,8242.599811,6688.8034,0,52.2544,8190.345411,5.255458257,87.00450131,541.1264998,14.82324117,10.21762445,824.2530991,18.84776883,0,0.0138186
5287,0.973906384,2.365954302,170.2877538,344.9399514,LowAcc,11950.4243,938628.2622,938628.2622,0.132607234,1.5,1.435796971,0.434526879,0.081670771,0.434550807,0.655570047,0.317061676,1,170.2877538,88.2130073,0,52.2544,118.0333538,0.040894832,1.46519114,0.029144463,0.797503022,0.336525461,17.02121122,10.1167846,0,0.01309172
5288,6.011416342,4.680782812,480.1272351,1458.164693,LowClb,2751.985225,706014.7763,706014.7763,0.161177395,1.5,2.667173867,0.611926669,0.900948176,0.612741964,1.934750347,0.670820641,1,480.1272351,359.3472908,0,52.2544,427.8728351,0.965565373,4.312409506,0.202376997,8.797625913,1.045885342,48.00379408,5.183002475,0,0.014884634
5289,7.119397723,7.080097206,1807.212751,6015.755388,LowAcc,16580.89349,1660451.776,1660451.776,0.086424654,1.5,9.261336286,0.473531502,1.097430358,0.476376268,7.878275153,1.370891962,Fuselage too big,1807.212751,1504.997682,0,52.2544,1754.958351,15.2160688,25.63630355,7.121665296,10.71624541,3.222477698,180.7146685,7.317935522,0,0.015304814
5290,10.45685649,11.63476574,1024.191345,3086.540331,LowClb,706.7309758,3940604.095,3940604.095,0.007714978,0.143837122,4.128877784,1.018995152,1.020378236,1.022836824,3.294116758,0.980153792,Fuselage too big,1024.191345,808.4623372,0,52.2544,971.9369453,18.44361739,23.10315916,1.670985069,9.963842817,1.887545252,102.4125705,5.977794092,0,0.015093817
5291,17.76115808,11.17547978,52054.10134,140723.3764,LowClb,3734.364152,4433836.104,4433836.104,0.106311531,1.5,149.5795946,3.551581604,1.377146628,3.551350589,135.5241061,1.567047679,Fuselage too big,52054.10134,36626.68782,0,52.2544,52001.84694,45.02203213,930.8202096,9065.558259,13.44763349,35.45575029,5205.403326,79.43803874,0,0.013871081
5292,17.76387661,15.79218743,4113.665576,21807.14413,LowClb,2720.889942,2996771.002,2996771.002,0.046825466,1.450164306,16.37146572,1.227389746,3.027538326,1.229869548,14.39919513,1.59680506,Span too big,4113.665576,3394.964401,0,52.2544,4061.411176,92.1478995,69.33435643,46.52415839,29.56346474,5.864639397,411.3571824,11.63980645,0,0.0152682
5293,5.429657018,5.009773022,23514.74269,71159.16559,LowAcc,2564.69118,5943726,5943726,0.147153812,1.5,89.67971514,0.530369736,1.112825236,0.530805281,81.02690935,1.564084547,Fuselage too big,23514.74269,19333.94427,0,52.2544,23462.48829,25.10604177,539.3710003,1133.000897,10.86657412,21.04944957,2351.46503,47.66970087,0,0.015318591
5294,19.83860458,13.44892845,4677.799915,16779.0816,LowAcc,27029.082,3970911.163,3970911.163,0.016258728,0.595053892,35.28111058,0.87868744,4.971768918,0.882365533,30.95845177,1.595162429,Span too big,4677.799915,3869.566691,0,52.2544,4625.545515,46.41239556,76.28839166,97.69691426,48.54858941,6.294675093,467.7732773,12.94929697,0,0.015283232
5295,14.54861511,12.28263316,171.8640445,297.9813667,LowClb,2287.731553,620119.1229,620119.1229,0.013366458,0.598196959,2.320564419,2.419816345,1.316662238,2.417269772,1.152368788,0.293638919,Span too big,171.8640445,75.36110773,0,52.2544,119.6096445,3.521541822,1.810946586,0.1479709,12.85701235,0.300191945,17.17865953,8.416916975,0,0.015296697
5296,11.75569774,12.68549097,211.5808632,434.5851686,LowClb,20331.92203,1231066.344,1231066.344,0.020728537,0.875698834,1.771079806,1.909933777,1.039426037,1.907094897,1.008559172,0.357429391,Span too big,211.5808632,114.5944693,0,52.2544,159.3264632,4.118641958,2.03454325,0.090621295,10.14984178,0.402493628,21.15229759,6.768436398,0,0.015117934
5297,18.4601694,12.83929141,765.0958424,2427.853803,LowClb,5559.042082,840006.2163,840006.2163,0.071697986,1.5,3.712501078,1.205992716,2.213260644,1.207266617,2.895805685,0.868240351,Span too big,765.0958424,599.9319081,0,52.2544,712.8414424,2.176716268,5.41156652,0.894803143,21.6121634,1.560521191,76.5012803,4.738843656,0,0.013639811
5298,16.09546534,13.05769642,412.9558295,1193.925704,LowClb,1985.853958,1315550.333,1315550.333,0.005819508,0.214615432,2.435811524,3.273365389,0.771369294,3.269775754,1.71053292,0.605929422,Span too big,412.9558295,294.6696207,0,52.2544,360.7014295,4.875480842,5.784823998,0.230957927,7.532307267,0.894605227,41.2879945,5.410326805,0,0.015312252
5299,12.71838663,8.47871905,4444.658124,14754.70752,LowAcc,5941.865827,2157753.326,2157753.326,0.108696704,1.5,21.89703252,1.25894797,1.81838,1.25916498,19.34951227,1.684127664,Fuselage too big,4444.658124,3815.188935,0,52.2544,4392.403724,3.008034102,39.87138878,55.30603366,17.75621222,6.487098997,444.4602343,10.31252924,0,0.013257659
5300,3.745266567,5.062643813,1309.740319,4454.20053,LowClb,886.8165147,3477024.297,3477024.297,0.047200903,1.012112405,7.368387367,0.472510305,0.591418491,0.474995376,6.070206105,1.106971109,Fuselage too big,1309.740319,1070.725116,0,52.2544,1257.485919,16.54117535,22.00900638,3.087535383,5.775114243,2.288198388,130.9655792,6.079000402,0,0.015193839
5301,3.747974912,6.809686729,401.8419363,1054.552348,LowClb,9598.061611,1463955.999,1463955.999,0.061564671,1.5,2.137302921,0.833447367,0.431471901,0.833396234,1.323030716,0.568774794,1,401.8419363,289.2499823,0,52.2544,349.5875363,2.833907026,4.303386981,0.198684887,4.213259407,0.812095963,40.1769056,7.784002396,0,0.015311715
5302,4.925232763,3.369907151,308.7242255,726.4865514,LowClb,1906.591602,1187223.25,1187223.25,0.214625653,1.5,1.840177037,0.549538844,1.333071617,0.551496113,1.094138333,0.469717692,1,308.7242255,200.1135487,0,52.2544,256.4698255,1.095870959,3.249383172,0.102581264,13.01724751,0.60715588,30.86284767,7.405870409,0,0.015319942
5303,6.309312158,7.393414121,132.9227803,172.0733267,LowClb,1518.421383,917683.5562,917683.5562,0.037377118,1.016917195,1.877362421,1.210282337,0.556524467,1.210701721,0.848479019,0.216251742,1,132.9227803,47.37261663,0,52.2544,80.66838031,1.480078004,1.418148641,0.048646448,5.434379255,0.19087939,13.2832642,11.42505295,0,0.015314799
5304,1.371045763,3.459455979,2359.183529,7439.961387,LowAcc,3929.532988,4545384.021,4545384.021,0.098464858,1.5,9.569581547,1.425480231,0.067221314,1.425358565,8.220392171,1.524944061,Fuselage too big,2359.183529,2023.70348,0,52.2544,2306.929129,1.627221005,28.01412634,6.054207347,0.65640621,3.829657748,235.9098491,7.12044353,0,0.013737541
5305,7.372169447,5.866244549,543.5569504,1619.55443,LowAcc,1228.47678,1972186.222,1972186.222,0.011442427,0.29886109,2.669552553,1.308399741,0.63937376,1.310964946,1.839530649,0.707574397,1,543.5569504,407.4665571,0,52.2544,491.3025504,4.593370714,10.21139135,0.309200743,6.243390361,1.135552819,54.34987994,6.978003999,0,0.015203376
5306,13.30132907,6.302685386,5132.167305,17090.0401,LowClb,5284.15061,2077357.063,2077357.063,0.181937286,1.5,18.72666999,2.982431943,1.14496606,2.982482575,16.56825924,1.752671908,Fuselage too big,5132.167305,4450.500729,0,52.2544,5079.912905,1.078298061,44.0734891,41.03405247,11.18042452,7.288377959,513.2106486,11.53380571,0,0.013079477
5307,10.79602567,6.784510214,3361.666866,11726.57872,LowClb,4041.256524,1111204.593,1111204.593,0.143913029,1.5,13.91881724,1.928256866,1.046865873,1.928853887,12.18599036,1.594006161,Fuselage too big,3361.666866,2872.91045,0,52.2544,3309.412466,8.055291208,45.09580036,20.54590345,10.22249069,5.416389324,336.1596037,10.99122311,0,0.015314614
5308,18.49890678,7.262517395,8695.570901,27476.05791,LowClb,7179.356907,2726727.625,2726727.625,0.192119216,1.5,29.12279216,1.226592648,3.437137299,1.227005568,26.02170952,1.599246274,Fuselage too big,8695.570901,7468.572731,0,52.2544,8643.316501,3.992167028,94.01065136,145.433866,33.56313824,10.27488473,869.5505679,17.90476798,0,0.013726225
5309,14.63891819,8.360317883,616.5010574,1860.655594,LowClb,1861.843357,672219.4564,672219.4564,0.118036686,1.5,6.490054409,0.957589019,2.347541411,0.963256661,4.697678425,0.75166819,Fuselage too big,616.5010574,458.8114763,0,52.2544,564.2466574,6.267487591,5.578862524,1.826912622,22.92339527,1.246873043,61.64340537,5.932990697,0,0.015253997
5310,3.200431819,5.010656405,361.5966379,983.0947809,LowClb,6435.561164,1316616.266,1316616.266,0.080062351,1.5,4.589592554,2.098712536,0.155816347,2.09864099,2.911283061,0.548232143,Fuselage too big,361.5966379,263.3254866,0,52.2544,309.3422379,0.162054746,1.942012782,0.595857298,1.52152362,0.767782007,36.15324855,4.861345003,0,0.012927319
5311,12.20257001,3.721178459,1253.156407,3814.242754,LowClb,108639.8912,1051702.793,1051702.793,0.371666849,1.5,12.97766784,2.1556638,1.565912129,2.156020785,10.29958639,1.090194968,Fuselage too big,1253.156407,1038.786123,0,52.2544,1200.902007,0.344282202,7.21065856,5.083039233,15.29090074,2.233381884,125.3076623,6.631542378,0,0.014416038
5312,1.982685484,5.135334855,271.2073278,700.3421058,LowClb,98032.65234,674644.3072,674644.3072,0.063724008,1.5,4.644040501,0.815430336,0.181910063,0.814738362,2.609496519,0.461255776,Fuselage too big,271.2073278,175.3249809,0,52.2544,218.9529278,3.323436661,3.23235011,0.483498527,1.776324905,0.590686947,27.1124911,7.093923314,0,0.015235379
5313,12.96296873,13.17932825,6806.191651,23493.76672,LowClb,3747.432851,3745635.71,3745635.71,0.058359496,1.5,71.22284172,2.196439562,0.919785929,2.196552879,62.43937486,1.583865873,Span too big,6806.191651,5293.846145,0,52.2544,6753.937251,51.78705593,80.9000279,612.3976231,8.981573794,7.912966776,680.6112035,17.48538438,0,0.015270284
5314,4.770373523,4.47120011,4930.484317,16700.90006,LowClb,1060.077229,2121786.472,2121786.472,0.159412681,1.5,51.36200296,1.416245029,0.347968942,1.416537637,44.92557983,1.60309458,Fuselage too big,4930.484317,4136.881296,0,52.2544,4878.229917,10.22506784,71.72103802,141.22656,3.397865343,6.872807542,493.0406484,14.84934731,0,0.015286934
5315,2.42961742,3.509042984,402.247144,1163.387478,LowClb,1166.264812,634629.7255,634629.7255,0.108972204,1.5,7.561567193,0.278589894,0.720502455,0.279840288,4.590747047,0.597592521,Fuselage too big,402.247144,286.2507111,0,52.2544,349.992744,2.317154613,4.746367084,1.110859299,7.035600096,0.875828717,40.21724104,7.423769411,0,0.01521262
5316,8.685315486,4.745246143,1077.060324,3363.37826,LowClb,11408.88263,1068714.504,1068714.504,0.220923979,1.5,13.41394375,0.788543941,1.092356505,0.790093844,10.32978174,1.023250443,Fuselage too big,1077.060324,877.5943502,0,52.2544,1024.805924,2.468181041,9.368948441,7.550249932,10.66669999,2.02014164,107.6989561,7.423112061,0,0.015284621
5317,4.070194472,7.343694383,167.0273872,302.7626099,LowClb,478.6211706,704357.6898,704357.6898,0.019504632,0.744276012,4.765657064,1.559455425,0.206923588,1.556543844,1.938624209,0.296128692,Fuselage too big,167.0273872,78.05380957,0,52.2544,114.7729872,3.874618715,2.538649686,0.353964839,2.020578286,0.303984811,16.69519726,10.9171424,0,0.015041623
5318,3.773681167,4.035997262,79589.02026,241531.9379,LowClb,4182.574941,5612843.171,5612843.171,0.267475238,1.5,252.590842,0.371519129,0.885699228,0.371546659,229.1467739,1.562268645,Fuselage too big,79589.02026,58108.94888,0,52.2544,79536.76586,6.543349246,1543.309021,11735.04139,8.648722186,48.90171925,7958.895445,126.4628236,0,0.014501871
5319,11.90218614,3.490788553,44680.24983,129573.5504,LowClb,1249.8377,3472443.907,3472443.907,0.393318499,1.5,140.0094081,1.022794369,3.553942845,1.023996398,126.8195329,1.683551598,Fuselage too big,44680.24983,34888.73211,0,52.2544,44627.99543,33.06489285,1129.676314,3959.435884,34.70372715,33.42105177,4468.018504,80.92796123,0,0.014983285
5320,2.397786751,1.927962631,391.9057102,1100.817163,LowClb,2934.955766,772276.66,772276.66,0.341936467,1.5,2.597314572,0.653351811,0.258585687,0.65363519,1.803231425,0.581389137,1,391.9057102,288.0244156,0,52.2544,339.6513102,0.223243208,3.38541296,0.163204949,2.525051052,0.839769335,39.18353505,5.291370194,0,0.015307823
5321,9.879071917,3.618387776,7617.942136,26006.36526,LowClb,1628.853031,1297410.311,1297410.311,0.374497275,1.5,35.90275331,0.814852806,1.406190964,0.816479959,32.1082626,1.652604201,Fuselage too big,7617.942136,6496.734371,0,52.2544,7565.687736,10.34663263,138.1332172,115.9127755,13.73124714,9.90557618,761.7884804,19.12038648,0,0.015049279
5322,5.191465337,2.877920312,5726.310683,19713.40247,LowClb,19931.17848,1555567.799,1555567.799,0.325867506,1.5,21.94350201,0.60660861,0.519830665,0.606680986,19.48882391,1.589150962,Fuselage too big,5726.310683,4982.953584,0,52.2544,5674.056283,0.486891458,59.34539406,31.64139304,5.07606969,7.986591695,572.624451,13.92801009,0,0.013898537
5323,13.73436272,7.193585165,323.6761102,817.2245273,LowClb,6251.784056,1529812.66,1529812.66,0.010029907,0.275051589,1.905064847,1.733211216,0.781881102,1.7369925,1.0900848,0.499058053,1,323.6761102,215.2751445,0,52.2544,271.4217102,1.780886693,4.944850603,0.113305677,7.634953516,0.665540305,32.36195279,8.629843456,0,0.015232619
5324,7.117546393,8.890405625,269.5184071,619.1286772,LowClb,5719.3307,996893.7759,996893.7759,0.066809461,1.5,1.728893756,1.233316856,0.471594736,1.235875317,0.992832188,0.432373781,1,269.5184071,170.8928181,0,52.2544,217.2640071,3.572763385,2.899109609,0.104810163,4.605052972,0.535737852,26.94378385,7.694681514,0,0.015249643
5325,0.531125325,1.463234374,257.2786705,607.4978918,LowClb,2246.917158,1961597.796,1961597.796,0.181775224,1.5,2.012447019,0.512756269,0.037976191,0.512908391,1.236832317,0.428119295,1,257.2786705,167.4559095,0,52.2544,205.0242705,0.954467694,3.967476028,0.085026147,0.370831899,0.527809969,25.72021732,5.927386946,0,0.015144988
5326,10.84736221,10.77413751,874.9128496,2680.295913,LowAcc,8437.579866,1823476.076,1823476.076,0.062692922,1.5,3.844044388,0.802229606,1.285470135,0.803375452,3.026518466,0.912696802,1,874.9128496,703.9756856,0,52.2544,822.6584496,3.569808628,7.272812717,1.184208595,12.55242607,1.687419635,87.48163411,4.920773858,0,0.013680378
5327,3.095265579,3.318698177,2269.275068,7091.814897,LowClb,3144.181828,3098125.737,3098125.737,0.160530932,1.5,9.306157681,0.335635531,0.565924353,0.336324343,7.976408027,1.488885033,Fuselage too big,2269.275068,1929.763148,0,52.2544,2217.020668,4.54591756,32.59853265,5.953259713,5.526167745,3.683479038,226.9192713,8.015675462,0,0.015216708
5328,6.514628653,7.684418979,139.7619794,169.9829271,LowAcc,10536.11788,691503.8124,691503.8124,0.021966549,0.726011036,1.236458438,0.561630356,0.805363119,0.565777952,0.524051945,0.214671,1,139.7619794,44.98946576,0,52.2544,87.50757936,2.059831181,1.963719859,0.038925693,7.864251947,0.188826691,13.96625802,16.42113179,0,0.015168429
5329,10.01136206,12.18402221,150.7231424,143.884412,LowClb,568.9526818,1231844.91,1231844.91,0.008089196,0.311638711,1.260325882,2.625957258,0.519594827,2.621804764,0.418978273,0.194613147,Span too big,150.7231424,41.75246792,0,52.2544,98.46874243,3.487246206,2.790080855,0.05246602,5.073766772,0.163441854,15.06600065,30.06822916,0,0.015042992
5330,2.615765347,4.937104269,129.6870795,165.551845,LowAcc,696.6128156,851067.3241,851067.3241,0.044863662,1.09066511,1.226256998,0.452141634,0.280592037,0.453820086,0.57644233,0.211359454,1,129.6870795,45.38924998,0,52.2544,77.43267955,1.723137653,1.80884128,0.025267759,2.739939816,0.184550865,12.96007203,12.58657309,0,0.015047078
