Case,Planform,Span,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_x,Fin_S,cgx,RTG_h,PropD,Check,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater
3260,9.304667251,6.619872278,1167.119236,3583.38823,LowClb,73108.19434,2044109.139,2044109.139,0.128105917,1.5,7.450074701,2.386263326,0.642372502,2.386286472,6.071662709,1.056423843,Fuselage too big,1167.119236,975.9706344,0,52.2544,1114.864836,0.238817146,5.45905624,3.452720757,6.272672636,2.12470765,116.7046316,4.628866811,0,0.012728348
3261,5.892018223,3.866017389,20887.04891,63096.89197,LowClb,18744.39408,4211181.088,4211181.088,0.2497704,1.5,120.683032,1.247372094,0.661927534,1.247379954,108.9117486,1.77556908,Fuselage too big,20887.04891,17126.41494,0,52.2544,20834.79451,0.370448323,168.4392712,1391.796124,6.463624641,19.596809,2088.699017,33.00158674,0,0.012695627
3262,12.76061147,4.074063001,3169.195239,10100.07062,LowClb,3865.03443,1466968.942,1466968.942,0.382803013,1.5,19.60829284,0.963746336,1.67297853,0.964007409,17.07618971,1.589840387,Fuselage too big,3169.195239,2725.909589,0,52.2544,3116.940839,0.632968779,23.05875768,20.45884109,16.33638833,4.841844142,316.912952,8.775463867,0,0.014034722
3263,1.854899215,1.382698333,4709.797684,15120.58266,LowAcc,7954.21003,3105801.957,3105801.957,0.470520957,1.5,61.01796366,0.4203556,0.210181094,0.420401617,52.78164567,1.581877654,Fuselage too big,4709.797684,4019.382766,0,52.2544,4657.543284,0.357303384,45.84225484,98.77004548,2.052387347,6.546505501,470.9731427,13.60478849,0,0.014089683
3264,5.04858716,4.379309609,7357.57193,23524.40509,LowAcc,289122.5124,3096254.233,3096254.233,0.157494285,1.5,67.64513065,0.428232808,0.801258417,0.428497311,59.98270844,1.565820603,Fuselage too big,7357.57193,6124.81581,0,52.2544,7305.31753,4.557988256,90.59551941,314.9902939,7.824170133,9.111398378,735.7493015,17.65861807,0,0.014430198
3265,8.933545075,3.261184566,2408.526042,7912.163785,LowClb,117549.1453,1332544.924,1332544.924,0.364001554,1.5,14.78278384,0.96329394,0.931969956,0.963888832,12.74510925,1.572889801,Fuselage too big,2408.526042,2061.944007,0,52.2544,2356.271642,0.961233938,21.37990547,9.580339007,9.100549016,4.027852095,240.84385,8.418725091,0,0.015179877
3266,6.109304422,6.953681671,2849.093399,9035.536724,LowClb,23029.32984,2449174.836,2449174.836,0.082001257,1.5,34.096823,0.629060598,0.841479585,0.629512991,28.77678693,1.585520257,Fuselage too big,2849.093399,2405.740823,0,52.2544,2796.838999,4.73950621,27.0901894,51.15739257,8.216923905,4.438344259,284.9025017,10.53852742,0,0.014790604
3267,17.1918598,9.688524592,802.4264438,2412.520059,LowClb,70692.06721,1082707.95,1082707.95,0.109506368,1.5,9.999096175,2.149882048,2.137693951,2.150114494,7.355526878,0.865446939,Fuselage too big,802.4264438,632.605094,0,52.2544,750.1720438,0.913564409,4.07839311,4.141358913,20.87426581,1.552680839,80.23358047,5.759604073,0,0.013502147
3268,3.896033596,6.522407969,917.7066073,2866.114448,LowClb,37682.96609,1797447.973,1797447.973,0.064963074,1.5,7.36646904,0.923464539,0.476388908,0.92345434,5.810018343,0.943315892,Fuselage too big,917.7066073,747.1224138,0,52.2544,865.4522073,3.647217212,8.528044767,2.524489451,4.651867345,1.777130854,91.76495878,5.421658544,0,0.014426579
3269,3.966318421,5.510504235,992.0745614,3052.229925,LowClb,869.5882443,3589895.81,3589895.81,0.014450486,0.372273268,12.95259101,0.701433269,0.567500733,0.703231384,9.775805727,0.97248265,Fuselage too big,992.0745614,788.0236193,0,52.2544,939.8201614,13.65840885,18.35896178,5.808865185,5.541560869,1.864329663,99.20088425,7.348371004,0,0.015160564
3270,3.851607311,4.503557319,3216.472984,10041.51465,LowClb,4092.418991,3045920.374,3045920.374,0.12048117,1.5,34.17387609,0.536692695,0.541015816,0.53703822,29.19884667,1.568840449,Fuselage too big,3216.472984,2708.248057,0,52.2544,3164.218584,4.500647568,34.65907479,74.81178324,5.282939568,4.810834581,321.6390068,10.25196434,0,0.01427694
3271,2.890184644,5.053726919,4087.590392,12696.21304,LowClb,1419.296866,4347004.812,4347004.812,0.087791217,1.5,31.48327706,0.542339676,0.294848263,0.543053226,27.503966,1.579751231,Fuselage too big,4087.590392,3441.204442,0,52.2544,4035.335992,29.58555431,72.25803268,62.9886856,2.879149759,5.736506056,408.749218,11.9191435,0,0.015260299
3272,9.763725448,10.978458,27383.8508,82720.26742,LowClb,2741.845279,4414103.076,4414103.076,0.073668218,1.5,112.3863935,0.863428701,1.265305598,0.863709652,101.6154777,1.576289152,Fuselage too big,27383.8508,21494.61895,0,52.2544,27331.5964,39.52472234,476.8924145,2495.793921,12.35552235,22.86283891,2738.378277,51.1547407,0,0.015012792
3273,16.26669333,9.480712803,199.2809878,382.6249262,LowClb,1468.179004,1844997.637,1844997.637,0.004461342,0.101346125,2.943046534,2.315119643,1.269989519,2.317120705,1.49330116,0.335811828,1,199.2809878,102.1560531,0,52.2544,147.0265878,1.277325962,2.936899732,0.165027509,12.40126014,0.366646916,19.9183361,7.789865572,0,0.015172739
3274,10.39422463,5.013974295,7149.968114,139310.3037,LowAcc,4626.403408,5640798.854,5640798.854,0.202506786,1.5,73.35741869,1.950335694,1.506150506,1.9509229,64.62645912,1.561631,Fuselage too big,7149.968114,5819.62856,0,52.2544,7097.713714,7.56660616,102.6129641,412.4980236,14.70733731,8.484598715,714.9873964,17.21368997,0,0.014537506
3275,11.79380319,9.630752651,71671.27603,260845.6606,LowClb,1840.379791,4610572.152,4610572.152,0.130921538,1.5,319.3428066,2.108650053,1.066583413,2.108421331,289.0652699,1.62314156,Fuselage too big,71671.27603,33244.11843,0,52.2544,71619.02163,279.1888081,1282.731498,29520.62546,10.41502955,33.09564352,7167.120062,81.7116268,0,0.015072754
3276,12.48413565,10.30745191,430.7126097,1251.226492,LowAcc,2743.849104,1478122.199,1478122.199,0.005150259,0.131408188,4.823040167,2.616883107,0.888880452,2.614331952,3.273843723,0.620607333,Fuselage too big,430.7126097,308.7238607,0,52.2544,378.4582097,4.067946944,6.642907617,0.60111624,8.679786372,0.92803004,43.06319823,5.73619371,0,0.015169807
3277,17.66102473,8.156956552,157.605496,230.0959265,LowClb,2078.698326,1058181.512,1058181.512,0.005633788,0.19758611,2.931288619,3.421426275,1.315513467,3.42234314,1.272560726,0.254829586,1,157.605496,62.45631371,0,52.2544,105.351096,1.300268148,2.06747314,0.15378664,12.84579478,0.243255295,15.75377677,10.51523623,0,0.015191243
3278,18.39980917,7.497817472,11669.80133,296801.2621,LowClb,2546.668441,2594273.037,2594273.037,0.197565974,1.5,76.69454505,1.795043199,1.695145339,1.795067482,68.88587346,1.56596483,Fuselage too big,11669.80133,9450.673268,0,52.2544,11617.54693,0.238464623,226.8960146,631.625692,100.3002842,13.2449387,1166.971549,27.5814376,0,0.015285232
3279,16.44693531,4.361903688,27610.32847,85357.35187,LowAcc,6952.570676,2094035.068,2094035.068,0.424420318,1.5,131.9313361,1.305300229,1.582187446,1.305491859,119.3307332,1.584774291,Fuselage too big,27610.32847,21735.09362,0,52.2544,27558.07407,3.004423212,353.029321,2616.712277,15.44982681,24.23161543,2761.025718,49.51333543,0,0.013934162
3280,15.84677721,6.468654428,354.3024556,1055.614815,LowClb,3482.428448,1157416.115,1157416.115,0.100465548,0.980551485,5.690174285,2.079112695,0.936285844,2.083407567,3.330454494,0.521069442,Fuselage too big,354.3024556,244.1996695,0,52.2544,302.0480556,1.632717726,3.144808135,0.68214976,9.142693023,0.71063202,35.42392041,7.096237568,0,0.015227428
3281,15.98957302,9.296832942,355.696029,878.5588031,LowClb,2759.296941,2590032.151,2590032.151,0.005562305,0.185681871,4.550274447,2.527458372,1.215384981,2.528603914,2.78486348,0.517943748,Fuselage too big,355.696029,241.4876669,0,52.2544,303.441629,2.486250147,4.43561799,0.466927042,11.86805489,0.704161973,35.56323258,6.414422304,0,0.015295177
3282,10.27423597,7.045527361,572.9085879,1552.28285,LowClb,5138.190582,3873750.636,3873750.636,0.006425237,0.154336039,8.364943377,1.505901863,1.426049839,1.508370281,5.530036858,0.692520084,Fuselage too big,572.9085879,424.4919825,0,52.2544,520.6541879,5.4097703,9.233142295,2.125660528,13.92516613,1.098479917,57.28452957,7.070217637,0,0.01523895
3283,13.27661646,11.20311768,572.9274793,1746.159512,LowClb,266724.6853,948316.2266,948316.2266,0.060758957,1.5,9.556779287,5.15397446,0.805440052,5.149432208,6.412425695,0.734903258,Fuselage too big,572.9274793,438.3558014,0,52.2544,520.6730793,2.649260878,3.878101618,3.084354163,7.865003182,1.204069411,57.28645652,6.336289584,0,0.013742524
3284,18.3332436,16.5712266,359.6397815,922.9229775,LowClb,8550.215636,1802714.16,1802714.16,0.013296638,0.671239971,4.311447054,2.692071753,1.120433711,2.691441194,2.696848428,0.526922883,Span too big,359.6397815,244.9494853,0,52.2544,307.3853815,5.198824201,3.177857366,0.514241047,10.94086976,0.722807637,35.95756787,5.908907124,0,0.014821187
3285,17.00489582,6.467427074,8610.681399,300170.5395,LowClb,7516.165538,3227167.288,3227167.288,0.210699523,1.437913999,93.62224753,1.820756244,2.260589922,1.820778762,83.09804974,1.566825559,Fuselage too big,8610.681399,6955.278147,0,52.2544,8558.426999,0.167080469,145.0144425,550.9896424,13.21653869,10.38263113,861.0609545,22.30234764,0,0.015214254
3286,18.96819289,6.965144167,227.6329015,489.4897202,LowClb,1717.693338,817089.176,817089.176,0.004810377,0.124313979,3.777857757,2.456606304,1.818127799,2.460085099,1.958688502,0.382449576,1,227.6329015,122.2350172,0,52.2544,175.3785015,1.188397582,3.169436304,0.253629723,17.75374951,0.445448812,22.75678186,7.560915033,0,0.015125516
3287,14.04589016,10.04138901,33410.28089,108322.6174,LowAcc,2228.233819,2902240.344,2902240.344,0.106999678,1.5,114.5857013,2.339868766,1.232353946,2.339739113,103.706477,1.557910057,Fuselage too big,33410.28089,26128.69752,0,52.2544,33358.02649,99.81348827,839.6646689,2840.282706,12.03375432,28.22820861,3341.02031,68.27057533,0,0.015256093
3288,7.434577159,8.268503695,1862.619557,6263.82274,LowClb,746.5895537,2494031.424,2494031.424,0.008836665,0.229109785,9.320747187,3.694277852,0.421361291,3.682966267,7.945196584,1.396587497,Fuselage too big,1862.619557,1530.695187,0,52.2544,1810.365157,27.72139914,45.15801166,5.854906071,4.114530797,3.320605259,186.2550029,7.230547877,0,0.014966246
3289,19.77283632,12.05713698,73524.8077,202838.8154,LowClb,3270.437806,3182183.427,3182183.427,0.10403597,1.5,229.6058303,4.178538307,1.412824054,4.178372386,208.234892,1.565665595,Span too big,73524.8077,46095.16373,0,52.2544,73472.5533,49.42378875,1260.2258,18551.79626,13.79601828,43.66758067,7352.470861,105.9950951,0,0.014162503
3290,11.48331085,7.80196074,23831.89105,81016.5171,LowClb,1881.909413,1751654.513,1751654.513,0.12598629,1.5,134.1622305,2.72153392,0.864133522,2.721791743,121.1897772,1.581833598,Fuselage too big,23831.89105,17564.39943,0,52.2544,23779.63665,60.67362832,494.0373719,3199.968412,8.438136257,21.21948564,2383.182057,47.70290893,0,0.01521369
3291,4.932786215,4.38661246,15615.25686,58540.8119,LowAcc,388.6879078,3107682.922,3107682.922,0.168612638,1.5,138.0176085,2.034507108,0.32253235,2.034775824,123.8536477,1.694790594,Fuselage too big,15615.25686,12150.61394,0,52.2544,15563.00246,29.09479861,318.3825901,1451.834294,3.149480773,15.58561669,1561.518845,32.80794929,0,0.014945611
3292,18.11192047,5.712025888,12490.76283,84212.11549,LowClb,756.8672741,2692331.09,2692331.09,0.079959268,0.783110137,75.88400013,0.778531199,3.168626238,0.783995969,68.21402287,1.646272132,Fuselage too big,12490.76283,9988.683231,0,52.2544,12438.50843,45.88441074,329.2829526,752.8900472,30.94116737,13.81102713,1249.070368,27.93020144,0,0.015022029
3293,7.66920307,4.921060384,37948.22675,106088.0412,LowClb,1605.484248,2181400.979,2181400.979,0.253071415,1.5,302.1227236,1.195459574,0.669967962,1.1956566,272.7736793,1.568755947,Fuselage too big,37948.22675,23942.8294,0,52.2544,37895.97235,14.9488642,568.7089651,9477.479646,6.542138228,26.43478252,3794.815265,64.1980187,0,0.015262122
3294,8.241676553,7.395094482,15938.15373,52893.84786,LowClb,2094.15129,2493861.369,2493861.369,0.101466809,1.5,84.53351027,0.719149452,1.589498423,0.719855104,76.21699268,1.573847943,Fuselage too big,15938.15373,13043.13739,0,52.2544,15885.89933,34.48010269,325.4908492,820.7300876,15.52121742,16.74402148,1593.808871,35.97151317,0,0.015278019
3295,5.124211105,3.878257563,9084.517386,28035.98703,LowClb,7067.144721,3069675.744,3069675.744,0.208612361,1.5,88.61995482,1.518593452,0.381841385,1.518604071,78.74814928,1.774818555,Fuselage too big,9084.517386,7437.743061,0,52.2544,9032.262986,0.257956538,56.85816715,597.4238584,3.728624748,10.59561405,908.4442485,17.19876345,0,0.012691844
3296,5.194324573,3.191224932,62404.03638,269440.7994,LowClb,1544.503896,4619893.514,4619893.514,0.421664097,1.5,405.6437751,1.556082197,0.272469555,1.556323767,366.7588553,1.579717576,Fuselage too big,62404.03638,32442.33533,0,52.2544,62351.78198,23.38350695,1051.134417,22477.4069,2.660624974,32.34634996,6240.394571,82.10501305,0,0.015259838
3297,16.34995206,6.99873955,40024.02338,128386.9259,LowAcc,6714.798334,1595769.326,1595769.326,0.197385163,1.5,138.9015425,2.180136239,2.087614567,2.180161264,125.8130358,1.797787994,Fuselage too big,40024.02338,31285.49978,0,52.2544,39971.76898,1.57532482,437.7403735,4125.853816,20.38524801,33.66404449,4002.395416,64.64219046,0,0.012783509
3298,18.41911055,7.987527961,994.4278446,2992.463519,LowAcc,11364.54757,1231786.27,1231786.27,0.164351706,1.5,5.009822808,1.811034698,2.043249881,1.814413928,4.023229379,0.965002784,Fuselage too big,994.4278446,800.8698116,0,52.2544,942.1734446,4.115466141,8.682837523,1.613649826,19.95203341,1.841805693,99.436656,5.645936587,0,0.015247784
3299,9.565669048,6.182048634,86475.96847,244453.9046,LowClb,5322.197574,2673497.818,2673497.818,0.207078742,1.5,281.0505429,1.732397527,0.975209671,1.732545058,254.9984452,1.575973914,Fuselage too big,86475.96847,55552.73904,0,52.2544,86423.71407,30.46647791,1885.259235,20106.40045,9.522778452,50.638118,8647.58856,141.0841806,0,0.015227971
3300,11.08159564,6.31767275,20102.08019,176352.0789,LowAcc,1261.03176,4744013.437,4744013.437,0.167444229,1.473955824,104.9327031,2.12581739,0.869119849,2.127272872,94.70843313,1.695020441,Fuselage too big,20102.08019,15963.51914,0,52.2544,20049.82579,59.36532487,549.1883824,1399.972382,8.486827,19.03392075,2010.201649,40.04325849,0,0.014906707
3301,4.494904365,3.487577499,36652.42582,112272.3993,LowClb,11157.80112,4658085.76,4658085.76,0.250778877,1.5,131.5085224,1.51684134,0.334735726,1.516871762,119.0745373,1.571197878,Fuselage too big,36652.42582,29675.43371,0,52.2544,36600.17142,2.723633198,613.6812744,2546.467391,3.26864494,29.78267405,3665.236123,63.56412573,0,0.013843213
3302,7.744823797,2.96661696,40287.69864,99785.66316,LowAcc,1057.01907,2441458.21,2441458.21,0.422816769,1.5,300.1521552,1.535576276,1.216338924,1.536109935,271.0737042,1.624516894,Fuselage too big,40287.69864,24442.79802,0,52.2544,40235.44424,20.02247882,709.7908875,10930.60725,11.87737001,26.99810918,4028.762205,64.57278819,0,0.015133864
3303,3.524788228,5.368922848,14129.41203,45842.78559,LowAcc,1949.22046,2674986.385,2674986.385,0.124854936,1.5,121.9575922,1.531922373,0.173073169,1.531989025,109.4305992,1.568260365,Fuselage too big,14129.41203,10863.80352,0,52.2544,14077.15763,38.78893284,300.7573464,1412.463804,1.690033943,14.71439196,1412.934316,31.98997665,0,0.015309123
3304,1.329254543,2.915739655,19145.80891,60782.86976,LowAcc,1322.681665,5502180.015,5502180.015,0.293086263,1.5,198.0240786,1.105551462,0.046695074,1.105607307,177.3557309,1.599332702,Fuselage too big,19145.80891,14063.36271,0,52.2544,19093.55451,12.16269408,359.4745833,2689.404052,0.455970507,16.58304532,1914.574703,37.5215633,0,0.015197763
3305,8.546750368,7.502337703,1802.167201,5838.298347,LowAcc,1084.830337,4671593.87,4671593.87,0.013243635,0.419475662,9.706488492,3.5184583,0.509131677,3.513548317,8.206257261,1.310662229,Fuselage too big,1802.167201,1497.431174,0,52.2544,1749.912801,19.05144892,32.41696304,5.838340223,4.971595658,2.99742855,180.2101141,6.980494118,0,0.015242253
3306,2.830036904,4.452082234,91210.08877,277050.6818,LowAcc,8770.105215,4347675.207,4347675.207,0.343789728,1.5,345.5914297,1.03408676,0.209765446,1.034088129,313.451102,1.698115049,Fuselage too big,91210.08877,50911.94723,0,52.2544,91157.83437,2.146338426,986.0079406,29987.15355,2.048328605,46.25425777,9121.002011,101.2615623,0,0.013152256
3307,9.299345545,7.817727344,1273.523862,4139.501618,LowAcc,1580.987755,3111148.886,3111148.886,0.010525808,0.343461435,18.08919772,2.446002248,0.489260407,2.446957938,13.9906933,1.115073756,Fuselage too big,1273.523862,1040.561652,0,52.2544,1221.269462,8.965265127,19.19000889,9.808301371,4.777555634,2.314871249,127.3437271,8.292939667,0,0.015140345
3308,11.63761129,12.02545082,4941.365185,17754.90454,LowAcc,6010.594612,1828144.883,1828144.883,0.057278056,1.5,20.2340241,0.987490856,1.469255956,0.987617506,17.9241461,1.766445341,Span too big,4941.365185,4248.944521,0,52.2544,4889.110785,4.085370304,46.30390614,62.74581624,14.34706747,7.320517764,494.1302788,11.22041751,0,0.012889518
3309,3.046331167,5.670972162,143.8351396,253.3741896,LowAcc,8516.9726,695209.0087,695209.0087,0.072003461,1.5,1.455413988,1.473087444,0.161244227,1.473104235,0.74073324,0.268329055,1,143.8351396,65.52200256,0,52.2544,91.58073958,0.39358063,1.235726897,0.039285718,1.574526069,0.26258894,14.37780268,8.161213325,0,0.01401275
3310,14.20613986,13.14551058,217.6451642,445.3864157,LowClb,348.1985227,962561.783,962561.783,0.005751407,0.175967823,1.68373886,0.978017726,1.69624074,0.980691368,0.96756391,0.363862801,Span too big,217.6451642,113.774728,0,52.2544,165.3907642,3.106883366,2.989497243,0.090641976,16.56354038,0.413389635,21.75844152,6.678675156,0,0.014966948
3311,10.9062201,6.772845882,12968.5339,43539.38552,LowAcc,1850.575247,1886969.594,1886969.594,0.14796944,1.5,73.34396208,0.778984816,1.400452904,0.779653893,66.0046903,1.580558787,Fuselage too big,12968.5339,10815.35013,0,52.2544,12916.2795,16.59937131,220.663276,508.4279381,13.67521583,14.46098712,1296.845719,30.24159041,0,0.015270465
3312,18.65859401,12.98076414,1585.341078,5304.911649,LowClb,3175.089727,1141266.87,1141266.87,0.069274714,1.5,6.273798043,1.479241518,2.569635004,1.481083885,5.244718741,1.26333185,Span too big,1585.341078,1308.720254,0,52.2544,1533.086678,10.94623118,15.99131572,3.879156084,25.09210642,2.825470309,158.5285083,7.088418724,0,0.015217125
3313,17.03501272,14.88588458,1418.946704,2786.058415,LowClb,3384.599065,1725757.381,1725757.381,0.019646638,0.853974845,7.303285007,0.853947391,2.964295021,0.863265155,6.042988733,1.131542668,Span too big,1418.946704,1109.19408,0,52.2544,1366.692304,55.18069074,17.60445347,5.391158134,28.9459032,2.369480121,141.8854411,6.105994753,0,0.015103349
3314,15.55914837,12.39280369,1052.96337,3433.385015,LowAcc,3476.802428,1919246.022,1919246.022,0.007597539,0.283133203,4.791157263,1.492856178,1.736739201,1.493889372,3.875450234,1.019389988,Span too big,1052.96337,835.8376485,0,52.2544,1000.70897,15.57282162,17.45857223,1.599269053,16.95900187,2.008114145,105.289692,5.968614733,0,0.015235663
3315,15.56285883,12.75623154,302.3149848,773.5941918,LowClb,30940.78421,815573.1325,815573.1325,0.016119893,0.660398121,1.86519074,3.177811575,1.029123817,3.176439218,1.080343937,0.482805811,Span too big,302.3149848,193.8635604,0,52.2544,250.0605848,3.5712707,3.465191053,0.116375251,10.04924213,0.632955278,30.22215051,8.124582764,0,0.015256786
3316,14.95829864,12.71059991,610.453295,1875.831429,LowAcc,4744.856979,798464.5259,798464.5259,0.062389023,1.5,2.953690917,1.119395095,1.79151,1.122166479,2.148131665,0.762164785,1,610.453295,461.5317926,0,52.2544,558.198895,4.892233037,5.673338933,0.45017097,17.49383064,1.273969993,61.03884723,5.830246591,0,0.014464955
3317,9.581398732,9.994953316,631.1583752,1963.739583,LowClb,1447.096252,774168.406,774168.406,0.067093096,1.5,3.046614344,1.77195631,0.719947126,1.773241997,2.2441662,0.780147726,1,631.1583752,483.1836749,0,52.2544,578.9039752,9.91499639,7.532438633,0.544409794,7.030177386,1.32092323,63.10905719,6.252957568,0,0.015340042
3318,10.74360734,12.61423906,1024.359523,3130.865508,LowAcc,970.1160182,2962402.485,2962402.485,0.008188614,0.279885435,10.34176906,1.236493705,1.13676947,1.236999543,8.060775875,0.986316355,Fuselage too big,1024.359523,815.9910769,0,52.2544,972.1051234,14.81165798,15.10621866,4.119319895,11.10038603,1.906280072,102.4293532,6.625569885,0,0.015260874
3319,6.14558268,9.175224081,295.0354378,675.0330472,LowAcc,560674.6554,2448544.475,2448544.475,0.011441225,0.319113176,1.779953524,0.505225201,1.039919084,0.507309251,1.019473256,0.452200351,1,295.0354378,185.9481023,0,52.2544,242.7810378,3.840711243,4.661355504,0.089470426,10.15465631,0.573247784,29.49440403,8.00381822,0,0.015271957
3320,19.38200893,13.03195304,3785.540951,12585.95834,LowAcc,5561.510606,2120628.349,2120628.349,0.076959489,1.5,37.03200047,0.968177082,2.76936545,0.970350936,32.07392077,1.581418616,Span too big,3785.540951,3148.82045,0,52.2544,3733.286551,14.39494201,37.50420294,110.1168881,27.04244473,5.535012449,378.5481988,11.30993005,0,0.014481641
3321,17.60147384,16.1308197,268.9371585,619.5139382,LowClb,1136.424346,1388992.951,1388992.951,0.004785971,0.165861937,1.809858151,4.71882784,1.084571484,4.700563942,1.116641698,0.432418678,Span too big,268.9371585,163.7550211,0,52.2544,216.6827585,5.077645528,3.632609077,0.127578674,10.59068041,0.535821742,26.88562963,6.062663584,0,0.01510877
3322,14.98419066,14.15908579,4016.912298,13036.88264,LowAcc,8725.079578,2717769.06,2717769.06,0.051381589,1.5,25.05809719,1.048794094,2.605178569,1.049452617,21.9960492,1.586239876,Span too big,4016.912298,3378.342513,0,52.2544,3964.657898,20.61030627,41.15214061,81.58664293,25.43918408,5.739977849,401.6856316,10.08759348,0,0.01390904
3323,10.88641031,5.957705276,1301.253427,4189.918167,LowClb,17703.42312,1357994.8,1357994.8,0.187971018,1.5,6.052278153,1.094429938,1.089087177,1.094488653,5.007674351,1.142903564,Fuselage too big,1301.253427,1092.717589,0,52.2544,1248.999027,0.138817951,6.168419234,1.959191779,10.63477548,2.407459958,130.1172927,4.842804197,0,0.012676547
3324,17.52066602,10.71769193,4379.237414,13943.52246,LowAcc,23083.09844,2625028.997,2625028.997,0.087175107,1.5,19.47438101,0.829950923,3.965744308,0.831851388,17.17892319,1.585936645,Fuselage too big,4379.237414,3721.255078,0,52.2544,4326.983014,18.11347605,53.98598117,38.95042,38.72490763,6.162909673,437.9141791,11.86100513,0,0.01505712
3325,19.22679315,7.81164088,936.8413188,2803.321263,LowClb,3670.221121,949451.7674,949451.7674,0.16039886,1.5,3.772490591,1.082812295,4.437342943,1.083815021,2.930118367,0.933621755,1,936.8413188,732.0204659,0,52.2544,884.5869188,1.025210326,6.291844903,0.866486229,43.32999867,1.748524736,93.67845692,5.611988123,0,0.013942999
3326,19.80067716,15.0583207,7842.966312,27048.30371,LowClb,4641.827482,1613578.302,1613578.302,0.066428104,1.5,33.11507411,2.146136887,1.306680174,2.147603363,29.6177219,1.60104569,Fuselage too big,7842.966312,6649.177666,0,52.2544,7790.711912,37.91281743,124.3592501,152.1301793,12.75953897,10.10303293,784.2904279,19.96382173,0,0.015177527
3327,15.42635445,14.44785791,22369.16899,72618.32616,LowAcc,7430.988292,2833760.538,2833760.538,0.059875069,1.5,84.0049103,1.312222032,2.46194596,1.312231224,75.89497686,1.788222714,Fuselage too big,22369.16899,18509.97862,0,52.2544,22316.91459,4.0646893,218.9872368,1263.33349,24.0405388,21.8810967,2236.907445,37.70874709,0,0.012721443
3328,18.64087338,10.13106422,17767.28663,56823.72378,LowAcc,4875.569736,2312556.379,2312556.379,0.113484463,1.5,76.14638007,0.965338456,3.187114316,0.966320243,68.70021285,1.573550343,Fuselage too big,17767.28663,14194.70646,0,52.2544,17715.03223,23.25711236,287.0233607,1349.850713,31.12170073,17.76033384,1776.722727,34.57570328,0,0.014114118
3329,19.00296786,11.44711062,113933.8743,302740.2459,LowAcc,5675.556919,2512424.216,2512424.216,0.124330126,1.5,341.1768745,1.121132787,2.503100155,1.121253691,309.5089014,1.574530835,Fuselage too big,113933.8743,51182.04885,0,52.2544,113881.6199,24.34471054,1289.757931,49803.90857,24.44240344,48.09937577,11393.37986,115.6244035,0,0.01382111
3330,0.747065751,2.483072094,9202.10806,30155.25321,LowAcc,503.8575014,4750972.595,4750972.595,0.196510237,1.5,41.02405264,0.407008168,0.055319579,0.407106518,36.7441579,1.665933888,Fuselage too big,9202.10806,7771.72367,0,52.2544,9149.85366,15.35983517,235.9491376,174.7236669,0.540187522,10.66402619,920.2033102,20.67478902,0,0.015037354
3331,8.233621103,7.385523073,13128.09597,39943.89067,LowAcc,6743.27101,3725507.761,3725507.761,0.107555854,1.5,72.01236307,1.223934566,0.641742498,1.22406634,64.7317065,1.582942404,Fuselage too big,13128.09597,10792.96383,0,52.2544,13075.84157,7.024050716,158.2558849,760.3907293,6.266520743,13.54878527,1312.799669,24.57823253,0,0.013867035
3332,5.280576398,8.283449639,689.595733,2076.21295,LowAcc,2281.513013,2716298.146,2716298.146,0.009907626,0.289759486,5.221650861,1.417612397,0.216212846,1.418684065,3.975847668,0.802027375,Fuselage too big,689.595733,536.1511253,0,52.2544,637.341333,10.12554518,12.17521,1.132144878,2.111286516,1.378950164,68.95192768,5.300074681,0,0.015068618
3333,18.21373222,10.91681177,43504.3258,210510.5545,LowAcc,16280.43517,3380314.542,3380314.542,0.114455603,1.5,163.0019727,3.304864071,0.936111328,3.305208762,147.6623573,1.573248388,Fuselage too big,43504.3258,31035.55157,0,52.2544,43452.0714,61.53247327,874.5573791,7010.293274,9.140988898,32.03683475,4350.425146,78.51861938,0,0.015117229
3334,16.47539115,11.35137258,38969.01593,112611.6643,LowAcc,19809.39462,2632501.7,2632501.7,0.098052822,1.5,135.1653108,2.016370002,1.403255285,2.016690429,122.387867,1.587744387,Fuselage too big,38969.01593,27712.60541,0,52.2544,38916.76153,99.76031831,830.3756795,6262.212814,13.70258067,29.61333705,3896.894953,71.58125183,0,0.015187826
3335,18.58238279,10.25984107,800.778694,2502.613262,LowAcc,4535.793323,730478.2178,730478.2178,0.102565088,1.5,3.532501522,1.171023479,2.512162434,1.17648816,2.709669889,0.881817871,1,800.778694,619.0818712,0,52.2544,748.524294,7.818316973,8.212344913,1.000418663,24.53089526,1.598854496,80.06906644,6.197329819,0,0.015196226
3336,15.04987152,9.264518898,14618.39569,45113.63445,LowAcc,3640.920766,3736450.587,3736450.587,0.101270959,1.5,48.51441621,0.675673168,9.020542559,0.676349281,43.64618864,1.57976598,Winglet too big,14618.39569,12224.93585,0,52.2544,14566.14129,16.97069954,221.2574531,505.0721124,92.9666924,14.88445009,1461.831525,28.20841118,0,0.014095936
