Case,Planform,Span,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_x,Fin_S,cgx,RTG_h,PropD,Check,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater
241,15.63667656,10.55271162,136578.2051,316013.3566,LowAcc,4913.956207,4055593.176,4055593.176,0.130913809,1.5,314.5484293,1.554697385,1.813789224,1.55508935,285.4491131,1.577174831,Fuselage too big,136578.2051,65041.95531,0,52.2544,136525.9507,153.4506896,2615.445122,54827.79264,17.71138397,55.03816261,13657.81226,156.7298916,0,0.015227612
242,19.70820864,16.89799146,2068.859293,6337.318096,LowAcc,541.105565,4027907.539,4027907.539,0.006071194,0.157989289,21.96591936,2.207810184,1.525657894,2.207822442,18.11649729,1.385491857,Span too big,2068.859293,1671.156293,0,52.2544,2016.604893,36.49986078,36.93823808,38.31937733,14.89782407,3.278077586,206.8768363,8.623482114,0,0.014903461
243,7.714953034,3.34091808,35981.72329,259366.3044,LowAcc,1154.687395,3985872.066,3985872.066,0.363227779,1.5,284.6717878,0.911904502,1.30815605,0.91326522,256.3939522,1.664839323,Fuselage too big,35981.72329,20172.81825,0,52.2544,35929.46889,43.03485983,719.6083234,11306.96537,12.77395068,23.06546508,3598.165553,53.02214886,0,0.014970341
244,19.92311579,13.07037699,8254.647884,24228.77956,LowAcc,24516.98512,2715503.63,2715503.63,0.082555559,1.5,85.09370646,4.36278933,0.895437591,4.362885108,75.17838142,1.582572923,Fuselage too big,8254.647884,6424.992767,0,52.2544,8202.393484,15.53017967,78.26627611,822.0190048,8.743815871,9.329215802,825.4583313,18.0398633,0,0.014030189
245,13.27032525,10.33644492,29202.81821,87668.42703,LowAcc,14179.14829,4005687.985,4005687.985,0.098358866,1.5,95.2861979,2.115458072,0.772360944,2.115531774,86.16179388,1.682495863,Fuselage too big,29202.81821,23134.62455,0,52.2544,29150.56381,7.523050464,376.9767328,2631.594645,7.541990581,24.81692312,2920.274806,47.19786505,0,0.013251706
246,0.786707545,2.971184288,4812.162803,14504.17671,LowAcc,2548.496174,6201888.141,6201888.141,0.157397577,1.5,33.15066603,0.644384471,0.053901611,0.644216109,29.18178263,1.669866344,Fuselage too big,4812.162803,4036.26243,0,52.2544,4759.908403,31.13101505,115.4291458,76.08405531,0.526341271,6.508187629,481.2096468,12.74256006,0,0.015020489
247,1.491053551,4.319990949,838.0050786,2553.288822,LowAcc,18239.0966,2650795.882,2650795.882,0.079168774,1.5,5.795490396,1.271460222,0.085889528,1.268793734,4.548970448,0.890744749,Fuselage too big,838.0050786,670.3099895,0,52.2544,785.7506786,9.98851677,12.44428704,1.23887735,0.838698563,1.624260616,83.79113158,5.499692851,0,0.015224342
248,18.79176909,13.53816868,188141.1593,399262.9147,LowAcc,5796.121552,4014857.433,4014857.433,0.10613428,1.5,403.7676085,0.828835839,2.951776623,0.829092174,365.6189728,1.577673852,Fuselage too big,188141.1593,40465.94811,0,52.2544,188088.9049,148.1785375,1254.97991,127243.6254,28.8236629,37.04587011,18814.10636,96.18186978,0,0.015236668
249,5.233533652,6.678884164,25499.5765,82455.91372,LowAcc,1998.845633,3625501.205,3625501.205,0.106205021,1.5,82.10409353,2.309086231,0.365932937,2.30837624,74.18623512,1.565726928,Fuselage too big,25499.5765,20390.69583,0,52.2544,25447.3221,64.37562952,668.5930701,1694.694701,3.573281102,22.73836108,2549.949975,52.68593869,0,0.015319065
250,14.7399282,11.40797742,68820.68617,203376.2564,LowAcc,28690.78403,4755127.926,4755127.926,0.1067742,1.5,285.4843576,2.482831201,1.39497218,2.482806558,258.3313482,1.76147282,Fuselage too big,68820.68617,30603.29458,0,52.2544,68768.43177,11.45785215,495.3045784,30671.23784,13.62169738,31.27978032,6882.061179,60.16139223,0,0.012864679
251,17.71961783,12.57816034,9055.993512,30715.31968,LowAcc,2187.814103,5208140.996,5208140.996,0.018876609,0.580173841,88.81009902,4.092027335,1.176220808,4.085831539,78.54202497,1.62026388,Fuselage too big,9055.993512,6846.433477,0,52.2544,9003.739112,128.4878392,175.4545383,906.0224788,11.48562252,9.653100046,905.5919596,20.5949971,0,0.015099189
252,10.46463509,11.59383908,164.1343769,239.2738386,LowAcc,1005.871569,1626889.078,1626889.078,0.005878126,0.213672478,4.320545779,1.801660418,0.899401348,1.797836168,1.678599806,0.260426288,Fuselage too big,164.1343769,67.61515412,0,52.2544,111.8799769,3.708958483,2.571036365,0.360979888,8.78252137,0.251208863,16.40609422,12.1688132,0,0.015210338
253,2.988546466,6.55166942,1858.414553,5770.925686,LowAcc,844.4945591,3127173.701,3127173.701,0.062879897,1.5,7.378936648,0.72509191,0.315672534,0.724672826,6.235629845,1.336989397,Fuselage too big,1858.414553,1530.626444,0,52.2544,1806.160153,38.51721911,33.64443504,4.13951257,3.082495684,3.094943964,185.8347131,7.205294813,0,0.015094885
254,11.3258687,11.18565114,43274.93066,122489.5851,LowClb,13140.82893,4254674.072,4254674.072,0.082800956,1.5,142.3090553,5.134103756,0.508884628,5.133480199,128.8935738,1.605331621,Fuselage too big,43274.93066,31363.29148,0,52.2544,43222.67626,23.62670456,676.4230645,6728.654338,4.969183261,31.7875964,4327.486468,66.42390911,0,0.013517673
255,6.967348921,3.304189755,16336.14145,51943.48921,LowClb,121616.0912,2933060.592,2933060.592,0.326026687,1.5,81.10569232,1.40172751,0.906571109,1.401919987,73.12232159,1.577022485,Fuselage too big,16336.14145,13522.38482,0,52.2544,16283.88705,3.930239321,249.1751006,816.3291686,8.852533027,16.59584161,1633.607751,32.99711594,0,0.014472823
256,1.364109896,4.390199976,3030.826675,9623.408931,LowAcc,90378.79886,4978320.505,4978320.505,0.091330807,1.5,11.33550536,1.756803488,0.069704793,1.756581903,9.84198185,1.734971977,Fuselage too big,3030.826675,2613.129267,0,52.2544,2978.572275,1.906932456,34.25263498,13.05372167,0.680657015,4.730124284,303.0764769,7.729446629,0,0.013014316
257,4.179205468,5.159662839,1821.543332,5714.726947,LowAcc,6144.615412,2965088.819,2965088.819,0.103174721,1.5,11.67969559,1.101886158,0.390832595,1.101910542,9.868842899,1.335814435,Fuselage too big,1821.543332,1555.109207,0,52.2544,1769.288932,0.332164107,10.77678232,8.432614134,3.816422588,3.090563549,182.147777,5.570730735,0,0.012670447
258,8.549099845,10.54576502,1050.465865,3383.096212,LowAcc,4505.775196,2318179.335,2318179.335,0.011544094,0.449992412,6.946644337,1.564876082,0.685351535,1.565152396,5.631006317,1.024108712,Fuselage too big,1050.465865,841.5109367,0,52.2544,998.211465,17.5836855,16.82708565,2.620264643,6.692356544,2.022819635,105.0398973,5.899099711,0,0.015319285
259,5.670685754,9.09609309,6278.809619,20862.24633,LowAcc,4367.094931,3304333.158,3304333.158,0.06101406,1.5,34.43729635,0.651357745,0.756010255,0.652462602,30.65400745,1.570085798,Fuselage too big,6278.809619,5312.643527,0,52.2544,6226.555219,39.19313357,113.784247,101.3128736,7.382328519,8.191772556,627.8724047,16.15961575,0,0.015316158
260,6.596630111,8.594148408,290621.599,628268.4912,LowAcc,1538718.029,5527983.502,5527983.502,0.315770886,1.5,646.2461521,0.526903446,1.23642674,0.526917853,586.1126852,1.552021448,Fuselage too big,290621.599,66442.80606,0,52.2544,290569.3446,16.85678218,1780.550277,193058.2227,12.07352456,54.14496734,29062.15003,142.5259733,0,0.014336246
261,18.12503342,13.21766032,61008.97714,174710.2223,LowAcc,17808.3937,2776151.343,2776151.343,0.085307837,1.5,186.2257964,1.0611591,2.911317662,1.061515656,168.8281924,1.570270893,Fuselage too big,61008.97714,41440.88669,0,52.2544,60956.72274,58.2228911,1152.280072,12036.89497,28.42858712,40.25172753,6100.8902,98.85311702,0,0.014494759
262,18.84198329,13.01196955,379.1790076,918.1937515,LowClb,3258.469874,1786478.008,1786478.008,0.006562841,0.254438291,5.032306324,1.118604758,3.158642217,1.122852808,3.063303221,0.529756198,Fuselage too big,379.1790076,241.4885275,0,52.2544,326.9246076,4.280899904,4.284244398,0.741679408,30.84367489,0.728728853,37.91099604,6.630536109,0,0.015320469
263,6.355344833,7.706067423,952.0623583,2974.132963,LowAcc,5646.016462,1636491.985,1636491.985,0.074990814,1.5,6.260404959,0.706819667,0.721370927,0.708433647,5.010151976,0.962009446,Fuselage too big,952.0623583,773.3392997,0,52.2544,899.8079583,5.189301435,10.00052715,1.564016688,7.044080594,1.832823133,95.20035705,5.622381857,0,0.015170767
264,0.702731799,2.303341425,1615.558461,5485.22991,LowAcc,109607.749,2224300.264,2224300.264,0.134974373,1.5,23.45362741,0.184759417,0.103418002,0.184766237,18.8983222,1.314181238,Fuselage too big,1615.558461,1367.528938,0,52.2544,1563.304061,0.099116555,11.0532185,11.89004419,1.009861522,3.010385803,161.549855,7.149902407,0,0.012738862
265,1.055392497,2.99112885,1386.350499,4443.131642,LowClb,28754.28843,2984487.127,2984487.127,0.110040773,1.5,5.653746565,0.269375804,0.13714249,0.269386327,4.677711723,1.176865681,Fuselage too big,1386.350499,1174.980876,0,52.2544,1334.096099,0.113186822,10.03244726,1.280848186,1.339176166,2.522495326,138.6264432,5.187804032,0,0.012821761
266,11.59838497,12.48384664,624.5972865,1815.886146,LowClb,46558.74673,1525907.53,1525907.53,0.053868668,1.5,2.848589087,0.710885095,1.603908356,0.713555913,2.012609076,0.749666848,Span too big,624.5972865,475.0140741,0,52.2544,572.3428865,5.403772816,5.892035487,0.603568925,15.66192828,1.241732544,62.45306104,6.058719417,0,0.013993846
267,9.993329622,11.43821641,295.5349353,681.047462,LowAcc,4325.331278,1901364.875,1901364.875,0.00743191,0.194551203,1.98903403,0.7625813,1.636665269,0.766054237,1.253959847,0.454254794,1,295.5349353,179.8249175,0,52.2544,243.2805353,6.742494218,4.608894416,0.190979456,15.9817947,0.577187466,29.54431062,5.794805956,0,0.015150916
268,8.958505026,10.7418572,162.3080735,216.6931502,LowClb,2108.81738,831843.2924,831843.2924,0.009202222,0.319882164,1.324681261,0.829026115,0.974030629,0.833920101,0.494453887,0.246438824,1,162.3080735,56.58169961,0,52.2544,110.0536735,3.251552594,3.086965377,0.061964984,9.511265276,0.231497034,16.22365485,21.08990744,0,0.015166347
269,8.543674574,5.731355041,6948.583079,21979.08602,LowAcc,13446.7565,3426244.309,3426244.309,0.15109796,1.5,26.98599502,1.012986985,1.204911277,1.013493537,24.04890461,1.567273173,Fuselage too big,6948.583079,5974.972818,0,52.2544,6896.328679,6.661055853,94.86984049,88.83893633,11.76578072,8.659062356,694.8493638,15.69747929,0,0.014341788
270,7.948350211,8.503448199,135493.6394,320792.5587,LowAcc,54694.94445,6327363.741,6327363.741,0.173987677,1.5,384.5011324,1.117780074,0.702730956,1.117801695,348.7550571,1.57810832,Fuselage too big,135493.6394,55489.89707,0,52.2544,135441.385,15.18811397,1300.145581,64921.76007,6.862064027,47.26529387,13549.35457,110.8986401,0,0.013619306
271,2.117734801,3.153428621,5097.408744,17652.32919,LowClb,150000.6728,3235620.412,3235620.412,0.146907539,1.5,31.42111166,0.304779224,0.41273894,0.304800173,27.87056209,1.761684955,Fuselage too big,5097.408744,4414.488231,0,52.2544,5045.154344,0.36962554,48.84167524,48.83445449,4.03033481,7.473844521,509.7346876,11.3686239,0,0.012867096
272,9.968741458,10.00182636,6101.121536,20789.10213,LowClb,16134.82388,2140823.163,2140823.163,0.071965102,1.5,39.85790919,1.671659077,0.831847829,1.671718697,35.45910346,1.795651225,Fuselage too big,6101.121536,5164.949185,0,52.2544,6048.867136,2.837297837,53.17849865,188.3834362,8.122871228,8.477794376,610.1024003,12.8029038,0,0.012748104
273,2.704086238,4.080572654,182.1935276,373.2934363,LowClb,19930.56363,550547.5551,550547.5551,0.101280125,1.5,1.476525536,0.299004868,0.515211717,0.299066477,0.6327557,0.330693511,1,182.1935276,93.42122143,0,52.2544,129.9391276,0.055997581,1.318814587,0.057104257,5.03096635,0.358334282,18.21096446,11.47293267,0,0.012791979
274,6.027998538,9.206112301,7360.094132,24544.72907,LowClb,7857.066026,2744412.073,2744412.073,0.065243566,1.5,31.65006971,1.558796371,0.357038898,1.559132022,28.26719091,1.576108789,Fuselage too big,7360.094132,6172.54707,0,52.2544,7307.839732,56.61377186,149.8424424,161.612646,3.486432125,9.334563743,736.0032947,18.38429341,0,0.015217516
275,8.34109975,11.17566114,1094.851837,3331.309595,LowAcc,2547.136964,2602354.039,2602354.039,0.017226068,0.687310117,4.319562025,0.698672378,1.488626493,0.70199626,3.469820376,1.016439822,Fuselage too big,1094.851837,866.0644665,0,52.2544,1042.597437,25.4303954,17.38517028,1.487978546,14.53621792,1.99894257,109.4782824,6.20075249,0,0.015231171
276,7.397486531,9.608002768,705.2287981,2262.783199,LowClb,6358.671198,1021080.441,1021080.441,0.061454127,1.5,3.749538182,1.383656867,0.524887052,1.384909614,2.908233383,0.838052611,1,705.2287981,555.9886769,0,52.2544,652.9743981,6.292460467,7.650601436,0.662817829,5.125444562,1.47663143,70.51523001,5.247633731,0,0.014901734
277,10.31280072,12.33671806,482.6552888,1318.355801,LowClb,7708.320506,1492501.635,1492501.635,0.050624473,1.5,3.423151296,0.793072464,1.375810985,0.796185086,2.442535294,0.637289907,1,482.6552888,352.3632193,0,52.2544,430.4008888,5.778070856,4.110357997,0.528646084,13.43459114,0.966585469,48.25649748,4.948137448,0,0.014783051
278,2.237348035,5.526513651,350.6397548,946.1832319,LowClb,1475.644042,1054531.732,1054531.732,0.061443413,1.5,5.180480269,0.431124619,0.307507653,0.432373673,3.167246739,0.537802389,Fuselage too big,350.6397548,242.3030655,0,52.2544,298.3853548,5.747542259,4.44437122,0.597990818,3.002766832,0.745642458,35.05768897,6.471258489,0,0.015028342
279,9.872518396,3.27018434,260.2842889,460.6759057,LowAcc,630.5680333,576673.06,576673.06,0.055797028,0.5857315,1.567214201,0.631820224,5.648042157,0.636353959,0.880889567,0.370419099,1,260.2842889,115.2614962,0,52.2544,208.0298889,0.897025379,2.765346783,0.052514178,55.15229774,0.424600261,26.02074638,7.440806942,0,0.015055066
280,10.54294031,9.13256623,337.3309078,804.5105713,LowClb,2809.083529,2289291.742,2289291.742,0.007955267,0.207403655,1.893532352,0.865258971,1.880768711,0.867648134,1.0812494,0.495047529,1,337.3309078,215.0648821,0,52.2544,285.0765078,2.992320776,5.553201672,0.114085961,18.36542878,0.657443172,33.72712105,8.586832748,0,0.015191547
281,2.843230663,5.214734649,727.3490424,2270.055812,LowClb,9783.780567,1821555.379,1821555.379,0.076693044,1.5,4.029413528,1.45804608,0.196506823,1.457686736,3.13290371,0.839304578,Fuselage too big,727.3490424,584.4165755,0,52.2544,675.0946424,1.9309515,7.178080453,0.689360305,1.918860115,1.480073747,72.72700959,4.739689416,0,0.014041777
282,6.616004434,8.501760162,1950.309178,6468.845897,LowAcc,4455.544146,1799188.292,1799188.292,0.066341782,1.5,7.750638805,1.398886726,0.602603857,1.398068344,6.586585669,1.421765184,Fuselage too big,1950.309178,1618.149089,0,52.2544,1898.054778,30.28926434,31.20313858,6.222878603,5.88433769,3.417980134,195.0237936,7.849076279,0,0.015220094
283,2.050537489,5.118033714,1231.627849,3690.950832,LowClb,1588.008529,3727905.733,3727905.733,0.072440018,1.5,4.784431958,0.361365014,0.291592315,0.362522806,3.889739587,1.072518675,Fuselage too big,1231.627849,1005.661077,0,52.2544,1179.373449,16.86223038,21.27176485,1.093328032,2.847355903,2.176220893,123.1549789,6.291331723,0,0.01516139
284,4.978689186,7.372943184,2030.672917,6573.441431,LowAcc,3274.930623,2624648.709,2624648.709,0.069289605,1.5,10.02524161,1.719810782,0.337296056,1.718884965,8.572732189,1.433144278,Fuselage too big,2030.672917,1716.137039,0,52.2544,1978.418517,10.84001604,25.3349547,9.174257306,3.293646182,3.462386229,203.0598245,7.101864456,0,0.014528652
285,1.26120397,3.348938661,188.8069775,389.2500367,LowClb,4667.543956,1306154.776,1306154.776,0.086365526,1.5,3.349026649,0.411418668,0.207062725,0.411683559,1.654158208,0.338924042,1,188.8069775,103.304384,0,52.2544,136.5525775,1.262553543,2.35005844,0.149544683,2.021936934,0.371734338,18.8717247,8.205358961,0,0.015281907
286,2.977396493,4.532181033,1426.893516,4605.421736,LowAcc,4358.110809,2441615.651,2441615.651,0.098996711,1.5,11.5557213,0.848126944,0.252556436,0.848284878,9.536066508,1.198660775,Fuselage too big,1426.893516,1201.080609,0,52.2544,1374.639116,1.561953849,13.57704467,4.411378624,2.466176306,2.597499839,142.6802116,6.250016946,0,0.014225078
287,19.52904852,9.209004707,34737.68363,114109.1824,LowAcc,2542.163351,1518959.255,1518959.255,0.156460832,1.5,121.0417077,2.484130736,1.173139035,2.48457793,109.5799307,1.595900809,Fuselage too big,34737.68363,27689.91079,0,52.2544,34685.42923,20.69227648,677.8446809,2708.418824,11.45552946,30.11033866,3473.761282,73.22031963,0,0.015187926
288,19.45483368,15.41903827,249.3085869,603.0732827,LowAcc,1773.282654,953371.3351,953371.3351,0.004251103,0.166054344,3.02785307,6.011319081,0.638355423,6.000253734,1.769805988,0.426511085,1,249.3085869,150.0609234,0,52.2544,197.0541869,5.099304897,3.496844993,0.367512681,6.233446455,0.524824417,24.92347036,6.33261246,0,0.015247317
289,6.526250887,9.807101495,4181.464892,13901.1699,LowAcc,6322.324141,3110691.705,3110691.705,0.056444771,1.5,16.04316547,3.569882345,0.265587671,3.569632423,14.12104089,1.779368444,Fuselage too big,4181.464892,3621.792239,0,52.2544,4129.210492,2.108235178,36.56006094,32.16062553,2.593424395,6.252635666,418.1375995,9.592858444,0,0.012812533
290,4.375402827,5.045626023,697.7587794,2055.018219,LowClb,8659.480694,1805219.754,1805219.754,0.110598131,1.5,4.35850876,0.824278255,0.447658195,0.824339418,3.341711713,0.798025205,Fuselage too big,697.7587794,560.7571945,0,52.2544,645.5043794,0.270392824,4.011886737,0.596402173,4.371316176,1.368262444,69.76841911,4.347101103,0,0.013404277
291,7.182423274,8.812776422,725.4784092,2173.221365,LowClb,250768.0009,1714256.09,1714256.09,0.063993513,1.5,3.823151427,0.551139478,1.077704578,0.551517703,2.954473591,0.820955723,1,725.4784092,577.6243069,0,52.2544,673.2240092,1.000049046,4.901759581,0.704049756,10.52362608,1.429942945,72.54002761,4.486686405,0,0.013560881
292,2.533883384,5.930986288,233.4254644,564.0425938,LowClb,7027.445153,1275756.089,1275756.089,0.059036049,1.5,2.383082937,0.34704952,0.467426636,0.347100129,1.416069033,0.411295658,1,233.4254644,146.4688649,0,52.2544,181.1710644,0.154227698,1.299015246,0.111750303,4.564352086,0.496883817,23.33596106,4.727278318,0,0.012730958
293,10.09899938,9.214541795,24694.21381,77057.89547,LowClb,12875.27449,3796623.779,3796623.779,0.089006028,1.5,93.5043575,0.831070405,1.985989851,0.831094394,84.51301834,1.792779851,Fuselage too big,24694.21381,19866.37142,0,52.2544,24641.95941,2.667747548,247.6886567,1974.725064,19.39289767,22.66687264,2469.412807,39.02127716,0,0.012659218
294,0.597620754,2.115641622,2381.863794,8340.037422,LowClb,7325.581195,2425726.99,2425726.99,0.170454086,1.5,11.11128272,0.476603008,0.051839054,0.476601848,9.607834814,1.578390247,Fuselage too big,2381.863794,2043.61694,0,52.2544,2329.609394,0.581674824,30.37128447,4.596627874,0.506200712,4.19084461,238.1778334,7.554225856,0,0.013762657
295,4.096649888,6.876385401,1992.434206,6954.919044,LowClb,293307.6908,1445803.463,1445803.463,0.064224551,1.5,13.42881721,0.548309227,0.645720611,0.548327166,11.49421144,1.473986061,Fuselage too big,1992.434206,1704.026204,0,52.2544,1940.179806,0.385138086,12.15336729,8.351059669,6.305366424,3.623803108,199.23626,6.085961589,0,0.012646036
296,4.477607504,8.169894901,2055.20528,6708.374487,LowClb,49977.89106,2966018.607,2966018.607,0.05556471,1.5,8.22332934,0.638720926,0.547162322,0.638839554,7.010997096,1.447841977,Fuselage too big,2055.20528,1748.426162,0,52.2544,2002.95088,5.622474934,22.75308859,4.843714917,5.342959291,3.520108746,205.5131859,6.915338418,0,0.013847019
297,13.41083322,5.798775655,15157.66014,52719.00382,LowAcc,82917.57413,1677550.994,1677550.994,0.207086396,1.5,59.85278317,0.662395289,2.753273009,0.662562762,53.94325614,1.5943619,Fuselage too big,15157.66014,12908.59399,0,52.2544,15105.40574,2.56956145,196.2842516,407.4319725,26.88530442,16.81125201,1515.758594,31.05714291,0,0.013674647
298,5.023176067,6.157653324,56481.94531,236634.9754,LowAcc,4304.249776,5478177.047,5478177.047,0.162240155,1.5,197.487772,1.018992697,0.56562148,1.019023908,179.0291184,1.546996647,Fuselage too big,56481.94531,41323.40963,0,52.2544,56429.69091,16.81444358,1094.256118,8211.94062,5.523210235,38.18830769,5648.187151,91.35708123,0,0.014348122
299,3.117421225,5.269634791,3781.536639,13384.70558,LowClb,7070.340659,1882988.006,1882988.006,0.085092792,1.5,19.09079331,0.390863113,0.463305054,0.390880839,16.82131272,1.779958206,Fuselage too big,3781.536639,3278.690005,0,52.2544,3729.282239,0.388796004,29.76395371,22.65174377,4.524105448,6.080873089,378.1458265,9.024273888,0,0.012662169
300,10.80697593,3.509456838,6983.064621,183601.4567,LowClb,9841.9206,3878307.57,3878307.57,0.354072337,1.5,30.0054082,0.766260419,3.304542356,0.766304658,26.77642425,1.790163579,Fuselage too big,6983.064621,6050.807534,0,52.2544,6930.810221,0.219413523,64.43545159,71.29929484,22.78189718,9.215075775,698.2978934,13.74099566,0,0.012665173
301,8.563446765,5.965617204,2296.461327,8042.780964,LowClb,12107.31356,1066608.313,1066608.313,0.135620919,1.5,9.797651994,0.809924198,1.378394463,0.809962357,8.439786651,1.585636446,Fuselage too big,2296.461327,1970.821233,0,52.2544,2244.206927,0.167763724,13.13470615,6.194292173,13.45981841,4.08127766,229.6379958,6.697139277,0,0.012700858
302,8.152636882,10.00355281,2512.365389,7784.958336,LowClb,2111.798181,4970632.839,4970632.839,0.012826726,0.329703258,10.26470707,0.596628207,1.847345149,0.600579704,8.843825611,1.560601588,Fuselage too big,2512.365389,2046.34972,0,52.2544,2460.110989,59.70697212,60.31015927,12.12167812,18.03905263,3.976639926,251.2268904,8.364716925,0,0.015159229
303,6.157137327,9.409096233,6948.143282,24258.03352,LowClb,28091.02834,2075891.204,2075891.204,0.060162122,1.5,31.27662356,2.122696375,0.489705564,2.122148055,27.93208435,1.583965645,Fuselage too big,6948.143282,5940.020892,0,52.2544,6895.888882,12.3408733,98.15343865,120.5454716,4.78190253,9.339945248,694.8048229,15.88783175,0,0.013704487
304,2.371835947,4.335839873,1281.715798,4094.766963,LowClb,44816.55041,2436976.778,2436976.778,0.093020617,1.5,6.082939687,0.96208123,0.182359708,0.962117422,5.026549615,1.129785861,Fuselage too big,1281.715798,1067.973479,0,52.2544,1229.461398,4.289611769,16.87249152,1.728960563,1.780715621,2.363629535,128.163488,6.273749557,0,0.015272598
305,5.179824627,5.275792314,68753.16188,212798.6947,LowClb,2192.145319,2614165.68,2614165.68,0.224185296,1.5,271.5766917,1.488435432,0.293737475,1.488619841,246.3163072,1.595125752,Fuselage too big,68753.16188,45650.22609,0,52.2544,68700.90748,44.63441658,1839.637923,14125.53174,2.868303069,44.14235199,6875.309767,118.5416348,0,0.015250933
306,6.665137745,8.545954728,6636.833291,22938.27099,LowAcc,2661.326032,2419182.724,2419182.724,0.070467038,1.5,26.3815429,0.897644597,0.654979571,0.898525009,23.51605633,1.574964722,Fuselage too big,6636.833291,5628.78666,0,52.2544,6584.578891,34.33138479,129.9188918,95.11040817,6.395778803,8.948483046,663.6744459,17.39783314,0,0.015005597
307,5.355814418,8.632330069,3985.133328,13420.4402,LowClb,3273.112768,2579166.115,2579166.115,0.058383964,1.5,20.5070591,0.861755987,0.649184828,0.862062443,18.0714032,1.597400434,Fuselage too big,3985.133328,3383.619843,0,52.2544,3932.878928,26.73487567,64.12022453,35.89580823,6.33919399,5.990736248,398.5045303,11.65852715,0,0.015188319
308,9.438837294,10.7254536,8061.187486,30419.16055,LowAcc,2034.856725,4238345.845,4238345.845,0.030046262,0.899168361,36.54010384,1.981342008,0.748725964,1.979253271,32.67199614,1.691222018,Fuselage too big,8061.187486,6680.40804,0,52.2544,8008.933086,120.8546362,200.7558189,164.9777246,7.311198493,9.832371766,806.1120733,18.66629853,0,0.014924546
309,15.79534796,14.82373621,2065.335909,6753.349803,LowClb,1109.819821,2390225.063,2390225.063,0.008997428,0.334240829,7.87690554,0.984479363,2.6214391,0.986672133,6.703739081,1.445621704,Fuselage too big,2065.335909,1692.538533,0,52.2544,2013.081509,32.94334662,38.79362646,5.247399336,25.59796576,3.5113626,206.5260283,7.90816051,0,0.015086034
310,18.65619763,15.74072435,1456.622074,4630.943374,LowClb,20030.01622,1783373.403,1783373.403,0.049642851,1.5,11.96838922,5.22180884,1.309584366,5.217307787,9.864756389,1.201976421,Fuselage too big,1456.622074,1213.717851,0,52.2544,1404.367674,5.960545025,10.05871502,7.528539499,12.78789797,2.608990896,145.6527208,6.038644014,0,0.01376927
311,1.549186619,4.124350079,164.4623119,298.6085645,LowClb,2578.040221,692292.5842,692292.5842,0.081345578,1.5,1.390166555,0.473954162,0.150503894,0.474880901,0.609189361,0.294019421,1,164.4623119,75.53566738,0,52.2544,112.2079119,1.590391427,2.677135741,0.046516118,1.469648306,0.300770516,16.43896689,14.13352,0,0.015295566
312,1.940866759,4.372871667,271.7957396,699.6085248,LowClb,2077.732826,1138292.05,1138292.05,0.083984855,1.5,1.811889977,1.424032664,0.076280399,1.42409528,1.066821956,0.460646944,1,271.7957396,177.2133085,0,52.2544,219.5413396,2.305792049,3.952576313,0.069632562,0.74486683,0.589508439,27.1713736,7.479010539,0,0.015270851
313,4.264651914,7.05854184,7999.993603,26846.17031,LowAcc,2913.354662,3217722.468,3217722.468,0.076436591,1.5,34.11133218,1.881376083,0.270923106,1.87982041,30.51201638,1.566698007,Fuselage too big,7999.993603,6686.013186,0,52.2544,7947.739203,70.34391963,193.7196351,164.8717794,2.645524127,10.03615749,799.9927388,20.10094763,0,0.015314176
314,2.064138436,5.376314679,3696.875919,12576.09224,LowClb,1672.452063,2505016.625,2505016.625,0.080553491,1.5,21.28373907,1.709662973,0.069079467,1.708334207,18.71068545,1.587635901,Fuselage too big,3696.875919,3081.140116,0,52.2544,3644.621519,48.07578608,85.92216429,42.22313009,0.674550792,5.703508303,369.6790035,11.1880656,0,0.015193863
315,14.75228955,13.6953678,8203.944295,27532.88653,LowAcc,3316.083005,2686280.661,2686280.661,0.062406973,1.5,29.72037891,4.723363129,0.521405675,4.720640105,26.56229405,1.574667869,Fuselage too big,8203.944295,6889.189604,0,52.2544,8151.689895,63.60068978,149.6252246,194.0812843,5.091449431,10.26741321,820.387493,19.43218201,0,0.014554226
316,1.601912864,3.717621656,1823.56567,6326.590173,LowAcc,194446.0736,2038011.74,2038011.74,0.103555901,1.5,8.5897868,0.811068076,0.064820895,0.811140179,7.317893627,1.405868127,Fuselage too big,1823.56567,1550.999054,0,52.2544,1771.31127,1.247767989,21.55792746,4.789988373,0.632966471,3.356357159,182.3500445,6.363638616,0,0.01352539
317,9.465526612,11.68666599,1677.763121,5705.69642,LowClb,1971.29059,2351591.15,2351591.15,0.022258599,0.807924338,8.018227949,2.647587874,0.39047379,2.648362048,6.762104599,1.284073548,Fuselage too big,1677.763121,1377.086434,0,52.2544,1625.508721,33.53775381,27.45053551,6.097306772,3.812918905,2.90029694,167.7701797,6.838097276,0,0.015198619
