,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_x,S_Vtail,cgx,RTG_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
37,38.0,0.8239481457416152,3.1071428571428563,0.0,11.717165436429552,2.2806233766233763,0.35,0.0,169.6651770975064,419.28529994071016,LowClb,75.0,111902.97196510962,111902.97196510962,0.05203883068350796,0.609062882639959,0.0,0.15182973703204686,0.1614175965607007,0.15194428726458298,1.357550486629807,0.30768655130998623,4.0,1,1,Titan,169.6651770975064,96.9006676504069,0.0,52.254400000000004,117.41077709750637,2.6793437685905026,0.0,0.00398906788417011,1.8623066705991131,0.40090455240715295,16.959125690021605,-1.410155111578384,0.0,0.014594809175303324,0.0,0.27
38,39.0,0.8381541482544017,3.1607142857142856,0.0,11.9191855301611,2.303394957983193,0.35,0.0,169.02267802094616,416.35942806326386,LowClb,75.0,111902.97196510962,111902.97196510962,0.05073750807266186,0.5964724363624604,0.0,0.17262992995805748,0.1678155533636733,0.17241352946810007,1.3521656495554424,0.30657566380848567,4.0,1,1,Titan,169.02267802094616,96.25598001314611,0.0,52.254400000000004,116.76827802094614,2.685056331644379,0.0,0.004002283829359937,1.9297143202232083,0.3987164776374982,16.894920090801374,-1.4147063055111038,0.0,0.014594809175303324,0.0,0.27
39,40.0,0.8523601507671883,3.214285714285714,0.0,12.12120562389264,2.3261665393430104,0.35,0.0,169.83010933015993,419.0746844332388,LowClb,75.0,111902.97196510962,111902.97196510962,0.050264192166795174,0.5893331233902324,0.0,0.1731067101932743,0.17107488043853766,0.17287775503208952,1.3574221457946383,0.3076601213613592,4.0,1,1,Titan,169.83010933015993,96.88530232947957,0.0,52.254400000000004,117.57570933015991,2.7390987587417137,0.0,0.00404269752592018,1.9664737139651887,0.4008524430742661,16.975607519321965,-1.4102629411240322,0.0,0.014594809175303324,0.0,0.27
40,41.0,0.8665661532799747,3.267857142857143,0.0,12.32322571762419,2.348938120702826,0.35,0.0,170.658656679464,421.8790422180247,LowClb,75.0,111902.97196510962,111902.97196510962,0.04981867075185465,0.5824999604904565,0.0,0.17359023819193653,0.17433878346972528,0.17334840246674038,1.362831051816822,0.3087720462635276,4.0,1,1,Titan,170.658656679464,97.53287156796372,0.0,52.254400000000004,118.40425667946401,2.79372244214691,0.0,0.004083428748003333,2.003277791245034,0.4030468718076671,17.058405095329405,-1.4057453269520435,0.0,0.014594809175303324,0.0,0.27
41,42.0,0.8807721557927612,3.321428571428571,0.0,12.52524581135573,2.371709702062643,0.35,0.0,171.47073358571635,424.61971982289475,LowClb,75.0,111902.97196510962,111902.97196510962,0.04937895425356603,0.5758319112647553,0.0,0.17408303692025115,0.17760806304025525,0.17382798561436766,1.3681179601490232,0.30985503556540805,4.0,1,1,Titan,171.47073358571635,98.16583490446416,0.0,52.254400000000004,119.21633358571634,2.848282615828011,0.0,0.00412376454547466,2.0401343696377214,0.40518843766912577,17.13955676309079,-1.4013820786942464,0.0,0.014594809175303324,0.0,0.27
42,43.0,0.8949781583055476,3.3749999999999996,0.0,12.727265905087275,2.39448128342246,0.35,0.0,172.31402083200743,427.4820253794201,LowClb,75.0,111902.97196510962,111902.97196510962,0.04896931115558811,0.56947869284747,0.0,0.1745814740702218,0.1808797110977999,0.17431283807032266,1.3736294354773033,0.31098001078759757,4.0,1,1,Titan,172.31402083200743,98.82568402490008,0.0,52.254400000000004,120.05962083200744,2.903806171599234,0.0,0.004164625444200945,2.0770140759564044,0.4074174580447593,17.22382731205974,-1.3968876451722811,0.0,0.014594809175303324,0.0,0.27
43,44.0,0.909184160818334,3.428571428571428,0.0,12.92928599881882,2.4172528647822755,0.35,0.0,173.182361821852,430.44004180532994,LowClb,75.0,111902.97196510962,111902.97196510962,0.048584929088732506,0.5634055185969401,0.0,0.1750885085551022,0.1841538325368851,0.17480592868406888,1.3793225164821965,0.3121377973762694,4.0,1,1,Titan,173.182361821852,99.50727548088895,0.0,52.254400000000004,120.92796182185201,2.959951998386155,0.0,0.004205904156128661,2.1139179344806407,0.4097161988427523,17.31060150724367,-1.3923020113216056,0.0,0.014594809175303324,0.0,0.27
44,45.0,0.9233901633311206,3.482142857142857,0.0,13.131306092550366,2.440024446142093,0.35,0.0,174.04153937028138,433.3648531960522,LowClb,75.0,111902.97196510962,111902.97196510962,0.04820813930978878,0.5574898589108854,0.0,0.17560284646673688,0.18743258957201844,0.17530598869801903,1.3849459160157083,0.31327721243535,4.0,1,1,Titan,174.04153937028138,100.1805244777606,0.0,52.254400000000004,121.78713937028138,3.0162910987738694,0.0,0.004246943033963236,2.1508670589158503,0.41198312184118485,17.396459990329685,-1.3878281295490755,0.0,0.014594809175303324,0.0,0.27
45,46.0,0.937596165843907,3.5357142857142856,0.0,13.333326186281909,2.4627960275019105,0.35,0.0,174.9148272750208,436.33679892698063,LowClb,75.0,111902.97196510962,111902.97196510962,0.04784863862212074,0.5517979751102657,0.0,0.17612246272400134,0.1907139204992223,0.17581094642496797,1.390667793724642,0.31443234318805574,4.0,1,1,Titan,174.9148272750208,100.86556355506697,0.0,52.254400000000004,122.66042727502078,3.0734563396017336,0.0,0.004288198870871146,2.187841317027098,0.41428602430808426,17.483728535740706,-1.3833315047699817,0.0,0.014594809175303324,0.0,0.27
46,47.0,0.9518021683566936,3.5892857142857144,0.0,13.535346280013451,2.4855676088617265,0.35,0.0,175.82534839886966,439.41520758094146,LowClb,75.0,111902.97196510962,111902.97196510962,0.04751269787324221,0.5463917035736098,0.0,0.1766472145698154,0.1940013610138837,0.17632064693473476,1.3966544185282164,0.31563639568518337,4.0,1,1,Titan,175.82534839886966,101.58229888920677,0.0,52.254400000000004,123.57094839886967,3.132125640846116,0.0,0.004330133787875964,2.224875234357799,0.416691503845395,17.5747178348134,-1.3786856471629754,0.0,0.014594809175303324,0.0,0.27
47,48.0,0.96600817086948,3.642857142857143,0.0,13.737366373744996,2.508339190221544,0.35,0.0,175.69859261471112,441.4565277203988,LowClb,75.0,111902.97196510962,111902.97196510962,0.0470926246336934,0.537968420163585,0.0,0.17717291167856053,0.19728850870359343,0.17683807736335166,1.395563139567024,0.3154172561113571,4.0,1,1,Titan,175.69859261471112,101.45164794371526,0.0,52.254400000000004,123.44419261471111,3.112915865588451,0.0,0.0043514887785000515,2.261906292296082,0.4162533194179783,17.562050991154358,-1.3795280954148044,0.0,0.014594809175303324,0.0,0.27
