,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb,Tail_type
10,11.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,62.18761466638909,97.34594296598742,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0070305356991909726,0.24179,34.39140491496595,1.8172176,0.54516528,0.04664753468785976,0.0562241091462278,0.07577688152810243,0.04664753468785976,0.6665213999999999,1.0,0.0,0.0,3.0,Tail too big,Tail span too big,Titan,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,0.27,No_tail
11,12.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,62.2897059769736,703.6470964375399,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06845885458554156,0.24839,3.628310778843497,1.8172176,0.54516528,0.047754377484437255,0.0748614844064036,0.0741494284886438,0.047754377484437255,0.6665213999999999,1.0,0.0,0.0,3.0,Tail too big,Tail span too big,Titan,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,0.27,No_tail
12,13.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,196.41218142492042,LowAcc,45.0,210597.0059803815,210597.0059803815,0.010945144238515841,0.19691,17.990626318753836,1.8172176,0.54516528,0.040917542430120746,0.0189316975992143,0.04219979613366789,0.040917542430120746,0.6665213999999999,1.0,0.0,0.0,3.0,Tail too big,Tail span too big,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,No_tail
13,14.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,131.11984813218527,274.12470158580095,LowAcc,45.0,201552.7694708866,201552.7694708866,0.008326980721003472,0.22739,27.307616964507346,2.304261570925083,0.6912784712775248,0.04287285045597692,0.2567241667754591,0.0699883458532093,0.04512143531383825,0.8577117418214336,1.0,0.0,0.1445928539834196,3.0,Tail too big,Tail span too big,Titan,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,0.27,No_tail
14,15.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,62.18761466638909,97.34594296598742,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0070305356991909726,0.24179,34.39140491496595,1.8172176,0.54516528,0.04664755431059214,0.0562241091462278,0.07577706592475289,0.04664755431059214,0.6665213999999999,1.0,0.0,0.0,3.0,Tail too big,Tail span too big,Titan,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,0.27,No_tail
15,16.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,62.2897059769736,703.6470964375399,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06845885458554156,0.24839,3.628310778843497,1.8172176,0.54516528,0.047754348771502295,0.0748614844064036,0.07414924728369247,0.047754348771502295,0.6665213999999999,1.0,0.0,0.0,3.0,Tail too big,Tail span too big,Titan,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,0.27,No_tail
16,17.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,4221.869545982847,91881.66712417777,LowAcc,45.0,1758903.6022584303,1758903.6022584303,0.010566597404651676,0.19287,18.252801030830785,70.70791356129027,0.7285728207539897,0.044915288594325836,0.09416666731257496,0.0646800581117388,0.04541343208879936,70.70791356129027,78.0,0.0,1.4053129516623102,3.0,Required airspeed too high,1,Titan,4221.869545982847,4221.869545982847,4221.869545982847,4221.869545982847,4221.869545982847,4221.869545982847,4221.869545982847,4221.869545982847,4221.869545982847,4221.869545982847,4221.869545982847,4221.869545982847,4221.869545982847,4221.869545982847,4221.869545982847,0.27,Conventional
17,18.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,389.850826511686,1393.2576411949153,LowAcc,45.0,356713.19271003536,356713.19271003536,0.008712741006470948,0.21617,24.81079144203307,6.373652368321372,0.731637420493319,0.05414278621488133,0.23163857587028455,0.0698735416949596,0.05823295485125743,6.373652368321372,7.0,0.0,0.5293245266713706,3.0,Power Unconverged,1,Titan,389.850826511686,389.850826511686,389.850826511686,389.850826511686,389.850826511686,389.850826511686,389.850826511686,389.850826511686,389.850826511686,389.850826511686,389.850826511686,389.850826511686,389.850826511686,389.850826511686,389.850826511686,0.27,Conventional
18,19.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,157.6348825049281,265.3334700348685,LowAcc,45.0,180019.1455818398,180019.1455818398,0.007167779662451093,0.23307,32.5163455038878,2.373977618455568,0.7121932855366704,0.060459663615149095,0.25343210914622777,0.07000005370516567,0.06730847462805072,1.7701579049825906,2.0,0.0,0.25512721815178124,3.0,1,1,Titan,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,0.27,Conventional
19,20.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.76112031468693,223.74585962429774,LowAcc,45.0,157363.41545541186,157363.41545541186,0.006547236883431907,0.2437,37.221808885011384,2.30694867792379,0.6920846033771371,0.06799350646762843,0.27405548440640365,0.06997346717240259,0.07566559269920498,1.7175331449312217,2.0,0.0,0.2370301395931,3.0,1,1,Titan,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,0.27,Conventional
20,21.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,159.82014029722262,LowAcc,45.0,223355.4469538639,223355.4469538639,0.006454496983036198,0.17509,27.126823431814138,1.8172176,0.54516528,0.04745609330572213,0.0189316975992143,-0.04470656054673486,0.04745609330572213,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Conventional
21,22.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,389.7150621310409,1392.5884924488892,LowAcc,45.0,356651.0142355803,356651.0142355803,0.008713100252019903,0.21617,24.8097684805,6.372872359190342,0.7315522625579827,0.05414061403190432,0.2317105758702845,0.06987411398418057,0.058233066934609085,6.372872359190342,7.0,0.0,0.529199810961184,3.0,Power Unconverged,1,Titan,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,0.27,Conventional
22,23.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,157.6348825049281,265.3334700348685,LowAcc,45.0,180019.1455818398,180019.1455818398,0.007167779662451093,0.23307,32.5163455038878,2.373977618455568,0.7121932855366704,0.06045967881332788,0.25343210914622777,0.07000005370516567,0.06730848860927442,1.7701579049825906,2.0,0.0,0.25512721815178124,3.0,1,1,Titan,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,0.27,Conventional
23,24.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.76112031468693,223.74585962429774,LowAcc,45.0,157363.41545541186,157363.41545541186,0.006547236883431907,0.2437,37.221808885011384,2.30694867792379,0.6920846033771371,0.06799352195229107,0.27405548440640365,0.06997346717240259,0.07566560666039898,1.7175331449312217,2.0,0.0,0.2370301395931,3.0,1,1,Titan,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,0.27,Conventional
24,25.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,159.7759174305927,LowAcc,45.0,222814.4111133511,222814.4111133511,0.006504496983036198,0.17594,27.04897864644315,1.8172176,0.54516528,0.04900568589240155,0.0189316975992143,-0.03840560383896597,0.04900568589240155,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,T-tail
25,26.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,353.3095864036686,1191.2185853525998,LowAcc,45.0,337033.0716010412,337033.0716010412,0.008776530370244891,0.21943,25.001907444419547,5.524307801940862,0.7394296516250589,0.05962507871258254,0.23140757587028457,0.06990325327614212,0.06356654837040764,5.524307801940862,6.0,0.0,0.4992415108981614,3.0,Power Unconverged,1,Titan,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,0.27,T-tail
26,27.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,156.9768356118493,263.6801930910656,LowAcc,45.0,179141.03543026856,179141.03543026856,0.007228075881910257,0.23506,32.52041121874299,2.370730828560526,0.7112192485681578,0.06505148351037783,0.2545391091462278,0.0700000147559114,0.07146479012703168,1.7676088338230544,2.0,0.0,0.2542803048966417,3.0,1,1,Titan,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,0.27,T-tail
27,28.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.35917718690456,222.75321649515342,LowAcc,45.0,156835.86471849206,156835.86471849206,0.0065814592580899665,0.24492,37.21363156642548,2.3050005429832296,0.6915001628949689,0.07165384591512891,0.27616748440640365,0.06997445770947747,0.07892238903134446,1.7160036543413162,2.0,0.0,0.2364834551917531,3.0,1,1,Titan,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,0.27,T-tail
28,29.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,159.7759174305927,LowAcc,45.0,222814.4111133511,222814.4111133511,0.006504496983036198,0.17594,27.04897864644315,1.8172176,0.54516528,0.04900408826627964,0.0189316975992143,-0.05165495496017827,0.04900408826627964,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,T-tail
29,30.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,353.3095864036686,1191.2185853525998,LowAcc,45.0,337033.0716010412,337033.0716010412,0.008776530370244891,0.21943,25.001907444419547,5.524307801940862,0.7394296516250589,0.0596250831330783,0.23140757587028457,0.06990325327614212,0.06356655258841333,5.524307801940862,6.0,0.0,0.4992415108981614,3.0,Power Unconverged,1,Titan,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,0.27,T-tail
30,31.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,156.9768356118493,263.6801930910656,LowAcc,45.0,179141.03543026856,179141.03543026856,0.007228075881910257,0.23506,32.52041121874299,2.370730828560526,0.7112192485681578,0.06505148809133961,0.2545391091462278,0.0700000147559114,0.07146479434503737,1.7676088338230544,2.0,0.0,0.2542803048966417,3.0,1,1,Titan,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,0.27,T-tail
31,32.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.35917718690456,222.75321649515342,LowAcc,45.0,156835.86471849206,156835.86471849206,0.0065814592580899665,0.24492,37.21363156642548,2.3050005429832296,0.6915001628949689,0.07165379812463188,0.27616748440640365,0.06997428040633624,0.07892234591470146,1.7160036543413162,2.0,0.0,0.2364834551917531,3.0,1,1,Titan,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,0.27,T-tail
32,33.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,160.46473618712076,LowAcc,45.0,223816.82753233516,223816.82753233516,0.006454781491794741,0.17437,27.014082540463615,1.8172176,0.54516528,0.048397854511554525,0.0189316975992143,-0.054119870844013276,0.048397854511554525,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,H-tail
33,34.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,1068.087820259594,7044.791853638936,LowAcc,45.0,587358.465777128,587358.465777128,0.010517034178664586,0.21861,20.786278363864582,19.10157098410669,0.7309319236126949,0.05850451339884808,0.23821157587028455,0.06952803929849935,0.060734808833127776,19.10157098410669,21.0,0.0,0.92469119961355,3.0,Power Unconverged,1,Titan,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,0.27,H-tail
34,35.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,166.5939447257149,296.88465916518,LowAcc,45.0,183329.5893965324,183329.5893965324,0.00789187505719042,0.23272,29.48855605461783,2.4370455467472327,0.7311136640241698,0.064772482996318,0.2601851091462278,0.06999905190576165,0.0710898611184243,1.8196728543008225,2.0,0.0,0.2710538323653578,3.0,1,1,Titan,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,0.27,H-tail
35,36.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,219.35219008876305,488.1550896805825,LowAcc,45.0,178027.40319930497,178027.40319930497,0.012356229502270416,0.24368,19.721226443327605,2.763657199074556,0.7398126062613352,0.07447960980095765,1.1282140543944872,0.06999175874704658,0.08087099024134704,2.763657199074556,3.0,0.0,0.34703039720556916,3.0,Power Unconverged,1,Titan,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,0.27,H-tail
36,37.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,160.46473618712076,LowAcc,45.0,223816.82753233516,223816.82753233516,0.006454781491794741,0.17437,27.014082540463615,1.8172176,0.54516528,0.04839694529255101,0.0189316975992143,-0.062047221085285716,0.04839694529255101,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,H-tail
37,38.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,1068.087820259594,7044.791853638936,LowAcc,45.0,587358.465777128,587358.465777128,0.010517034178664586,0.21861,20.786278363864582,19.10157098410669,0.7309319236126949,0.05850448577757154,0.23821157587028455,0.06952784448915535,0.060734781918536596,19.10157098410669,21.0,0.0,0.92469119961355,3.0,Power Unconverged,1,Titan,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,1068.087820259594,0.27,H-tail
38,39.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,166.5939447257149,296.88465916518,LowAcc,45.0,183329.5893965324,183329.5893965324,0.00789187505719042,0.23272,29.48855605461783,2.4370455467472327,0.7311136640241698,0.06477250679598312,0.2601851091462278,0.06999923635989362,0.07108988306698234,1.8196728543008225,2.0,0.0,0.2710538323653578,3.0,1,1,Titan,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,166.5939447257149,0.27,H-tail
39,40.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,219.35219008876305,488.1550896805825,LowAcc,45.0,178027.40319930497,178027.40319930497,0.012356229502270416,0.24368,19.721226443327605,2.763657199074556,0.7398126062613352,0.0744795820592308,1.1282140543944872,0.06999175874704658,0.08087096497952419,2.763657199074556,3.0,0.0,0.34703039720556916,3.0,Power Unconverged,1,Titan,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,219.35219008876305,0.27,H-tail
