,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb,Tail_type
39,40.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,139.33275758570798,200.42829205233772,LowAcc,45.0,141915.2303099216,141915.2303099216,0.008014148891805472,0.24334,30.363798237990935,2.3282857773954135,0.6984857332186241,0.15548352245817293,0.21798548440640364,0.33726514710947625,0.15477485349335846,0.8671425047940806,1.0,0.0,0.15001075531567906,3.0,Tail sizing exceeded iter. lim,1,Titan,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,0.27,V-tail
40,41.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,182.80320826013434,LowAcc,45.0,224119.55102320114,224119.55102320114,0.007984552396965645,0.1739,21.779555240452414,1.8172176,0.54516528,0.05609245629640186,0.0189316975992143,-0.3312661909053499,0.05609245629640186,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,V-tail
41,42.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,430.17951759133746,1646.1249617144,LowAcc,45.0,374761.94342058373,374761.94342058373,0.008982320634500666,0.21613,24.061710641886346,7.25364523954298,0.7287210373148472,0.06704151542677549,0.037583575870284505,0.06985753656514761,0.07034570104730198,7.25364523954298,8.0,0.0,0.5624179696564472,3.0,Power Unconverged,1,Titan,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,0.27,V-tail
42,43.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,130.92548105717515,225.40430192739302,LowAcc,45.0,162989.51145037296,162989.51145037296,0.008327316206551506,0.23128,27.77365411175821,2.2669815791348875,0.6800944737404662,0.14388356447728817,0.18853010914622784,0.3328456072756874,0.14397211159903395,0.8430773868166284,1.0,0.0,0.1357581123387692,3.0,Tail sizing exceeded iter. lim,1,Titan,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,0.27,V-tail
43,44.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,62.2897059769736,116.01570444028313,LowAcc,45.0,119068.04349397456,119068.04349397456,0.007432954152308806,0.24249,32.62363725527331,1.8172176,0.54516528,0.09441231820162263,0.0748614844064036,-0.11579406149671892,0.09441231820162263,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,0.27,V-tail
44,45.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,182.80320826013434,LowAcc,45.0,224119.55102320114,224119.55102320114,0.007984552396965645,0.1739,21.779555240452414,1.8172176,0.54516528,0.05612057688072079,0.0189316975992143,-0.08570336371444716,0.05612057688072079,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,V-tail
45,46.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,430.17951759133746,1646.1249617144,LowAcc,45.0,374761.94342058373,374761.94342058373,0.008982320634500666,0.21613,24.061710641886346,7.25364523954298,0.7287210373148472,0.06704150014655753,0.037583575870284505,0.06985753656514761,0.07034568640913727,7.25364523954298,8.0,0.0,0.5624179696564472,3.0,Power Unconverged,1,Titan,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,430.17951759133746,0.27,V-tail
46,47.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,130.92548105717515,225.40430192739302,LowAcc,45.0,162989.51145037296,162989.51145037296,0.008327316206551506,0.23128,27.77365411175821,2.2669815791348875,0.6800944737404662,0.14388360003085648,0.18853010914622784,0.3328456072756874,0.14397214566204608,0.8430773868166284,1.0,0.0,0.1357581123387692,3.0,Tail sizing exceeded iter. lim,1,Titan,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,130.92548105717515,0.27,V-tail
47,48.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,62.2897059769736,116.01570444028313,LowAcc,45.0,119068.04349397456,119068.04349397456,0.007432954152308806,0.24249,32.62363725527331,1.8172176,0.54516528,0.09441235226463476,0.0748614844064036,-0.11579406149671892,0.09441235226463476,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,0.27,V-tail
48,49.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,151.56558592709777,LowAcc,45.0,218050.01340124346,218050.01340124346,0.006374496983036198,0.1837,28.817960144755293,1.8172176,0.54516528,0.047047110392006763,0.0189316975992143,-0.12259838357601406,0.047047110392006763,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Conventional
49,50.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,330.9427957460962,1063.2607500334416,LowAcc,45.0,325882.0104826081,325882.0104826081,0.008579182933196174,0.21983,25.62365224191604,5.395443134558864,0.7230159670435734,0.05313537279884373,0.23448857587028457,0.06991386096721178,0.057693927533759015,5.395443134558864,6.0,0.0,0.4768983751842405,3.0,Power Unconverged,1,Titan,330.9427957460962,330.9427957460962,330.9427957460962,330.9427957460962,330.9427957460962,330.9427957460962,330.9427957460962,330.9427957460962,330.9427957460962,330.9427957460962,330.9427957460962,330.9427957460962,330.9427957460962,330.9427957460962,330.9427957460962,0.27,Conventional
50,51.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,156.7734563400169,260.7369826659342,LowAcc,45.0,178873.56141750928,178873.56141750928,0.007135108455079403,0.23546,33.0001991535782,2.3646833086749637,0.709404992602489,0.059727187830381674,0.2563151091462278,0.0700000181987927,0.06677830123854625,1.762860895389913,2.0,0.0,0.25269526436405493,3.0,1,1,Titan,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,0.27,Conventional
51,52.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.56534682333802,221.42548546443794,LowAcc,45.0,156750.44065271175,156750.44065271175,0.006522077227817787,0.24538,37.62298289775102,2.3022303981811825,0.6906691194543547,0.06731333372479449,0.27649148440640364,0.06997408893831018,0.0751791549952732,1.7138287996537924,2.0,0.0,0.2357039155538348,3.0,1,1,Titan,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,0.27,Conventional
52,53.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,151.56558592709777,LowAcc,45.0,218050.01340124346,218050.01340124346,0.006374496983036198,0.1837,28.817960144755293,1.8172176,0.54516528,0.04705523206870582,0.0189316975992143,-0.04435858619785711,0.04705523206870582,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Conventional
53,54.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,330.9629650742796,1063.3598849901905,LowAcc,45.0,325891.9514400687,325891.9514400687,0.008579239073311666,0.21983,25.62348456797854,5.395551350429427,0.7230297506601551,0.05313537299497654,0.23449157587028455,0.06991419273791391,0.05769388441729063,5.395551350429427,6.0,0.0,0.4769175772830915,3.0,Power Unconverged,1,Titan,330.9629650742796,330.9629650742796,330.9629650742796,330.9629650742796,330.9629650742796,330.9629650742796,330.9629650742796,330.9629650742796,330.9629650742796,330.9629650742796,330.9629650742796,330.9629650742796,330.9629650742796,330.9629650742796,330.9629650742796,0.27,Conventional
54,55.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,156.7734563400169,260.7369826659342,LowAcc,45.0,178873.56141750928,178873.56141750928,0.007135108455079403,0.23546,33.0001991535782,2.3646833086749637,0.709404992602489,0.05972719337523112,0.2563151091462278,0.0700000181987927,0.06677830632457422,1.762860895389913,2.0,0.0,0.25269526436405493,3.0,1,1,Titan,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,0.27,Conventional
55,56.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.56534682333802,221.42548546443794,LowAcc,45.0,156750.44065271175,156750.44065271175,0.006522077227817787,0.24538,37.62298289775102,2.3022303981811825,0.6906691194543547,0.06731333938249402,0.27649148440640364,0.06997408893831018,0.07517916008130118,1.7138287996537924,2.0,0.0,0.2357039155538348,3.0,1,1,Titan,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,0.27,Conventional
56,57.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,159.82014029722262,LowAcc,45.0,223355.4469538639,223355.4469538639,0.006454496983036198,0.17509,27.126823431814138,1.8172176,0.54516528,0.04745631189447479,0.0189316975992143,-0.042727720535331616,0.04745631189447479,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Conventional
57,58.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,389.7150621310409,1392.5884924488892,LowAcc,45.0,356651.0142355803,356651.0142355803,0.008713100252019903,0.21617,24.8097684805,6.372872359190342,0.7315522625579827,0.054140571011323996,0.2317105758702845,0.06987391572599767,0.05823302583764345,6.372872359190342,7.0,0.0,0.529199810961184,3.0,Power Unconverged,1,Titan,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,0.27,Conventional
58,59.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,157.6348825049281,265.3334700348685,LowAcc,45.0,180019.1455818398,180019.1455818398,0.007167779662451093,0.23307,32.5163455038878,2.373977618455568,0.7121932855366704,0.06045968736637074,0.25343210914622777,0.07000005370516567,0.06730849647745436,1.7701579049825906,2.0,0.0,0.25512721815178124,3.0,1,1,Titan,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,0.27,Conventional
59,60.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.76112031468693,223.74585962429774,LowAcc,45.0,157363.41545541186,157363.41545541186,0.006547236883431907,0.2437,37.221808885011384,2.30694867792379,0.6920846033771371,0.06799347809091551,0.27405548440640365,0.06997328942183251,0.07566556711435342,1.7175331449312217,2.0,0.0,0.2370301395931,3.0,1,1,Titan,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,0.27,Conventional
60,61.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,159.82014029722262,LowAcc,45.0,223355.4469538639,223355.4469538639,0.006454496983036198,0.17509,27.126823431814138,1.8172176,0.54516528,0.047456067720870576,0.0189316975992143,-0.04470656054673486,0.047456067720870576,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Conventional
61,62.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,389.7150621310409,1392.5884924488892,LowAcc,45.0,356651.0142355803,356651.0142355803,0.008713100252019903,0.21617,24.8097684805,6.372872359190342,0.7315522625579827,0.0541405875214568,0.2317105758702845,0.06987411398418057,0.058233041609545066,6.372872359190342,7.0,0.0,0.529199810961184,3.0,Power Unconverged,1,Titan,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,389.7150621310409,0.27,Conventional
62,63.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,157.6348825049281,265.3334700348685,LowAcc,45.0,180019.1455818398,180019.1455818398,0.007167779662451093,0.23307,32.5163455038878,2.373977618455568,0.7121932855366704,0.06045965128391713,0.25343210914622777,0.06999986851493921,0.06730846328421043,1.7701579049825906,2.0,0.0,0.25512721815178124,3.0,1,1,Titan,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,157.6348825049281,0.27,Conventional
63,64.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.76112031468693,223.74585962429774,LowAcc,45.0,157363.41545541186,157363.41545541186,0.006547236883431907,0.2437,37.221808885011384,2.30694867792379,0.6920846033771371,0.06799349393082924,0.27405548440640365,0.06997346717240259,0.07566558139584692,1.7175331449312217,2.0,0.0,0.2370301395931,3.0,1,1,Titan,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,150.76112031468693,0.27,Conventional
64,65.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,151.4451448226733,LowAcc,45.0,217558.28806162314,217558.28806162314,0.006414496983036198,0.18453,28.767649355515903,1.8172176,0.54516528,0.04840369709862516,0.0189316975992143,-0.040853331288813924,0.04840369709862516,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,T-tail
65,66.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,308.79263434567645,951.4931258674038,LowAcc,45.0,312415.5328880375,312415.5328880375,0.008668920632350356,0.22316,25.742535831648958,4.623623459635964,0.7424917067558054,0.058473670121106366,0.23434457587028454,0.06992748496571727,0.06280171563116405,4.623623459635964,5.0,0.0,0.45783248889529915,3.0,Power Unconverged,1,Titan,308.79263434567645,308.79263434567645,308.79263434567645,308.79263434567645,308.79263434567645,308.79263434567645,308.79263434567645,308.79263434567645,308.79263434567645,308.79263434567645,308.79263434567645,308.79263434567645,308.79263434567645,308.79263434567645,308.79263434567645,0.27,T-tail
66,67.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,156.15130831103016,259.21725319322985,LowAcc,45.0,178014.9376038857,178014.9376038857,0.0071972589173370845,0.23746,32.993116230402045,2.3617035469553422,0.7085110640866026,0.06424742795358336,0.2577941091462278,0.06999993292837783,0.07085456016826962,1.7605214694007614,2.0,0.0,0.2519106083010281,3.0,1,1,Titan,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,0.27,T-tail
67,68.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.17056262497067,220.46736211675645,LowAcc,45.0,156227.02951314455,156227.02951314455,0.006556907948747017,0.2466,37.609190479351426,2.300350477984719,0.6901051433954156,0.07094266271680816,0.2787774844064036,0.06997523747537847,0.07839717696509346,1.712352864804312,2.0,0.0,0.23517342002829458,3.0,1,1,Titan,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,0.27,T-tail
68,69.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,151.4451448226733,LowAcc,45.0,217558.28806162314,217558.28806162314,0.006414496983036198,0.18453,28.767649355515903,1.8172176,0.54516528,0.048402518250695,0.0189316975992143,-0.051965444615322175,0.048402518250695,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,T-tail
69,70.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,308.7892851428927,951.4759269979796,LowAcc,45.0,312413.83673777553,312413.83673777553,0.008668891554690422,0.22316,25.742622178640158,4.623605232957598,0.7424889208848066,0.058473643473734106,0.23434157587028454,0.06992751177971925,0.06280170889711985,4.623605232957598,5.0,0.0,0.45782911994309694,3.0,Power Unconverged,1,Titan,308.7892851428927,308.7892851428927,308.7892851428927,308.7892851428927,308.7892851428927,308.7892851428927,308.7892851428927,308.7892851428927,308.7892851428927,308.7892851428927,308.7892851428927,308.7892851428927,308.7892851428927,308.7892851428927,308.7892851428927,0.27,T-tail
70,71.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,156.15130831103016,259.21725319322985,LowAcc,45.0,178014.9376038857,178014.9376038857,0.0071972589173370845,0.23746,32.993116230402045,2.3617035469553422,0.7085110640866026,0.06424742061900982,0.2577941091462278,0.06999993292837783,0.0708545534342254,1.7605214694007614,2.0,0.0,0.2519106083010281,3.0,1,1,Titan,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,156.15130831103016,0.27,T-tail
71,72.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.17056262497067,220.46736211675645,LowAcc,45.0,156227.02951314455,156227.02951314455,0.006556907948747017,0.2466,37.609190479351426,2.300350477984719,0.6901051433954156,0.07094265523088487,0.2787774844064036,0.06997523747537847,0.07839717023104925,1.712352864804312,2.0,0.0,0.23517342002829458,3.0,1,1,Titan,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,150.17056262497067,0.27,T-tail
72,73.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,159.7759174305927,LowAcc,45.0,222814.4111133511,222814.4111133511,0.006504496983036198,0.17594,27.04897864644315,1.8172176,0.54516528,0.0490043571325732,0.0189316975992143,-0.04951819662911577,0.0490043571325732,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,T-tail
73,74.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,353.3095864036686,1191.2185853525998,LowAcc,45.0,337033.0716010412,337033.0716010412,0.008776530370244891,0.21943,25.001907444419547,5.524307801940862,0.7394296516250589,0.05962509405625695,0.23140757587028457,0.06990345039660638,0.06356656301123294,5.524307801940862,6.0,0.0,0.4992415108981614,3.0,Power Unconverged,1,Titan,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,0.27,T-tail
74,75.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,156.9768356118493,263.6801930910656,LowAcc,45.0,179141.03543026856,179141.03543026856,0.007228075881910257,0.23506,32.52041121874299,2.370730828560526,0.7112192485681578,0.06505144649264344,0.2545391091462278,0.0700000147559114,0.0714647560422647,1.7676088338230544,2.0,0.0,0.2542803048966417,3.0,1,1,Titan,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,0.27,T-tail
75,76.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.35917718690456,222.75321649515342,LowAcc,45.0,156835.86471849206,156835.86471849206,0.0065814592580899665,0.24492,37.21363156642548,2.3050005429832296,0.6915001628949689,0.07165380817469659,0.27616748440640365,0.06997428040633624,0.07892235498188174,1.7160036543413162,2.0,0.0,0.2364834551917531,3.0,1,1,Titan,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,150.35917718690456,0.27,T-tail
76,77.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,159.7759174305927,LowAcc,45.0,222814.4111133511,222814.4111133511,0.006504496983036198,0.17594,27.04897864644315,1.8172176,0.54516528,0.04900411362751976,0.0189316975992143,-0.051654713382074134,0.04900411362751976,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,T-tail
77,78.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,353.3095864036686,1191.2185853525998,LowAcc,45.0,337033.0716010412,337033.0716010412,0.008776530370244891,0.21943,25.001907444419547,5.524307801940862,0.7394296516250589,0.059625055867442024,0.23140757587028457,0.06990325327614212,0.06356652657173657,5.524307801940862,6.0,0.0,0.4992415108981614,3.0,Power Unconverged,1,Titan,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,353.3095864036686,0.27,T-tail
78,79.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,156.9768356118493,263.6801930910656,LowAcc,45.0,179141.03543026856,179141.03543026856,0.007228075881910257,0.23506,32.52041121874299,2.370730828560526,0.7112192485681578,0.06505145992739234,0.2545391091462278,0.0700000147559114,0.07146476841255946,1.7676088338230544,2.0,0.0,0.2542803048966417,3.0,1,1,Titan,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,156.9768356118493,0.27,T-tail
