,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_D,Fuse_x,S_Vtail,cgx,RTG_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
35,36.0,3.703426050480932,5.328501952114416,0.0,7.666666666666666,2.235080213903744,0.35,0.0,93.05879490994636,678.5531456377453,LowAcc,75.0,18192.12508181002,18192.12508181002,0.09934693467742904,1.5,1.9356454213528365,1.3710497956460534,0.42996803428247854,1.1220098061346804,0.4296890160388964,1.747198246976009,0.39302188445582187,4.0,CL > CLmax,1,Earth,93.05879490994636,8.517445024672848e-15,3.2918731073047947,52.254400000000004,40.80439490994635,4.2813011540611825,0.28899153681986217,0.007025495875063658,12.03718618272609,0.5820040732647628,9.298875218849847,-0.12406443639116049,0.0,0.0002943979998598659,11.140908179436046,0.27
36,37.0,3.7695586585252334,5.442238591647057,0.0,7.857142857142857,2.25785179526356,0.35,0.0,93.4944916700347,676.5602790450265,LowAcc,75.0,18192.12508181002,18192.12508181002,0.0972947648426662,1.5,1.9321323758169175,1.3685394081155469,0.43581755031618613,1.148427633586272,0.435156066590396,1.7439133837417906,0.3923933548100757,4.0,CL > CLmax,1,Earth,93.4944916700347,8.491555100141466e-15,3.2818670143898263,52.254400000000004,41.24009167003471,4.441166318532006,0.28889293327540594,0.0070940154568773645,12.315118737321562,0.5805800620494697,9.342345173288647,-0.12431086659584924,0.0,0.0002943979998598659,11.107043884316896,0.27
37,38.0,3.835691266569536,5.55591415499115,0.0,8.047619047619047,2.2806233766233768,0.35,0.0,93.94121967913378,674.8417467803831,LowAcc,75.0,18192.12508181002,18192.12508181002,0.09535442410840805,1.5,1.9291290150254603,1.366393711163423,0.44168516841528255,1.1748823008253284,0.4406207996008435,1.741105721201983,0.39185533421037433,4.0,CL > CLmax,1,Earth,93.94121967913378,8.469426272825911e-15,3.2733145328269577,52.254400000000004,41.686819679133784,4.603943914498363,0.28884689831760435,0.007164445979929051,12.593400171317306,0.5793621657629879,9.386915724143249,-0.1245217158488441,0.0,0.0002943979998598659,11.078099144136358,0.27
38,39.0,3.901823874613839,5.669532315927176,0.0,8.238095238095237,2.303394957983193,0.35,0.0,94.39239689684669,673.1636565692344,LowAcc,75.0,18192.12508181002,18192.12508181002,0.09348577859962254,1.5,1.9261880281349477,1.3642930021685704,0.44763013434675075,1.2013819034285178,0.4461393222602633,1.738356925783297,0.3913278774694993,4.0,CL > CLmax,1,Earth,94.39239689684669,8.4477614116528e-15,3.264941367674418,52.254400000000004,42.13799689684669,4.769529799050918,0.2888070152991096,0.007234762017679193,12.872057311750915,0.5781691279503685,9.431930179678416,-0.12472834115241276,0.0,0.0002943979998598659,11.049761276577403,0.27
39,40.0,3.9679564826581415,5.783096457741924,0.0,8.428571428571427,2.32616653934301,0.35,0.0,94.95608916662903,672.0527401038067,LowAcc,75.0,18192.12508181002,18192.12508181002,0.09176054898676304,1.5,1.928587167307605,1.3660066445970664,0.4537856087714988,1.2283963080598834,0.45183997482864446,1.7405992413387865,0.39181677774319296,4.0,CL > CLmax,1,Earth,94.95608916662903,8.465434409390555e-15,3.271771733565816,52.254400000000004,42.701689166629016,4.9366817879363385,0.28934353252052203,0.007332330251398227,13.180627661955532,0.5791485451977401,9.488171205613899,-0.12455977295393449,0.0,0.0002943979998598659,11.07287774454184,0.27
40,41.0,4.034089090702444,5.896609701535694,0.0,8.619047619047619,2.348938120702827,0.35,0.0,95.40911553871648,670.1095630772841,LowAcc,75.0,18192.12508181002,18192.12508181002,0.08997422851004135,1.5,1.9252155105331588,1.3635984384363773,0.4598252017694182,1.2549961783113637,0.4574076567495429,1.7374480832878747,0.3912119937831704,4.0,CL > CLmax,1,Earth,95.40911553871648,8.440598293452844e-15,3.26217292290036,52.254400000000004,43.154715538716474,5.108078202419619,0.28925991588739525,0.007400179162548941,13.460763943009718,0.5777806717693172,9.533370164762212,-0.12479670140368201,0.0,0.0002943979998598659,11.040391842209115,0.27
41,42.0,4.100221698746746,6.0100749312663,0.0,8.80952380952381,2.371709702062643,0.35,0.0,95.89136377694854,668.9993232483846,LowAcc,75.0,18192.12508181002,18192.12508181002,0.08836221163507144,1.5,1.9232793560122203,1.3622157915235715,0.46594266309398574,1.281715909517922,0.4630289663217136,1.735638878153373,0.39086434039575396,4.0,CL > CLmax,1,Earth,95.89136377694854,8.426338891750482e-15,3.256661864025981,52.254400000000004,43.636963776948534,5.2820836156555515,0.2893292771051606,0.007474998434688051,13.745832550186751,0.5769949219609434,9.581484605793266,-0.12493284817751737,0.0,0.0002943979998598659,11.021740393963835,0.27
42,43.0,4.166354306791049,6.123494815962486,0.0,9.0,2.39448128342246,0.35,0.0,96.36757021786316,667.6385770042065,LowAcc,75.0,18192.12508181002,18192.12508181002,0.08676680775834412,1.5,1.921002084037175,1.3605897815251475,0.47210619058384434,1.3083457726749512,0.4686719552773294,1.7335112303709548,0.39045509961650593,4.0,CL > CLmax,1,Earth,96.36757021786316,8.409569657664154e-15,3.2501807901172,52.254400000000004,44.11317021786316,5.459484801571095,0.2893603293235651,0.007547617109901161,14.026522537389374,0.5760704965595619,9.628996257547682,-0.12509306816946406,0.0,0.0002943979998598659,10.999806058414375,0.27
43,44.0,4.232486914835351,6.236871829474798,0.0,9.19047619047619,2.417252864782277,0.35,0.0,96.85446142770866,666.6283080335471,LowAcc,75.0,18192.12508181002,18192.12508181002,0.0852688377731084,1.5,1.9192478455112252,1.3593374003322582,0.4782543652714012,1.3350197472137326,0.47427951470652624,1.7318724790284803,0.3901396025983236,4.0,CL > CLmax,1,Earth,96.85446142770866,8.396653701791045e-15,3.2451889542238463,52.254400000000004,44.60006142770865,5.639542865114277,0.28944638487736085,0.007622600407155697,14.307338778945681,0.5753582118858181,9.677573936384796,-0.1252165536532475,0.0,0.0002943979998598659,10.982911851523092,0.27
44,45.0,4.298619522879653,6.350208268078005,0.0,9.38095238095238,2.440024446142093,0.35,0.0,97.3415028307787,665.4462657123067,LowAcc,75.0,18192.12508181002,18192.12508181002,0.08379394738000438,1.5,1.9172498187030618,1.3579111596883822,0.4845437437329144,1.3617341646543586,0.4799979464818499,1.7300062311295865,0.38977999629488985,4.0,CL > CLmax,1,Earth,97.3415028307787,8.381944712766508e-15,3.2395041361516146,52.254400000000004,45.08710283077868,5.822597079478421,0.2895068904090865,0.007696187745567268,14.588475710345561,0.5745467522570851,9.726166606443252,-0.12535726835699262,0.0,0.0002943979998598659,10.963672338305221,0.27
45,46.0,4.364752130923955,6.463506266194014,0.0,9.571428571428571,2.4627960275019105,0.35,0.0,97.84199765070116,664.682682787366,LowAcc,75.0,18192.12508181002,18192.12508181002,0.08241882873317534,1.5,1.9159303138556196,1.356969373093144,0.4908480281920833,1.3884747533350663,0.48570886350396747,1.728773895434965,0.38954235621311106,4.0,CL > CLmax,1,Earth,97.84199765070116,8.372231955839908e-15,3.2357502917497016,52.254400000000004,45.58759765070116,6.008429447716307,0.28963951182757364,0.007773088036962732,14.87008091733699,0.5740107511405589,9.776101532362311,-0.12545023698461455,0.0,0.0002943979998598659,10.95096794951551,0.27
46,47.0,4.430884738968258,6.576767810466275,0.0,9.76190476190476,2.485567608861727,0.35,0.0,98.35370485283661,664.2202815834715,LowAcc,75.0,18192.12508181002,18192.12508181002,0.08112379423705052,1.5,1.915151266258233,1.3564133743270952,0.4971795846116323,1.415289370073004,0.49142361068236645,1.7280463663651815,0.38940199351182175,4.0,CL > CLmax,1,Earth,98.35370485283661,8.366497874580493e-15,3.2335341497213945,52.254400000000004,46.09930485283662,6.196902930381002,0.28982981473460984,0.007852692115519293,15.15207892335639,0.5736942501219762,9.827155125353753,-0.12550514152796383,0.0,0.0002943979998598659,10.943467710580064,0.27
