,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
224,225.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,207.6672240242235,531.1178547541472,LowAcc,45.0,119068.04349397456,119068.04349397456,0.2016040320415458,1.5,7.440327382395237,3.5258006884779367,0.7094200665784357,0.18021250805593192,0.04563092634248836,0.1800278698379584,3.5258006884779367,4.0,0.0,0.36961317414850575,3.0,Winglet too big,Tail span too big,Titan,207.6672240242235,122.06405883775405,0.0,52.254400000000004,155.41282402422348,1.0289932041214667,10.816050824868505,0.13897256894761856,0.09243261591313347,0.4847746675903631,20.760563059711014,0.01239468087699726,0.0,0.014583564440330758,0.0,0.27
225,226.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,218.59597266108494,565.3424470721794,LowAcc,45.0,119068.04349397456,119068.04349397456,0.10796208119401053,1.083653101805219,10.037349130551378,3.5785292203029164,0.719494234006205,0.1114316099973604,0.09148724562270742,0.11186638489683495,3.5785292203029164,4.0,0.0,0.3814945241891066,3.0,1,1,Titan,218.59597266108494,129.55056070025785,0.0,52.254400000000004,166.34157266108494,2.777251882090011,11.254091443871886,0.18786356644826707,0.18349903461400593,0.5087324242485477,21.85296941410132,0.012020631012723347,0.0,0.014583564440330758,0.0,0.27
226,227.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,209.38281677416992,525.2796169934563,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06621835591338086,0.6919869446812124,10.450077401293216,3.517080654163567,0.7077540409445258,0.14817423844934888,0.15174373118384515,0.14814286885404845,3.517080654163567,4.0,0.0,0.3676112814955921,3.0,1,1,Titan,209.38281677416992,120.82597101554198,0.0,52.254400000000004,157.12841677416992,3.6074449295797066,10.776629577577987,0.20399462566054488,0.27451006221370505,0.4807809076173408,20.932040625108637,0.012461466429695832,0.0,0.014583564440330758,0.0,0.27
227,228.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,227.29192577411794,587.1605114995778,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0562021880187,0.5633809200187804,10.02418126197023,3.6146755621656466,0.726400254091028,0.1841363188934288,0.21454144446050302,0.18332853348239533,3.6146755621656466,4.0,0.0,0.3894300333390281,3.0,1,1,Titan,227.29192577411794,134.68269023832764,0.0,52.254400000000004,175.03752577411794,4.894381071186649,11.569542365716323,0.2518696974655896,0.36550567103455694,0.5249752764899879,22.722187174402126,0.011790715054741201,0.0,0.014583564440330758,0.0,0.27
228,229.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,207.6672240242235,531.1178547541472,LowAcc,45.0,119068.04349397456,119068.04349397456,0.2016040320415458,1.5,7.440327382395237,3.5258006884779367,0.7094200665784357,0.18021251175493502,0.04563092634248836,0.1800278735186329,3.5258006884779367,4.0,0.0,0.36961317414850575,3.0,Winglet too big,Tail span too big,Titan,207.6672240242235,122.06405883775405,0.0,52.254400000000004,155.41282402422348,1.0289932041214667,10.816050824868505,0.13897256894761856,0.09243261591313347,0.4847746675903631,20.760563059711014,0.01239468087699726,0.0,0.014583564440330758,0.0,0.27
229,230.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,218.59597266108494,565.3424470721794,LowAcc,45.0,119068.04349397456,119068.04349397456,0.10796208119401053,1.083653101805219,10.037349130551378,3.5785292203029164,0.719494234006205,0.11143161372539946,0.09148724562270742,0.11186638857750944,3.5785292203029164,4.0,0.0,0.3814945241891066,3.0,1,1,Titan,218.59597266108494,129.55056070025785,0.0,52.254400000000004,166.34157266108494,2.777251882090011,11.254091443871886,0.18786356644826707,0.18349903461400593,0.5087324242485477,21.85296941410132,0.012020631012723347,0.0,0.014583564440330758,0.0,0.27
230,231.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,209.38281677416992,525.2796169934563,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06621835591338086,0.6919869446812124,10.450077401293216,3.517080654163567,0.7077540409445258,0.14817424219454922,0.15174373118384515,0.14814287253472294,3.517080654163567,4.0,0.0,0.3676112814955921,3.0,1,1,Titan,209.38281677416992,120.82597101554198,0.0,52.254400000000004,157.12841677416992,3.6074449295797066,10.776629577577987,0.20399462566054488,0.27451006221370505,0.4807809076173408,20.932040625108637,0.012461466429695832,0.0,0.014583564440330758,0.0,0.27
231,232.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,227.29192577411794,587.1605114995778,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0562021880187,0.5633809200187804,10.02418126197023,3.6146755621656466,0.726400254091028,0.18413632265510516,0.21454144446050302,0.18332853716306982,3.6146755621656466,4.0,0.0,0.3894300333390281,3.0,1,1,Titan,227.29192577411794,134.68269023832764,0.0,52.254400000000004,175.03752577411794,4.894381071186649,11.569542365716323,0.2518696974655896,0.36550567103455694,0.5249752764899879,22.722187174402126,0.011790715054741201,0.0,0.014583564440330758,0.0,0.27
232,233.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,207.6672240242235,531.1178547541472,LowAcc,45.0,119068.04349397456,119068.04349397456,0.2016040320415458,1.5,7.440327382395237,3.5258006884779367,0.7094200665784357,0.18021251545393807,0.04563092634248836,0.18002787719930738,3.5258006884779367,4.0,0.0,0.36961317414850575,3.0,Winglet too big,Tail span too big,Titan,207.6672240242235,122.06405883775405,0.0,52.254400000000004,155.41282402422348,1.0289932041214667,10.816050824868505,0.13897256894761856,0.09243261591313347,0.4847746675903631,20.760563059711014,0.01239468087699726,0.0,0.014583564440330758,0.0,0.27
233,234.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,218.59597266108494,565.3424470721794,LowAcc,45.0,119068.04349397456,119068.04349397456,0.10796208119401053,1.083653101805219,10.037349130551378,3.5785292203029164,0.719494234006205,0.1114316174534385,0.09148724562270742,0.11186639225818393,3.5785292203029164,4.0,0.0,0.3814945241891066,3.0,1,1,Titan,218.59597266108494,129.55056070025785,0.0,52.254400000000004,166.34157266108494,2.777251882090011,11.254091443871886,0.18786356644826707,0.18349903461400593,0.5087324242485477,21.85296941410132,0.012020631012723347,0.0,0.014583564440330758,0.0,0.27
234,235.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,209.38281677416992,525.2796169934563,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06621835591338086,0.6919869446812124,10.450077401293216,3.517080654163567,0.7077540409445258,0.14817424592444942,0.15174373118384515,0.1481428762003609,3.517080654163567,4.0,0.0,0.3676112814955921,3.0,1,1,Titan,209.38281677416992,120.82597101554198,0.0,52.254400000000004,157.12841677416992,3.6074449295797066,10.776629577577987,0.20399462566054488,0.27451006221370505,0.4807809076173408,20.932040625108637,0.012461466429695832,0.0,0.014583564440330758,0.0,0.27
235,236.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,227.29192577411794,587.1605114995778,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0562021880187,0.5633809200187804,10.02418126197023,3.6146755621656466,0.726400254091028,0.1841363264014141,0.21454144446050302,0.18332854082870778,3.6146755621656466,4.0,0.0,0.3894300333390281,3.0,1,1,Titan,227.29192577411794,134.68269023832764,0.0,52.254400000000004,175.03752577411794,4.894381071186649,11.569542365716323,0.2518696974655896,0.36550567103455694,0.5249752764899879,22.722187174402126,0.011790715054741201,0.0,0.014583564440330758,0.0,0.27
236,237.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,207.6672240242235,531.1178547541472,LowAcc,45.0,119068.04349397456,119068.04349397456,0.2016040320415458,1.5,7.440327382395237,3.5258006884779367,0.7094200665784357,0.18021251913782976,0.04563092634248836,0.18002788086494534,3.5258006884779367,4.0,0.0,0.36961317414850575,3.0,Winglet too big,Tail span too big,Titan,207.6672240242235,122.06405883775405,0.0,52.254400000000004,155.41282402422348,1.0289932041214667,10.816050824868505,0.13897256894761856,0.09243261591313347,0.4847746675903631,20.760563059711014,0.01239468087699726,0.0,0.014583564440330758,0.0,0.27
237,238.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,218.59597266108494,565.3424470721794,LowAcc,45.0,119068.04349397456,119068.04349397456,0.10796208119401053,1.083653101805219,10.037349130551378,3.5785292203029164,0.719494234006205,0.11143162116624754,0.09148724562270742,0.11186639592382189,3.5785292203029164,4.0,0.0,0.3814945241891066,3.0,1,1,Titan,218.59597266108494,129.55056070025785,0.0,52.254400000000004,166.34157266108494,2.777251882090011,11.254091443871886,0.18786356644826707,0.18349903461400593,0.5087324242485477,21.85296941410132,0.012020631012723347,0.0,0.014583564440330758,0.0,0.27
238,239.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,209.38281677416992,525.2796169934563,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06621835591338086,0.6919869446812124,10.450077401293216,3.517080654163567,0.7077540409445258,0.14817424965434964,0.15174373118384515,0.14814287986599886,3.517080654163567,4.0,0.0,0.3676112814955921,3.0,1,1,Titan,209.38281677416992,120.82597101554198,0.0,52.254400000000004,157.12841677416992,3.6074449295797066,10.776629577577987,0.20399462566054488,0.27451006221370505,0.4807809076173408,20.932040625108637,0.012461466429695832,0.0,0.014583564440330758,0.0,0.27
239,240.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,227.29192577411794,587.1605114995778,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0562021880187,0.5633809200187804,10.02418126197023,3.6146755621656466,0.726400254091028,0.18413633014772304,0.21454144446050302,0.18332854449434574,3.6146755621656466,4.0,0.0,0.3894300333390281,3.0,1,1,Titan,227.29192577411794,134.68269023832764,0.0,52.254400000000004,175.03752577411794,4.894381071186649,11.569542365716323,0.2518696974655896,0.36550567103455694,0.5249752764899879,22.722187174402126,0.011790715054741201,0.0,0.014583564440330758,0.0,0.27
240,241.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,207.67052710592276,531.1188621937645,LowAcc,45.0,119068.04349397456,119068.04349397456,0.2016040320415458,1.5,7.440327382395237,3.5258026931938695,0.7094204495939161,0.1802125198703527,0.04563092634248836,0.1800278845305833,3.5258026931938695,4.0,0.0,0.3696136331324138,3.0,Winglet too big,Tail span too big,Titan,207.67052710592276,122.06434347131093,0.0,52.254400000000004,155.41612710592275,1.0289932041214667,10.816093956441398,0.13897445848945744,0.09243261591313347,0.48741793452120524,20.76089323499108,0.012394665693765312,0.0,0.014583564440330758,0.0,0.27
241,242.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,218.60244390166125,565.3551905053207,LowAcc,45.0,119068.04349397456,119068.04349397456,0.10796457742207098,1.0836851819018358,10.037414194336487,3.5785482738479826,0.7194978743238178,0.11143162606229245,0.09148724562270742,0.11186639958945985,3.5785482738479826,4.0,0.0,0.3814987506553703,3.0,1,1,Titan,218.60244390166125,129.55326596049727,0.0,52.254400000000004,166.34804390166124,2.7773279318929958,11.254274048994143,0.18786955155020613,0.18349903461400593,0.5115870337876093,21.853616271416595,0.012020504468087573,0.0,0.014583564440330758,0.0,0.27
242,243.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,209.38691442635428,525.2839127883626,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06621882658791263,0.692000486966387,10.450207631626963,3.51708717809551,0.7077552873889156,0.14817425368972872,0.15174373118384515,0.1481428835314978,3.51708717809551,4.0,0.0,0.367612783295362,3.0,1,1,Titan,209.38691442635428,120.8268972963799,0.0,52.254400000000004,157.13251442635428,3.607512518959642,10.776708130671299,0.2039984002946315,0.27451006221370505,0.48339281393171346,20.93245022355963,0.012461415903433385,0.0,0.014583564440330758,0.0,0.27
243,244.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,227.29614410003916,587.1639990162234,LowAcc,45.0,119068.04349397456,119068.04349397456,0.05620244308683386,0.5633913758426305,10.024321807010773,3.614680134376517,0.7264011276449888,0.1841362891385286,0.21454144446050302,0.18332850461312192,3.614680134376517,4.0,0.0,0.3894310268864151,3.0,1,1,Titan,227.29614410003916,134.6833394099243,0.0,52.254400000000004,175.04174410003915,4.894467328528114,11.569610571760004,0.2518739260330587,0.36550567103455694,0.527964104861079,22.722608836249464,0.011790687208265182,0.0,0.014583564440330758,0.0,0.27
244,245.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,207.67052710592276,531.1188621937645,LowAcc,45.0,119068.04349397456,119068.04349397456,0.2016040320415458,1.5,7.440327382395237,3.5258026931938695,0.7094204495939161,0.18021247977220417,0.04563092634248836,0.18002784463111832,3.5258026931938695,4.0,0.0,0.3696136331324138,3.0,Winglet too big,Tail span too big,Titan,207.67052710592276,122.06434347131093,0.0,52.254400000000004,155.41612710592275,1.0289932041214667,10.816093956441398,0.13897445848945744,0.09243261591313347,0.48741793452120524,20.76089323499108,0.012394665693765312,0.0,0.014583564440330758,0.0,0.27
245,246.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,218.60244390166125,565.3551905053207,LowAcc,45.0,119068.04349397456,119068.04349397456,0.10796457742207098,1.0836851819018358,10.037414194336487,3.5785482738479826,0.7194978743238178,0.11143158522422103,0.09148724562270742,0.11186635927023311,3.5785482738479826,4.0,0.0,0.3814987506553703,3.0,1,1,Titan,218.60244390166125,129.55326596049727,0.0,52.254400000000004,166.34804390166124,2.7773279318929958,11.254274048994143,0.18786955155020613,0.18349903461400593,0.5115870337876093,21.853616271416595,0.012020504468087573,0.0,0.014583564440330758,0.0,0.27
246,247.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,209.38691442635428,525.2839127883626,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06621882658791263,0.692000486966387,10.450207631626963,3.51708717809551,0.7077552873889156,0.14817425864151731,0.15174373118384515,0.14814288839797235,3.51708717809551,4.0,0.0,0.367612783295362,3.0,1,1,Titan,209.38691442635428,120.8268972963799,0.0,52.254400000000004,157.13251442635428,3.607512518959642,10.776708130671299,0.2039984002946315,0.27451006221370505,0.48339281393171346,20.93245022355963,0.012461415903433385,0.0,0.014583564440330758,0.0,0.27
247,248.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,227.29614410003916,587.1639990162234,LowAcc,45.0,119068.04349397456,119068.04349397456,0.05620244308683386,0.5633913758426305,10.024321807010773,3.614680134376517,0.7264011276449888,0.18413629411210128,0.21454144446050302,0.18332850947959647,3.614680134376517,4.0,0.0,0.3894310268864151,3.0,1,1,Titan,227.29614410003916,134.6833394099243,0.0,52.254400000000004,175.04174410003915,4.894467328528114,11.569610571760004,0.2518739260330587,0.36550567103455694,0.527964104861079,22.722608836249464,0.011790687208265182,0.0,0.014583564440330758,0.0,0.27
248,249.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,207.67052710592276,531.1188621937645,LowAcc,45.0,119068.04349397456,119068.04349397456,0.2016040320415458,1.5,7.440327382395237,3.5258026931938695,0.7094204495939161,0.18021248467775564,0.04563092634248836,0.18002784951236311,3.5258026931938695,4.0,0.0,0.3696136331324138,3.0,Winglet too big,Tail span too big,Titan,207.67052710592276,122.06434347131093,0.0,52.254400000000004,155.41612710592275,1.0289932041214667,10.816093956441398,0.13897445848945744,0.09243261591313347,0.48741793452120524,20.76089323499108,0.012394665693765312,0.0,0.014583564440330758,0.0,0.27
249,250.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,218.60244390166125,565.3551905053207,LowAcc,45.0,119068.04349397456,119068.04349397456,0.10796457742207098,1.0836851819018358,10.037414194336487,3.5785482738479826,0.7194978743238178,0.11143159016827973,0.09148724562270742,0.11186636415147791,3.5785482738479826,4.0,0.0,0.3814987506553703,3.0,1,1,Titan,218.60244390166125,129.55326596049727,0.0,52.254400000000004,166.34804390166124,2.7773279318929958,11.254274048994143,0.18786955155020613,0.18349903461400593,0.5115870337876093,21.853616271416595,0.012020504468087573,0.0,0.014583564440330758,0.0,0.27
250,251.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,209.38691442635428,525.2839127883626,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06621882658791263,0.692000486966387,10.450207631626963,3.51708717809551,0.7077552873889156,0.14817426360833505,0.15174373118384515,0.14814289327921715,3.51708717809551,4.0,0.0,0.367612783295362,3.0,1,1,Titan,209.38691442635428,120.8268972963799,0.0,52.254400000000004,157.13251442635428,3.607512518959642,10.776708130671299,0.2039984002946315,0.27451006221370505,0.48339281393171346,20.93245022355963,0.012461415903433385,0.0,0.014583564440330758,0.0,0.27
251,252.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,227.29614410003916,587.1639990162234,LowAcc,45.0,119068.04349397456,119068.04349397456,0.05620244308683386,0.5633913758426305,10.024321807010773,3.614680134376517,0.7264011276449888,0.18413629910076923,0.21454144446050302,0.18332851436084127,3.614680134376517,4.0,0.0,0.3894310268864151,3.0,1,1,Titan,227.29614410003916,134.6833394099243,0.0,52.254400000000004,175.04174410003915,4.894467328528114,11.569610571760004,0.2518739260330587,0.36550567103455694,0.527964104861079,22.722608836249464,0.011790687208265182,0.0,0.014583564440330758,0.0,0.27
252,253.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,207.67052710592276,531.1188621937645,LowAcc,45.0,119068.04349397456,119068.04349397456,0.2016040320415458,1.5,7.440327382395237,3.5258026931938695,0.7094204495939161,0.1802124895833071,0.04563092634248836,0.1800278543936079,3.5258026931938695,4.0,0.0,0.3696136331324138,3.0,Winglet too big,Tail span too big,Titan,207.67052710592276,122.06434347131093,0.0,52.254400000000004,155.41612710592275,1.0289932041214667,10.816093956441398,0.13897445848945744,0.09243261591313347,0.48741793452120524,20.76089323499108,0.012394665693765312,0.0,0.014583564440330758,0.0,0.27
253,254.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,218.60244390166125,565.3551905053207,LowAcc,45.0,119068.04349397456,119068.04349397456,0.10796457742207098,1.0836851819018358,10.037414194336487,3.5785482738479826,0.7194978743238178,0.11143159553377435,0.09148724562270742,0.11186636944880432,3.5785482738479826,4.0,0.0,0.3814987506553703,3.0,1,1,Titan,218.60244390166125,129.55326596049727,0.0,52.254400000000004,166.34804390166124,2.7773279318929958,11.254274048994143,0.18786955155020613,0.18349903461400593,0.5115870337876093,21.853616271416595,0.012020504468087573,0.0,0.014583564440330758,0.0,0.27
254,255.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,209.38691442635428,525.2839127883626,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06621882658791263,0.692000486966387,10.450207631626963,3.51708717809551,0.7077552873889156,0.14817426899852876,0.15174373118384515,0.14814289857654356,3.51708717809551,4.0,0.0,0.367612783295362,3.0,1,1,Titan,209.38691442635428,120.8268972963799,0.0,52.254400000000004,157.13251442635428,3.607512518959642,10.776708130671299,0.2039984002946315,0.27451006221370505,0.48339281393171346,20.93245022355963,0.012461415903433385,0.0,0.014583564440330758,0.0,0.27
255,256.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,227.29614410003916,587.1639990162234,LowAcc,45.0,119068.04349397456,119068.04349397456,0.05620244308683386,0.5633913758426305,10.024321807010773,3.614680134376517,0.7264011276449888,0.1841363044541512,0.21454144446050302,0.1833285195989465,3.614680134376517,4.0,0.0,0.3894310268864151,3.0,1,1,Titan,227.29614410003916,134.6833394099243,0.0,52.254400000000004,175.04174410003915,4.894467328528114,11.569610571760004,0.2518739260330587,0.36550567103455694,0.527964104861079,22.722608836249464,0.011790687208265182,0.0,0.014583564440330758,0.0,0.27
256,257.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,207.67323571728917,531.1196883199846,LowAcc,45.0,119068.04349397456,119068.04349397456,0.2016040320415458,1.5,7.440327382395237,3.52580433712625,0.7094207636790892,0.1802124924273703,0.04563092634248836,0.18002785963171314,3.52580433712625,4.0,0.0,0.3696140095137472,3.0,Winglet too big,Tail span too big,Titan,207.67323571728917,122.06457688010124,0.0,52.254400000000004,155.41883571728917,1.0289932041214667,10.81612932528396,0.13897600796102125,0.09243261591313347,0.4895854790702015,20.76116398715472,0.012394653243078367,0.0,0.014583564440330758,0.0,0.27
257,258.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,218.60775067255358,565.365640816859,LowAcc,45.0,119068.04349397456,119068.04349397456,0.10796662446548647,1.0837114893340725,10.03746754795044,3.5785638987069426,0.7195008595661475,0.11143160180960754,0.09148724562270742,0.11186637468690955,3.5785638987069426,4.0,0.0,0.38150221653393834,3.0,1,1,Titan,218.60775067255358,129.55548440906108,0.0,52.254400000000004,166.35335067255357,2.7773902965312467,11.254423795024561,0.18787445969158204,0.18349903461400593,0.5139279827285493,21.85414672976266,0.012020400699541875,0.0,0.014583564440330758,0.0,0.27
258,259.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,209.39027463961614,525.2874354853523,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06621921255693404,0.6920115920978605,10.45031442351994,3.5170925279247998,0.7077563095125006,0.14817427457907062,0.15174373118384515,0.14814290381464879,3.5170925279247998,4.0,0.0,0.3676140148138081,3.0,1,1,Titan,209.39027463961614,120.8276568757871,0.0,52.254400000000004,157.13587463961613,3.6075679443760422,10.776772546591985,0.20400149562545394,0.27451006221370505,0.4855346679796164,20.932786108130983,0.01246137447094233,0.0,0.014583564440330758,0.0,0.27
259,260.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,227.29960324825512,587.1668588798775,LowAcc,45.0,119068.04349397456,119068.04349397456,0.05620265225001771,0.5633999499180086,10.024437057022181,3.6146838837087203,0.7264018439820278,0.18413630960225524,0.21454144446050302,0.18332852483705173,3.6146838837087203,4.0,0.0,0.3894318416193029,3.0,1,1,Titan,227.29960324825512,134.6838717475706,0.0,52.254400000000004,175.04520324825512,4.8945380617985945,11.569666502339624,0.2518773935791078,0.36550567103455694,0.5304150320630994,22.722954611055552,0.01179066437365275,0.0,0.014583564440330758,0.0,0.27
260,261.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,207.67323571728917,531.1196883199846,LowAcc,45.0,119068.04349397456,119068.04349397456,0.2016040320415458,1.5,7.440327382395237,3.52580433712625,0.7094207636790892,0.1802124976950471,0.04563092634248836,0.18002786487328928,3.52580433712625,4.0,0.0,0.3696140095137472,3.0,Winglet too big,Tail span too big,Titan,207.67323571728917,122.06457688010124,0.0,52.254400000000004,155.41883571728917,1.0289932041214667,10.81612932528396,0.13897600796102125,0.09243261591313347,0.4895854790702015,20.76116398715472,0.012394653243078367,0.0,0.014583564440330758,0.0,0.27
261,262.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,218.60775067255358,565.365640816859,LowAcc,45.0,119068.04349397456,119068.04349397456,0.10796662446548647,1.0837114893340725,10.03746754795044,3.5785638987069426,0.7195008595661475,0.11143160711907188,0.09148724562270742,0.11186637992891765,3.5785638987069426,4.0,0.0,0.38150221653393834,3.0,1,1,Titan,218.60775067255358,129.55548440906108,0.0,52.254400000000004,166.35335067255357,2.7773902965312467,11.254423795024561,0.18787445969158204,0.18349903461400593,0.5139279827285493,21.85414672976266,0.012020400699541875,0.0,0.014583564440330758,0.0,0.27
262,263.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,209.39027463961614,525.2874354853523,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06621921255693404,0.6920115920978605,10.45031442351994,3.5170925279247998,0.7077563095125006,0.14817423395056784,0.15174373118384515,0.14814286388613115,3.5170925279247998,4.0,0.0,0.3676140148138081,3.0,1,1,Titan,209.39027463961614,120.8276568757871,0.0,52.254400000000004,157.13587463961613,3.6075679443760422,10.776772546591985,0.20400149562545394,0.27451006221370505,0.4855346679796164,20.932786108130983,0.01246137447094233,0.0,0.014583564440330758,0.0,0.27
263,264.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,227.29960324825512,587.1668588798775,LowAcc,45.0,119068.04349397456,119068.04349397456,0.05620265225001771,0.5633999499180086,10.024437057022181,3.6146838837087203,0.7264018439820278,0.18413631336061184,0.21454144446050302,0.18332852851447803,3.6146838837087203,4.0,0.0,0.3894318416193029,3.0,1,1,Titan,227.29960324825512,134.6838717475706,0.0,52.254400000000004,175.04520324825512,4.8945380617985945,11.569666502339624,0.2518773935791078,0.36550567103455694,0.5304150320630994,22.722954611055552,0.01179066437365275,0.0,0.014583564440330758,0.0,0.27
264,265.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,207.67323571728917,531.1196883199846,LowAcc,45.0,119068.04349397456,119068.04349397456,0.2016040320415458,1.5,7.440327382395237,3.52580433712625,0.7094207636790892,0.1802125013907853,0.04563092634248836,0.1800278685507156,3.52580433712625,4.0,0.0,0.3696140095137472,3.0,Winglet too big,Tail span too big,Titan,207.67323571728917,122.06457688010124,0.0,52.254400000000004,155.41883571728917,1.0289932041214667,10.81612932528396,0.13897600796102125,0.09243261591313347,0.4895854790702015,20.76116398715472,0.012394653243078367,0.0,0.014583564440330758,0.0,0.27
265,266.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,218.60775067255358,565.365640816859,LowAcc,45.0,119068.04349397456,119068.04349397456,0.10796662446548647,1.0837114893340725,10.03746754795044,3.5785638987069426,0.7195008595661475,0.11143161084711074,0.09148724562270742,0.11186638360959214,3.5785638987069426,4.0,0.0,0.38150221653393834,3.0,1,1,Titan,218.60775067255358,129.55548440906108,0.0,52.254400000000004,166.35335067255357,2.7773902965312467,11.254423795024561,0.18787445969158204,0.18349903461400593,0.5139279827285493,21.85414672976266,0.012020400699541875,0.0,0.014583564440330758,0.0,0.27
266,267.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,209.39027463961614,525.2874354853523,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06621921255693404,0.6920115920978605,10.45031442351994,3.5170925279247998,0.7077563095125006,0.14817423769576807,0.15174373118384515,0.14814286756680564,3.5170925279247998,4.0,0.0,0.3676140148138081,3.0,1,1,Titan,209.39027463961614,120.8276568757871,0.0,52.254400000000004,157.13587463961613,3.6075679443760422,10.776772546591985,0.20400149562545394,0.27451006221370505,0.4855346679796164,20.932786108130983,0.01246137447094233,0.0,0.014583564440330758,0.0,0.27
