,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_D,Fuse_x,S_Vtail,cgx,RTG_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
44,45.0,0.9233901633311206,3.515087453332216,0.0,13.38095238095238,2.440024446142093,0.35,0.0,161.29213204540062,384.8315063806754,LowAcc,75.0,111902.97196510962,111902.97196510962,0.048148325679105104,0.5166509573678274,1.293526096346766,1.0243404112144523,0.17598377344478475,0.18749882583470903,0.17565186890468099,1.293526096346766,0.29382513891286216,4.0,1,1,Titan,161.29213204540062,89.02337433895569,0.0,52.254400000000004,109.03773204540062,2.81886160252829,0.0,0.004010224421718125,2.151954159618924,0.3739193989056878,16.122398666612252,-1.4713811548172517,0.0,0.014594809175303324,0.0,0.27
45,46.0,0.937596165843907,3.5671444312777525,0.0,13.571428571428571,2.4627960275019105,0.35,0.0,162.05903994111267,387.42328798884364,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04778671453927504,0.5112422513342302,1.297725090899407,1.02754940434872,0.17648872043019567,0.1907697308112821,0.17614400250573795,1.297725090899407,0.2948970104378584,4.0,1,1,Titan,162.05903994111267,89.61955594028174,0.0,52.254400000000004,109.80463994111267,2.8684749326362597,0.0,0.004047482433119925,2.1888065020577665,0.3759814111407948,16.199036549768692,-1.4658576863810238,0.0,0.014594809175303324,0.0,0.27
46,47.0,0.9518021683566936,3.619200297455124,0.0,13.76190476190476,2.4855676088617265,0.35,0.0,162.82921961231511,390.02800870348904,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04743773147781693,0.5060051665229987,1.3019417978110757,1.0307719337802608,0.17700199373490363,0.19404609987631308,0.17664405028895627,1.3019417978110757,0.2959694969537365,4.0,1,1,Titan,162.82921961231511,90.21825237758488,0.0,52.254400000000004,110.5748196123151,2.9185051308081826,0.0,0.004084755845268379,2.225712169165586,0.3780487631914316,16.27600138477596,-1.4603797782315238,0.0,0.014594809175303324,0.0,0.27
47,48.0,0.96600817086948,3.671255099156649,0.0,13.952380952380953,2.508339190221544,0.35,0.0,163.60281079841087,392.644720808043,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04710067066455017,0.5009325592752284,1.306178306956511,1.0340095966518201,0.17752060943319223,0.1973230758081334,0.17714912988147588,1.306178306956511,0.29704312046217174,4.0,1,1,Titan,163.60281079841087,90.8197603754387,0.0,52.254400000000004,111.34841079841085,2.9688244990153185,0.0,0.004122050653847057,2.262623732208776,0.38012246728039656,16.353307135934926,-1.4549442712964293,0.0,0.014594809175303324,0.0,0.27
48,49.0,0.9802141733822664,3.723308881028969,0.0,14.142857142857142,2.53111077158136,0.35,0.0,164.3916906318192,395.3136615788481,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04678047840731697,0.49605311772564953,1.3105067515397917,1.037317519245116,0.17804127850788096,0.20060735161844895,0.1776560305717352,1.3105067515397917,0.29813604942826727,4.0,1,1,Titan,164.3916906318192,91.43432154968185,0.0,52.254400000000004,112.13729063181918,3.0196896299606486,0.0,0.004159610312443128,2.2996065487042863,0.38223773105431536,16.432140697235862,-1.4494599443055463,0.0,0.014594809175303324,0.0,0.27
49,50.0,0.9944201758950528,3.775361685255567,0.0,14.333333333333332,2.553882352941177,0.35,0.0,165.17329892948806,397.960459034012,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04646650098679345,0.4912914603358694,1.314788762878501,1.0405899562093728,0.17856804084798192,0.2038937236166057,0.17816865347389652,1.314788762878501,0.2992133259553422,4.0,1,1,Titan,165.17329892948806,92.04229003947249,0.0,52.254400000000004,112.91889892948807,3.070734624920186,0.0,0.004196982353815412,2.3366098065590593,0.3843269138570246,16.510247606510113,-1.4441018533599368,0.0,0.014594809175303324,0.0,0.27
50,51.0,1.0086261784078394,3.8274135517243733,0.0,14.523809523809524,2.576653934300993,0.35,0.0,165.9648563209366,400.65628162585654,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04616802553559536,0.4866931099277405,1.319132031873733,1.0439092080472232,0.17909974683506857,0.20718697091990393,0.17868597157572336,1.319132031873733,0.3003020659778947,4.0,1,1,Titan,165.9648563209366,92.65895601322059,0.0,52.254400000000004,113.7104563209366,3.1219337395573685,0.0,0.0042345183198773985,2.373680174262346,0.3864425732795188,16.58934873887854,-1.4387342457569436,0.0,0.014594809175303324,0.0,0.27
51,52.0,1.0228321809206258,3.8794645181818668,0.0,14.714285714285714,2.59942551566081,0.35,0.0,166.745429127509,403.2895175819389,LowAcc,75.0,111902.97196510962,111902.97196510962,0.045869389969646464,0.48219072649695005,1.32340351833571,1.0471736015961461,0.17963453993003098,0.21048076841852761,0.17920600304827544,1.32340351833571,0.3013689758229949,4.0,1,1,Titan,166.745429127509,93.2654301600714,0.0,52.254400000000004,114.491029127509,3.1736243667214903,0.0,0.004271793673377505,2.4107558891059244,0.38851994802938294,16.667352170423136,-1.4335200096910405,0.0,0.014594809175303324,0.0,0.27
52,53.0,1.0370381834334124,3.9315146203749274,0.0,14.904761904761903,2.6221970970206265,0.35,0.0,167.5583598376729,406.059411665397,LowAcc,75.0,111902.97196510962,111902.97196510962,0.045596799777102695,0.47790398609701645,1.3278740705940362,1.0505901269865714,0.18017393386352704,0.2137752431543205,0.1797303913674308,1.3278740705940362,0.3024815769760484,4.0,1,1,Titan,167.5583598376729,93.90016806476923,0.0,52.254400000000004,115.30395983767289,3.225899362905032,0.0,0.004309699123636754,2.447838192634557,0.39069064476735077,16.748589160341602,-1.4281300960438226,0.0,0.014594809175303324,0.0,0.27
53,54.0,1.051244185946199,3.9835638921815506,0.0,15.095238095238097,2.644968678380444,0.35,0.0,168.3618339758949,408.7830814875328,LowAcc,75.0,111902.97196510962,111902.97196510962,0.045325557196551916,0.4737064963304477,1.3322814070152529,1.0539583410051385,0.18071848766156876,0.21707584817448325,0.18025950824120585,1.3322814070152529,0.303574453817518,4.0,1,1,Titan,168.3618339758949,94.52593045913362,0.0,52.254400000000004,116.1074339758949,3.2787551418936554,0.0,0.004347380713959323,2.484980333997199,0.39282718530870236,16.82888114533033,-1.4228824796578694,0.0,0.014594809175303324,0.0,0.27
54,55.0,1.065450188458985,4.035612365731437,0.0,15.285714285714285,2.66774025974026,0.35,0.0,169.18540516088342,411.55898398397466,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04506789091060734,0.46967673116982966,1.3368067647157205,1.0574167503002334,0.18126628793684368,0.2203766832188786,0.1807915293767147,1.3368067647157205,0.3046925173337082,4.0,1,1,Titan,169.18540516088342,95.16844974955312,0.0,52.254400000000004,116.93100516088343,3.332812861567641,0.0,0.0043854504663627366,2.5221246989245047,0.3950173974060947,16.911181448728154,-1.4175612549377492,0.0,0.014594809175303324,0.0,0.27
55,56.0,1.0796561909717717,4.087660071517374,0.0,15.476190476190476,2.690511841100076,0.35,0.0,170.01625576032518,414.3732632939413,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04482189360999805,0.465772954991392,1.3413770100036966,1.0609094639885166,0.18181708484154646,0.22367815030241156,0.1813262574008223,1.3413770100036966,0.3058175224493299,4.0,1,1,Titan,170.01625576032518,95.8173422689599,0.0,52.254400000000004,117.76185576032518,3.3870395930335206,0.0,0.004423647934904264,2.5592752138870134,0.3972257278431339,16.994209191429317,-1.412254691937934,0.0,0.014594809175303324,0.0,0.27
56,57.0,1.0938621934845585,4.1397070384981856,0.0,15.666666666666666,2.7132834224598934,0.35,0.0,170.8296254033074,417.1221117747291,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04457425300578136,0.4619233070905432,1.3458382232909172,1.0643188522670015,0.18236859965634253,0.22699245728047962,0.18186149672310642,1.3458382232909172,0.30691171104475434,4.0,1,1,Titan,170.8296254033074,96.4507542079584,0.0,52.254400000000004,118.5752254033074,3.4411346855200655,0.0,0.0044614590615521445,2.5965510876020077,0.3993779122358154,17.075490044251065,-1.407138802496808,0.0,0.014594809175303324,0.0,0.27
57,58.0,1.1080681959973446,4.191753294194026,0.0,15.857142857142856,2.73605500381971,0.35,0.0,171.66544161170813,419.9572482358911,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04434344262259606,0.4582322854755197,1.350435534855302,1.0678322507868738,0.18292721569198048,0.23029936543302332,0.18240342212178856,1.350435534855302,0.3080352136952126,4.0,1,1,Titan,171.66544161170813,97.10348965114346,0.0,52.254400000000004,119.41104161170813,3.4960282861595533,0.0,0.0044997182344855835,2.633754692728166,0.40159220939635604,17.159014005279687,-1.401931760408877,0.0,0.014594809175303324,0.0,0.27
58,59.0,1.1222741985101312,4.243798864774647,0.0,16.047619047619047,2.758826585179526,0.35,0.0,172.5045110272843,422.8040347024171,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04411986435709788,0.4546432814173267,1.355051404339366,1.0713598318059352,0.18348795301111753,0.2336113737373046,0.18294722508201527,1.355051404339366,0.30915914397397154,4.0,1,1,Titan,172.5045110272843,97.75885998468932,0.0,52.254400000000004,120.2501110272843,3.5512038863656525,0.0,0.00453802807194546,2.6710080806673413,0.4038118606839568,17.242863062600318,-1.3967686849695446,0.0,0.014594809175303324,0.0,0.27
59,60.0,1.1364802010229176,4.2958437751412415,0.0,16.238095238095237,2.781598166539344,0.35,0.0,173.34625785703588,425.66185237649955,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04390318894417544,0.4511509706987217,1.3596822835139322,1.074898883664781,0.18405076885134566,0.23692636106181048,0.1834928378177082,1.3596822835139322,0.3102826379606357,4.0,1,1,Titan,173.34625785703588,98.41636142395744,0.0,52.254400000000004,121.09185785703589,3.606672831880586,0.0,0.004576378381635265,2.7082905395825674,0.40603515546005875,17.32697967662949,-1.3916529580311785,0.0,0.014594809175303324,0.0,0.27
60,61.0,1.1506862035357042,4.347888049002411,0.0,16.428571428571427,2.80436974789916,0.35,0.0,174.2005604197273,428.46048691624424,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04368392862573707,0.4477771639984023,1.3643911568063127,1.0784975408852058,0.18461622772660197,0.24024509743554243,0.18404084396459236,1.3643911568063127,0.311420897936164,4.0,1,1,Titan,174.2005604197273,99.08493662325782,0.0,52.254400000000004,121.9461604197273,3.6622767974908115,0.0,0.0046149802446301715,2.745609589359259,0.40829225974721023,17.412350997859708,-1.3865156374074323,0.0,0.014594809175303324,0.0,0.27
61,62.0,1.1648922060484908,4.399931708944731,0.0,16.61904761904762,2.827141329258976,0.35,0.0,175.08474516797787,431.4702544920717,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04349530552040126,0.444561519779687,1.369283353844457,1.082236299416583,0.1851865924424489,0.24356220750873203,0.18459348249838672,1.369283353844457,0.3125990822680904,4.0,1,1,Titan,175.08474516797787,99.77954049274113,0.0,52.254400000000004,122.83034516797788,3.718546934761171,0.0,0.004654205910753639,2.7829127411352723,0.4106333916692623,17.50070847641194,-1.3812458838269592,0.0,0.014594809175303324,0.0,0.27
62,63.0,1.1790982085612771,4.451974776498364,0.0,16.80952380952381,2.849912910618793,0.35,0.0,175.96915955313386,434.52194701086506,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04331639050210753,0.4414239370149265,1.3741744135576783,1.085974188771345,0.18575486167326086,0.2468862992075173,0.18514379772483344,1.3741744135576783,0.31377257030936667,4.0,1,1,Titan,175.96915955313386,100.47398288256885,0.0,52.254400000000004,123.71475955313386,3.775190170116265,0.0,0.004693430290744412,2.820284050643669,0.4129701010041243,17.589088902784415,-1.376044793449497,0.0,0.014594809175303324,0.0,0.27
63,64.0,1.1933042110740637,4.50401727219813,0.0,17.0,2.872684491978609,0.35,0.0,176.8548444350443,437.5779002325659,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04314221023683508,0.43836420773966317,1.379071924510172,1.0897170083498244,0.1863294296394459,0.25021043399656634,0.1857000801869843,1.379071924510172,0.31494322508864664,4.0,1,1,Titan,176.8548444350443,101.16934123218455,0.0,52.254400000000004,124.60044443504428,3.8321206410198734,0.0,0.004732676653700039,2.857655764688932,0.41530604543949573,17.677596291165926,-1.3709030252834995,0.0,0.014594809175303324,0.0,0.27
