,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
40,41.0,0.6599333894576261,2.549381098832162,0.0,9.848484848484848,2.0177151191054934,0.35,0.0,135.34864256709898,206.80660185047626,LowAcc,75.0,111902.97196510962,111902.97196510962,0.02977724981336907,0.6066289078037495,20.37222750945226,2.309434308110076,0.6928302924330227,0.1737836395987535,0.08632847970516186,0.17351091028273896,1.7194846257556533,2.0,0.0,0.23772583026288424,3.0,Power Unconverged,1,Titan,135.34864256709898,54.86777932433335,0.0,52.254400000000004,83.09424256709899,2.2402209807978934,6.282227742890831,0.06938670973343386,1.0729292387797622,0.24788175419931632,13.524956052200203,4.7742659549888975,0.0,0.014594809175303324,0.0,0.27
41,42.0,0.6689735728748538,2.582530503652916,0.0,9.969696969696969,2.032206125425377,0.35,0.0,134.49692875422386,203.76804729980762,LowAcc,75.0,111902.97196510962,111902.97196510962,0.028767373411315047,0.5946654478043512,20.671523927535628,2.302668538790362,0.6908005616371085,0.1744511689091776,0.08800432557638799,0.17416583107163947,1.714172786060916,2.0,0.0,0.23582738317523294,3.0,Power Unconverged,1,Titan,134.49692875422386,54.11359375550373,0.0,52.254400000000004,82.24252875422386,2.246198853813009,6.236288354464555,0.06905718872183107,1.0924203459397794,0.24493647514380068,13.43990159500529,4.785537376456558,0.0,0.014594809175303324,0.0,0.27
42,43.0,0.6780137562920816,2.6156787220775386,0.0,10.09090909090909,2.04669713174526,0.35,0.0,133.65081269580298,200.7196687046439,LowAcc,75.0,111902.97196510962,111902.97196510962,0.027781975586652283,0.5830454333475148,20.98646410256138,2.295938891103541,0.6887816673310623,0.175111990749445,0.08968577814342457,0.17481392771117177,1.7088893056427632,2.0,0.0,0.23392378817413448,3.0,Power Unconverged,1,Titan,133.65081269580298,53.36343469319007,0.0,52.254400000000004,81.39641269580297,2.2519807911457734,6.190780102533998,0.06872586827734235,1.1119661686360742,0.2419956746803871,13.35540611682736,4.797528471336656,0.0,0.014594809175303324,0.0,0.27
43,44.0,0.6870539397093094,2.6488257986468056,0.0,10.212121212121213,2.061188138065144,0.35,0.0,132.88019492963582,198.22019863061436,LowAcc,75.0,111902.97196510962,111902.97196510962,0.02693411712673134,0.5720562328665523,21.239093532373587,2.289761355800772,0.6869284067402315,0.17576826032893567,0.09137665100319278,0.1754571815624184,1.704039291448328,2.0,0.0,0.23216262786572053,3.0,Power Unconverged,1,Titan,132.88019492963582,52.67482002778782,0.0,52.254400000000004,80.6257949296358,2.26013719841447,6.149210642209241,0.06844538723213159,1.13160394730015,0.23928606218167497,13.27845009693774,4.809246758397273,0.0,0.014594809175303324,0.0,0.27
44,45.0,0.6960941231265371,2.6819717756980372,0.0,10.333333333333334,2.0756791443850267,0.35,0.0,132.16479998320477,196.1334978485683,LowAcc,75.0,111902.97196510962,111902.97196510962,0.026191210959094026,0.5615871158143491,21.441815603388765,2.2839861450209815,0.6851958435062944,0.17641971260048273,0.09307047550523846,0.1760952849527167,1.699505144270685,2.0,0.0,0.23050399691103307,3.0,Power Unconverged,1,Titan,132.16479998320477,52.03105278991059,0.0,52.254400000000004,79.91039998320475,2.270180230845686,6.110523982986718,0.06820071540292469,1.1512544848115243,0.23674401490695784,13.207008772914001,4.820840182251041,0.0,0.014594809175303324,0.0,0.27
45,46.0,0.7051343065437649,2.7151166934997804,0.0,10.454545454545457,2.09017015070491,0.35,0.0,131.47430631109114,194.1153565509771,LowAcc,75.0,111902.97196510962,111902.97196510962,0.02548002137840498,0.5514908902062571,21.644051314401988,2.278395195849653,0.6835185587548959,0.17706448619908322,0.09477100983509566,0.17672665991843897,1.6951156618133119,2.0,0.0,0.22888683569003,3.0,Power Unconverged,1,Titan,131.47430631109114,51.407825336856696,0.0,52.254400000000004,79.21990631109114,2.2803010325973863,6.073212071678644,0.06796953317840293,1.1710025789975276,0.23427471849202272,13.138054143226874,4.832672086888273,0.0,0.014594809175303324,0.0,0.27
46,47.0,0.7141744899609926,2.748260590376715,0.0,10.575757575757576,2.1046611570247937,0.35,0.0,133.33238757611463,194.46905341257437,LowAcc,75.0,111902.97196510962,111902.97196510962,0.02512103565365517,0.5522053657810568,21.981791411561872,2.2913675506823403,0.687410265204702,0.1777184831280255,0.09648010909080598,0.1773527834826233,1.705300323169368,2.0,0.0,0.23262182243853397,3.0,Power Unconverged,1,Titan,133.33238757611463,52.8538638206167,0.0,52.254400000000004,81.07798757611462,2.417261734722384,6.162064977528218,0.06965129580515214,1.190818247074194,0.23999151661936993,13.32360815275739,4.806133021815912,0.0,0.014594809175303324,0.0,0.27
47,48.0,0.7232146733782202,2.781403502825625,0.0,10.696969696969695,2.119152163344677,0.35,0.0,160.52622475084607,220.57569108207272,LowAcc,75.0,111902.97196510962,111902.97196510962,0.028489017659282724,0.6565201539860104,23.044675033647327,2.7217271588421523,0.8165181476526456,0.17827062364488414,0.0981894079213661,0.17797398435796297,1.0215889135292575,1.0,0.0,0.22628200480114663,3.0,Power Unconverged,1,Titan,160.52622475084607,50.41319204894075,0.0,52.254400000000004,108.27182475084606,2.312864104180765,9.173985572033335,0.10574313539770798,1.2106358364924363,0.23031645793120245,16.04506892162084,28.76542386507371,0.0,0.014594809175303324,0.0,0.27
48,49.0,0.732254856795448,2.8145454656231523,0.0,10.818181818181818,2.13364316966456,0.35,0.0,159.70634866713266,217.7505271447554,LowAcc,75.0,111902.97196510962,111902.97196510962,0.027622886758746835,0.645103234349471,23.35393979578177,2.7113909252210564,0.8134172775663169,0.1788996667548431,0.09990755859951636,0.1785918142684036,1.0175313988958046,1.0,0.0,0.22475947452659942,3.0,Power Unconverged,1,Titan,159.70634866713266,49.837098048043664,0.0,52.254400000000004,107.45194866713264,2.3230000565616207,9.09200631528994,0.10515843282240238,1.2305398363747488,0.22801381296360493,15.963147802874694,28.658389553026666,0.0,0.014594809175303324,0.0,0.27
49,50.0,0.7412950402126758,2.8476865119260113,0.0,10.93939393939394,2.148134175984444,0.35,0.0,152.50339739097583,208.03581096313246,LowAcc,75.0,111902.97196510962,111902.97196510962,0.025785275271066797,0.6084959947801103,23.598584400721638,2.6266850073273926,0.7880055021982177,0.17948542662479117,0.10163255851822184,0.17920359728456545,0.9842798767270208,1.0,0.0,0.21187044054420856,3.0,Power Unconverged,1,Titan,152.50339739097583,45.11598076994502,0.0,52.254400000000004,100.24899739097583,2.008373079424574,8.430963867183586,0.09694583738359246,1.2505106924718714,0.20884774125925037,15.243431817462671,27.87934877666998,0.0,0.014594809175303324,0.0,0.27
50,51.0,0.7503352236299035,2.8808266733642816,0.0,11.06060606060606,2.162625182304327,0.35,0.0,161.61026543697687,216.06771447468526,LowAcc,75.0,111902.97196510962,111902.97196510962,0.026525310924063867,0.6370637721292995,24.01720281255413,2.731557552901896,0.8194672658705687,0.1801577768360435,0.1033589814342961,0.17981206931520502,1.0254478595643597,1.0,0.0,0.22772058044995405,3.0,1,1,Titan,161.61026543697687,50.96109288515194,0.0,52.254400000000004,109.35586543697688,2.490597082066245,9.255422363742587,0.10830629977076822,1.270495419191593,0.23249957105615615,16.15338671718555,28.86947028963674,0.0,0.014594809175303324,0.0,0.27
51,52.0,0.7593754070471314,2.913965980128319,0.0,11.181818181818182,2.1771161886242103,0.35,0.0,160.79676150927338,213.45437241209237,LowAcc,75.0,111902.97196510962,111902.97196510962,0.02575370780750772,0.6263110430672632,24.31925716283389,2.7213510164002948,0.8164053049200883,0.1807740175531716,0.10509238671419563,0.1804165070268277,1.0214412578629821,1.0,0.0,0.22622677856706083,3.0,1,1,Titan,160.79676150927338,50.3922276036524,0.0,52.254400000000004,108.54236150927338,2.499432137946026,9.174029826746922,0.10770767891870593,1.2905483037587553,0.23023279322935097,16.072102336060254,28.76148601978566,0.0,0.014594809175303324,0.0,0.27
52,53.0,0.768415590464359,2.9471044610497903,0.0,11.303030303030305,2.191607194944093,0.35,0.0,159.93561251024641,210.68396247983534,LowAcc,75.0,111902.97196510962,111902.97196510962,0.02497311845983625,0.6156279228653232,24.65162385928793,2.7105414999875346,0.8131624499962603,0.18138437126567875,0.1068330765087466,0.18101503265563645,1.017197954873409,1.0,0.0,0.22463389506955936,3.0,1,1,Titan,159.93561251024641,49.78975500229017,0.0,52.254400000000004,107.6812125102464,2.5072927447145843,9.08827269835273,0.10704062300732256,1.3106722974268576,0.22782425107266854,15.986057263469611,28.649702820737147,0.0,0.014594809175303324,0.0,0.27
53,54.0,0.7774557738815868,2.9802421436772972,0.0,11.424242424242426,2.2060982012639765,0.35,0.0,158.81226830350528,208.02808039413122,LowAcc,75.0,111902.97196510962,111902.97196510962,0.02424616760521643,0.6041957347978382,24.919226190115452,2.6968035333291525,0.8090410599987456,0.18198990060045908,0.10857886087260671,0.18161170244003633,1.0118050813380715,1.0,0.0,0.22259302845843945,3.0,1,1,Titan,158.81226830350528,49.02406408753906,0.0,52.254400000000004,106.55786830350529,2.4925500086726085,8.979645513704705,0.10605046356539963,1.3308460164633595,0.22475131598223058,15.873813652734052,28.51155243566857,0.0,0.014594809175303324,0.0,0.27
