,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb,Tail_type,Winglet,Wing Folding
38,39.0,1.0222522261045532,4.130829056894475,0.0,16.692307692307693,2.835899629781983,0.35,0.0,14503.597245104662,2860432.6793014472,LowAcc,45.0,1428921.3147645048,1428921.3147645048,0.1751467882272943,0.25588,1.4609460018640783,198.46787661268985,0.7283697648247927,-0.0005121029931937773,0.014706880011373895,4.684775744995975,1.5987211554602254e-14,198.46787661268985,219.0,0.0,1.7190123744256283,3.0,Required airspeed too high,1,Titan,14503.597245104662,14503.597245104662,14503.597245104662,14503.597245104662,14503.597245104662,14503.597245104662,14503.597245104662,14503.597245104662,14503.597245104662,14503.597245104662,14503.597245104662,14503.597245104662,14503.597245104662,14503.597245104662,14503.597245104662,0.27,V-tail,yes,no
39,40.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,13016.94250712047,2246830.8131581377,LowAcc,45.0,1340187.5606437312,1340187.5606437312,0.16352420306627072,0.25604,1.5657621024836048,184.00696819606526,0.728516691693505,-0.0005735991774248877,0.015185150855485297,4.425339072108986,1.5987211554602254e-14,184.00696819606526,203.0,0.0,1.7238772853231197,3.0,Tail sizing failure,1,Titan,13016.94250712047,13016.94250712047,13016.94250712047,13016.94250712047,13016.94250712047,13016.94250712047,13016.94250712047,13016.94250712047,13016.94250712047,13016.94250712047,13016.94250712047,13016.94250712047,13016.94250712047,13016.94250712047,13016.94250712047,0.27,V-tail,yes,no
40,41.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,1961.3539590009866,444007.77943703113,LowAcc,45.0,1190775.2938909444,1190775.2938909444,0.18427256696140384,0.19546,1.0607113322567399,37.03872388982876,0.7261821576478609,-0.0002425686871446131,0.017635136436156502,0.45792225952476595,1.6028844918025698e-14,37.03872388982876,41.0,0.0,1.2785658375734266,3.0,Tail sizing failure,1,Titan,1961.3539590009866,1961.3539590009866,1961.3539590009866,1961.3539590009866,1961.3539590009866,1961.3539590009866,1961.3539590009866,1961.3539590009866,1961.3539590009866,1961.3539590009866,1961.3539590009866,1961.3539590009866,1961.3539590009866,1961.3539590009866,1961.3539590009866,0.27,Conventional,yes,no
41,42.0,0.280618258146348,1.2204242582648814,0.0,5.307692307692308,1.4748597285067877,0.35,0.0,1470.6184778000659,218807.93464693945,LowAcc,45.0,1007186.5959133131,1007186.5959133131,0.13928534796226416,0.1902,1.36554205293388,28.01070357025634,0.7263255066701997,-0.000315500183739086,0.0205096536495764,0.9597042508981353,1.607047828144914e-14,28.01070357025634,31.0,0.0,1.1112297154676927,3.0,Tail sizing failure,1,Titan,1470.6184778000659,1470.6184778000659,1470.6184778000659,1470.6184778000659,1470.6184778000659,1470.6184778000659,1470.6184778000659,1470.6184778000659,1470.6184778000659,1470.6184778000659,1470.6184778000659,1470.6184778000659,1470.6184778000659,1470.6184778000659,1470.6184778000659,0.27,Conventional,yes,no
42,43.0,0.3006624194425156,1.2993595055110108,0.0,5.615384615384615,1.5116445907034142,0.35,0.0,1232.4160606755604,130631.71798890561,LowAcc,45.0,879473.6805487786,879473.6805487786,0.11650958583883828,0.19509,1.6744544974167017,23.50678072941272,0.7267350326689921,-0.0003845185654540242,0.023383887791183097,0.9406197536695714,1.609823385706477e-14,23.50678072941272,26.0,0.0,1.0181302343328267,3.0,Tail sizing failure,1,Titan,1232.4160606755604,1232.4160606755604,1232.4160606755604,1232.4160606755604,1232.4160606755604,1232.4160606755604,1232.4160606755604,1232.4160606755604,1232.4160606755604,1232.4160606755604,1232.4160606755604,1232.4160606755604,1232.4160606755604,1232.4160606755604,1232.4160606755604,0.27,Conventional,yes,no
43,44.0,0.3207065807386833,1.378248797370127,0.0,5.923076923076923,1.5484294529000409,0.35,0.0,63.08636337336259,497.62686016189923,LowAcc,45.0,193109.76138516006,193109.76138516006,0.036100779099026044,0.19364,5.363873158217358,1.8172176,0.54516528,-0.0012135468506408993,0.0462578860564012,0.4804870326176108,1.6112111644872584e-14,0.6665213999999999,1.0,0.0,0.0,3.0,1,1,Titan,63.08636337336259,63.08636337336259,63.08636337336259,63.08636337336259,63.08636337336259,63.08636337336259,63.08636337336259,63.08636337336259,63.08636337336259,63.08636337336259,63.08636337336259,63.08636337336259,63.08636337336259,63.08636337336259,63.08636337336259,0.27,Conventional,yes,no
44,45.0,0.3407507420348511,1.4570995981169352,0.0,6.230769230769231,1.5852143150966675,0.35,0.0,63.185764919718245,499.2386463843015,LowAcc,45.0,190654.27531790623,190654.27531790623,0.0354278776864498,0.18726,5.285668017071817,1.8172176,0.54516528,-0.0013171054960761921,0.0491316856871119,0.4756665490042977,1.6112111644872584e-14,0.6665213999999999,1.0,0.0,0.0,3.0,1,1,Titan,63.185764919718245,63.185764919718245,63.185764919718245,63.185764919718245,63.185764919718245,63.185764919718245,63.185764919718245,63.185764919718245,63.185764919718245,63.185764919718245,63.185764919718245,63.185764919718245,63.185764919718245,63.185764919718245,63.185764919718245,0.27,Conventional,yes,no
45,46.0,0.3607949033310187,1.5359178359218355,0.0,6.538461538461538,1.6219991772932951,0.35,0.0,20937.161506717963,65053500.44098011,LowAcc,45.0,3153962.316520136,3153962.316520136,1.0504590185446072,0.21488,0.2045581942813081,270.14359485875485,0.7285807825477933,-7.421097658362577e-05,0.013092723080314695,8.082193676114553,1.6431300764452317e-14,270.14359485875485,298.0,0.0,1.6189647445549415,3.0,Required airspeed too high,1,Titan,20937.161506717963,20937.161506717963,20937.161506717963,20937.161506717963,20937.161506717963,20937.161506717963,20937.161506717963,20937.161506717963,20937.161506717963,20937.161506717963,20937.161506717963,20937.161506717963,20937.161506717963,20937.161506717963,20937.161506717963,0.27,Conventional,yes,no
46,47.0,0.3808390646271865,1.6147082792452159,0.0,6.846153846153847,1.6587840394899218,0.35,0.0,11928.71350879307,15774898.310647277,LowAcc,45.0,2312968.2907248144,2312968.2907248144,0.6117617913065811,0.21564,0.3524901408756553,180.4131294427021,0.7286392537166507,-0.00012493464120296244,0.0193920392526003,5.447198828553587,1.6431300764452317e-14,180.4131294427021,199.0,0.0,1.6600661997056807,3.0,Required airspeed too high,1,Titan,11928.71350879307,11928.71350879307,11928.71350879307,11928.71350879307,11928.71350879307,11928.71350879307,11928.71350879307,11928.71350879307,11928.71350879307,11928.71350879307,11928.71350879307,11928.71350879307,11928.71350879307,11928.71350879307,11928.71350879307,0.27,Conventional,yes,no
47,48.0,0.4008832259233542,1.6934748075815083,0.0,7.153846153846154,1.6955689016865492,0.35,0.0,8483.05657815975,6426812.685910592,LowAcc,45.0,1893046.4739926723,1893046.4739926723,0.4318081169726176,0.21747,0.5036264753999298,137.75002966020404,0.7283729617494361,-0.000174465456954092,0.0198713600954864,4.596613720123622,1.6431300764452317e-14,137.75002966020404,152.0,0.0,1.6852820213890833,3.0,Required airspeed too high,1,Titan,8483.05657815975,8483.05657815975,8483.05657815975,8483.05657815975,8483.05657815975,8483.05657815975,8483.05657815975,8483.05657815975,8483.05657815975,8483.05657815975,8483.05657815975,8483.05657815975,8483.05657815975,8483.05657815975,8483.05657815975,0.27,Conventional,yes,no
48,49.0,0.4209273872195219,1.772220609645807,0.0,7.461538461538462,1.7323537638831756,0.35,0.0,6324.529375171721,2903033.2582542403,LowAcc,45.0,1579135.5616525977,1579135.5616525977,0.31996002459991174,0.22189,0.6934928832983381,107.80236926058109,0.7281070617122196,-0.0002359118268855349,0.01062541580057899,0.3192910819339074,1.6431300764452317e-14,107.80236926058109,119.0,0.0,1.704908666041388,3.0,Required airspeed too high,1,Titan,6324.529375171721,6324.529375171721,6324.529375171721,6324.529375171721,6324.529375171721,6324.529375171721,6324.529375171721,6324.529375171721,6324.529375171721,6324.529375171721,6324.529375171721,6324.529375171721,6324.529375171721,6324.529375171721,6324.529375171721,0.27,Conventional,yes,no
49,50.0,0.4409715485156896,1.8509483307438472,0.0,7.769230769230769,1.769138626079802,0.35,0.0,5025.594807625735,1602942.8943555672,LowAcc,45.0,1380523.2304026613,1380523.2304026613,0.25234721625306666,0.2202,0.8726072087087032,87.99690535431417,0.7290870543228298,-0.0002999798387792078,0.013498572927647999,2.666655414595397,1.6431300764452317e-14,87.99690535431417,97.0,0.0,1.7186677024899752,3.0,Required airspeed too high,1,Titan,5025.594807625735,5025.594807625735,5025.594807625735,5025.594807625735,5025.594807625735,5025.594807625735,5025.594807625735,5025.594807625735,5025.594807625735,5025.594807625735,5025.594807625735,5025.594807625735,5025.594807625735,5025.594807625735,5025.594807625735,0.27,Conventional,yes,no
50,51.0,0.4610157098118573,1.9296601839192988,0.0,8.076923076923077,1.8059234882764292,0.35,0.0,3979.546059613166,870068.6492808056,LowAcc,45.0,1196626.9593281304,1196626.9593281304,0.2011236257305177,0.22197,1.1036495548136847,71.59880244066522,0.7284216888428042,-0.00037738688812050206,0.0163716463037432,2.3016847371041953,1.6653345369377348e-14,71.59880244066522,79.0,0.0,1.7313256715186112,3.0,Tail sizing failure,1,Titan,3979.546059613166,3979.546059613166,3979.546059613166,3979.546059613166,3979.546059613166,3979.546059613166,3979.546059613166,3979.546059613166,3979.546059613166,3979.546059613166,3979.546059613166,3979.546059613166,3979.546059613166,3979.546059613166,3979.546059613166,0.27,Conventional,yes,no
51,52.0,0.481059871108025,2.008358034866652,0.0,8.384615384615385,1.8427083504730568,0.35,0.0,3969.552654715505,806963.3287067601,LowAcc,45.0,1164585.4194170868,1164585.4194170868,0.1939168493570256,0.22402,1.1552374161543366,71.54958943149717,0.7279456128228591,-0.0003917439678338961,0.029244645579591992,2.232177670703397,1.687538997430238e-14,71.54958943149717,79.0,0.0,1.7332941639633554,3.0,Tail sizing failure,1,Titan,3969.552654715505,3969.552654715505,3969.552654715505,3969.552654715505,3969.552654715505,3969.552654715505,3969.552654715505,3969.552654715505,3969.552654715505,3969.552654715505,3969.552654715505,3969.552654715505,3969.552654715505,3969.552654715505,3969.552654715505,0.27,Conventional,yes,no
52,53.0,0.5011040324041928,2.0870434675668275,0.0,8.692307692307693,1.8794932126696835,0.35,0.0,3178.3829306873604,455242.98057292035,LowAcc,45.0,1017518.7556580994,1017518.7556580994,0.15739952270615112,0.22555,1.4329776616990058,58.09673886853058,0.7295279789115323,-0.0004866428576896889,0.0322665746988128,1.8924141859625412,1.7041923427996153e-14,58.09673886853058,64.0,0.0,1.6137485171522268,3.0,Tail sizing failure,1,Titan,3178.3829306873604,3178.3829306873604,3178.3829306873604,3178.3829306873604,3178.3829306873604,3178.3829306873604,3178.3829306873604,3178.3829306873604,3178.3829306873604,3178.3829306873604,3178.3829306873604,3178.3829306873604,3178.3829306873604,3178.3829306873604,3178.3829306873604,0.27,Conventional,yes,no
53,54.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,2579.6790708298827,269401.64308975457,LowAcc,45.0,895911.3035268862,895911.3035268862,0.13114882797394728,0.22703,1.7310867623239419,48.0269765609551,0.7283111921369985,-0.000602018047096085,0.024990453544168793,1.6364904865927385,1.7208456881689926e-14,48.0269765609551,53.0,0.0,1.4631404582188652,3.0,Tail sizing failure,1,Titan,2579.6790708298827,2579.6790708298827,2579.6790708298827,2579.6790708298827,2579.6790708298827,2579.6790708298827,2579.6790708298827,2579.6790708298827,2579.6790708298827,2579.6790708298827,2579.6790708298827,2579.6790708298827,2579.6790708298827,2579.6790708298827,2579.6790708298827,0.27,Conventional,yes,no
54,55.0,0.5411923549965282,2.2443823024571974,0.0,9.307692307692308,1.9530629370629369,0.35,0.0,2215.416670497814,183590.89939498497,LowAcc,45.0,814233.814730801,814233.814730801,0.11460108012965536,0.22729,1.9833146401661539,41.658108537284654,0.7278845124874797,-0.0007023342663885387,0.0278632753577689,1.2081750982142374,1.7208456881689926e-14,41.658108537284654,46.0,0.0,1.3610710974925544,3.0,Tail sizing failure,1,Titan,2215.416670497814,2215.416670497814,2215.416670497814,2215.416670497814,2215.416670497814,2215.416670497814,2215.416670497814,2215.416670497814,2215.416670497814,2215.416670497814,2215.416670497814,2215.416670497814,2215.416670497814,2215.416670497814,2215.416670497814,0.27,Conventional,yes,no
55,56.0,0.561236516292696,2.3230378740676714,0.0,9.615384615384617,1.989847799259564,0.35,0.0,308785.64414039947,6556988983.759222,LowAcc,45.0,9119983.192815451,9119983.192815451,2.8159270389019273,0.24369,0.08653988424892822,745.7365417448431,0.7282732601922977,-1.2858693361604118e-05,0.013702924893473,14.317822849689477,1.8207657603852567e-14,745.7365417448431,823.0,0.0,1.5582659358877813,3.0,Required airspeed too high,1,Titan,308785.64414039947,308785.64414039947,308785.64414039947,308785.64414039947,308785.64414039947,308785.64414039947,308785.64414039947,308785.64414039947,308785.64414039947,308785.64414039947,308785.64414039947,308785.64414039947,308785.64414039947,308785.64414039947,308785.64414039947,0.27,Conventional,yes,no
56,57.0,0.5812806775888637,2.401685424366099,0.0,9.923076923076923,2.0266326614561905,0.35,0.0,104756.70210530168,800667185.0796945,LowAcc,45.0,5231369.418107178,5231369.418107178,1.7588312183042638,0.24258,0.13792113619286211,555.5128032315308,0.7283498149817466,-3.7034982625246854e-05,0.014181616151612899,11.24668616144633,1.9095836023552692e-14,555.5128032315308,613.0,0.0,1.598535680486411,3.0,Required airspeed too high,1,Titan,104756.70210530168,104756.70210530168,104756.70210530168,104756.70210530168,104756.70210530168,104756.70210530168,104756.70210530168,104756.70210530168,104756.70210530168,104756.70210530168,104756.70210530168,104756.70210530168,104756.70210530168,104756.70210530168,104756.70210530168,0.27,Conventional,yes,no
57,58.0,0.6013248388850314,2.4803257163852988,0.0,10.23076923076923,2.063417523652818,0.35,0.0,44979.882637717645,134781884.76500502,LowAcc,45.0,3378290.21850113,3378290.21850113,1.0626225944580234,0.24142,0.22719260936017746,397.0204708378688,0.7285175813790229,-8.400317546784421e-05,0.016481473660891692,8.364778153298314,1.9095836023552692e-14,397.0204708378688,438.0,0.0,1.6369111998469434,3.0,Required airspeed too high,1,Titan,44979.882637717645,44979.882637717645,44979.882637717645,44979.882637717645,44979.882637717645,44979.882637717645,44979.882637717645,44979.882637717645,44979.882637717645,44979.882637717645,44979.882637717645,44979.882637717645,44979.882637717645,44979.882637717645,44979.882637717645,0.27,Conventional,yes,no
58,59.0,0.621369000181199,2.5589594192956375,0.0,10.538461538461538,2.1002023858494443,0.35,0.0,24140.19026306426,32852824.762986295,LowAcc,45.0,2438351.0557117956,2438351.0557117956,0.6665185984310796,0.24067,0.36108519787221827,284.6415196696063,0.7285651346548446,-0.00014975026543898333,0.019354130853860292,6.155701190516192,1.9317880628477724e-14,284.6415196696063,314.0,0.0,1.667712098596176,3.0,Required airspeed too high,1,Titan,24140.19026306426,24140.19026306426,24140.19026306426,24140.19026306426,24140.19026306426,24140.19026306426,24140.19026306426,24140.19026306426,24140.19026306426,24140.19026306426,24140.19026306426,24140.19026306426,24140.19026306426,24140.19026306426,24140.19026306426,0.27,Conventional,yes,no
59,60.0,0.6414131614773667,2.637587122415379,0.0,10.846153846153848,2.136987248046071,0.35,0.0,17095.47462710671,14287587.879806355,LowAcc,45.0,2019194.743652656,2019194.743652656,0.4944301033110486,0.24076,0.4869444606784725,228.44504699753196,0.7285852409657153,-0.00020760445614818892,0.025617470331544497,5.0044534751836816,1.9539925233402755e-14,228.44504699753196,252.0,0.0,1.6861491629836822,3.0,Required airspeed too high,1,Titan,17095.47462710671,17095.47462710671,17095.47462710671,17095.47462710671,17095.47462710671,17095.47462710671,17095.47462710671,17095.47462710671,17095.47462710671,17095.47462710671,17095.47462710671,17095.47462710671,17095.47462710671,17095.47462710671,17095.47462710671,0.27,Conventional,yes,no
60,61.0,0.6614573227735345,2.716209346782932,0.0,11.153846153846152,2.1737721102426986,0.35,0.0,12645.576557838449,6810798.902964712,LowAcc,45.0,1709385.5588672706,1709385.5588672706,0.37663790396534297,0.24095,0.6397391167039084,184.90497771028734,0.7284851157290996,-0.0002782725907302335,0.0260960256339375,4.092127071393984,1.9984014443252818e-14,184.90497771028734,204.0,0.0,1.7018360011719404,3.0,Required airspeed too high,1,Titan,12645.576557838449,12645.576557838449,12645.576557838449,12645.576557838449,12645.576557838449,12645.576557838449,12645.576557838449,12645.576557838449,12645.576557838449,12645.576557838449,12645.576557838449,12645.576557838449,12645.576557838449,12645.576557838449,12645.576557838449,0.27,Conventional,yes,no
61,62.0,0.6815014840697021,2.794826554772305,0.0,11.461538461538462,2.2105569724393246,0.35,0.0,9689.923001161675,3519386.4126062794,LowAcc,45.0,1473268.670908935,1473268.670908935,0.2949977169782637,0.24123,0.8177351420579791,151.32438046398747,0.7282841733425244,-0.00036067269214773694,0.0279719197271379,3.3807828810802985,1.9984014443252818e-14,151.32438046398747,167.0,0.0,1.7150936596366082,3.0,Required airspeed too high,1,Titan,9689.923001161675,9689.923001161675,9689.923001161675,9689.923001161675,9689.923001161675,9689.923001161675,9689.923001161675,9689.923001161675,9689.923001161675,9689.923001161675,9689.923001161675,9689.923001161675,9689.923001161675,9689.923001161675,9689.923001161675,0.27,Conventional,yes,no
62,63.0,0.7015456453658698,2.8734391581273915,0.0,11.76923076923077,2.247341834635952,0.35,0.0,7495.177530192916,1864003.6807375907,LowAcc,45.0,1276187.2629647916,1276187.2629647916,0.2334563555660805,0.24155,1.03466876887671,123.24549141925658,0.7283474774183655,-0.00045864257684470855,0.0308444633334063,2.786160928089299,2.020605904817785e-14,123.24549141925658,136.0,0.0,1.7269410628882709,3.0,Tail sizing failure,1,Titan,7495.177530192916,7495.177530192916,7495.177530192916,7495.177530192916,7495.177530192916,7495.177530192916,7495.177530192916,7495.177530192916,7495.177530192916,7495.177530192916,7495.177530192916,7495.177530192916,7495.177530192916,7495.177530192916,7495.177530192916,0.27,Conventional,yes,no
63,64.0,0.7215898066620375,2.9520475247104714,0.0,12.076923076923077,2.28412669683258,0.35,0.0,6148.056085376908,1134221.3085117207,LowAcc,45.0,1138491.1334852509,1138491.1334852509,0.19447679784763156,0.24203,1.244518640159971,104.30920850508069,0.7289739518143676,-0.0005537087468763758,0.0337169840578445,2.3836418012612617,2.042810365310288e-14,104.30920850508069,115.0,0.0,1.7359648528337346,3.0,Tail sizing failure,1,Titan,6148.056085376908,6148.056085376908,6148.056085376908,6148.056085376908,6148.056085376908,6148.056085376908,6148.056085376908,6148.056085376908,6148.056085376908,6148.056085376908,6148.056085376908,6148.056085376908,6148.056085376908,6148.056085376908,6148.056085376908,0.27,Conventional,yes,no
64,65.0,0.7416339679582052,3.030651984198869,0.0,12.384615384615383,2.3209115590292053,0.35,0.0,4853.270328101031,638789.9342177345,LowAcc,45.0,996959.983916344,996959.983916344,0.15864401279527987,0.2424,1.5279492476832515,85.20539521163892,0.7285183023947981,-0.0006872300903740475,0.048009997325998005,1.9843962480558883,2.042810365310288e-14,85.20539521163892,94.0,0.0,1.7454743927008844,3.0,Tail sizing failure,1,Titan,4853.270328101031,4853.270328101031,4853.270328101031,4853.270328101031,4853.270328101031,4853.270328101031,4853.270328101031,4853.270328101031,4853.270328101031,4853.270328101031,4853.270328101031,4853.270328101031,4853.270328101031,4853.270328101031,4853.270328101031,0.27,Conventional,yes,no
65,66.0,0.7616781292543731,3.1092528329162636,0.0,12.692307692307692,2.3576964212258327,0.35,0.0,4379.2042979147855,485073.2291186501,LowAcc,45.0,931286.5101414422,931286.5101414422,0.14387091012648504,0.24405,1.6963123385084717,77.91324093350849,0.7281572372680432,-0.000773129184223775,0.03946196371493581,0.38051793494579667,2.055300374337321e-14,77.91324093350849,86.0,0.0,1.7502040087794506,3.0,Fuselage too big,1,Titan,4379.2042979147855,4379.2042979147855,4379.2042979147855,4379.2042979147855,4379.2042979147855,4379.2042979147855,4379.2042979147855,4379.2042979147855,4379.2042979147855,4379.2042979147855,4379.2042979147855,4379.2042979147855,4379.2042979147855,4379.2042979147855,4379.2042979147855,0.27,Conventional,yes,no
66,67.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,4005.0529036872335,384520.18529888865,LowAcc,45.0,879427.2795518833,879427.2795518833,0.1319341550430356,0.24387,1.8484220399217477,71.67990860285275,0.7292062923356609,-0.0008596481168328312,0.04233442565705431,1.6999546584167602,2.070565940925917e-14,71.67990860285275,79.0,0.0,1.7537813011784813,3.0,Tail sizing failure,1,Titan,4005.0529036872335,4005.0529036872335,4005.0529036872335,4005.0529036872335,4005.0529036872335,4005.0529036872335,4005.0529036872335,4005.0529036872335,4005.0529036872335,4005.0529036872335,4005.0529036872335,4005.0529036872335,4005.0529036872335,4005.0529036872335,4005.0529036872335,0.27,Conventional,yes,no
67,68.0,0.8017664518467085,3.2664447406631876,0.0,13.307692307692308,2.431266145619086,0.35,0.0,3719.9140361097766,315114.81245445996,LowAcc,45.0,835615.4733556974,835615.4733556974,0.12285598800826474,0.2446,1.9909489473443114,67.11880910085262,0.7289543402470643,-0.0009386576097947801,0.05520687077598751,1.6035081666432556,2.070565940925917e-14,67.11880910085262,74.0,0.0,1.7329386485230023,3.0,Tail sizing failure,1,Titan,3719.9140361097766,3719.9140361097766,3719.9140361097766,3719.9140361097766,3719.9140361097766,3719.9140361097766,3719.9140361097766,3719.9140361097766,3719.9140361097766,3719.9140361097766,3719.9140361097766,3719.9140361097766,3719.9140361097766,3719.9140361097766,3719.9140361097766,0.27,Conventional,yes,no
68,69.0,0.8218106131428762,3.3450362597355077,0.0,13.615384615384617,2.4680510078157134,0.35,0.0,3285.9147206587227,232066.44322633982,LowAcc,45.0,774841.9304345276,774841.9304345276,0.11067128877368287,0.24514,2.2150279690091867,59.885429933399195,0.7292172848249987,-0.0010650661946822921,0.058079300243591606,1.4339594070890056,2.070565940925917e-14,59.885429933399195,66.0,0.0,1.637468050828729,3.0,Tail sizing failure,1,Titan,3285.9147206587227,3285.9147206587227,3285.9147206587227,3285.9147206587227,3285.9147206587227,3285.9147206587227,3285.9147206587227,3285.9147206587227,3285.9147206587227,3285.9147206587227,3285.9147206587227,3285.9147206587227,3285.9147206587227,3285.9147206587227,3285.9147206587227,0.27,Conventional,yes,no
69,70.0,0.8418547744390438,3.4236250937528747,0.0,13.923076923076923,2.5048358700123403,0.35,0.0,3066.072612730341,192301.86390251885,LowAcc,45.0,737464.2587129871,737464.2587129871,0.10380950926729605,0.24649,2.374445286754223,56.234042535626294,0.7289465086300723,-0.001163803605447528,0.050951715125328007,0.2986808109184071,2.0816681711721685e-14,56.234042535626294,62.0,0.0,1.5857306603966046,3.0,Fuselage too big,1,Titan,3066.072612730341,3066.072612730341,3066.072612730341,3066.072612730341,3066.072612730341,3066.072612730341,3066.072612730341,3066.072612730341,3066.072612730341,3066.072612730341,3066.072612730341,3066.072612730341,3066.072612730341,3066.072612730341,3066.072612730341,0.27,Conventional,yes,no
70,71.0,0.8618989357352116,3.5022114234713753,0.0,14.230769230769232,2.5416207322089672,0.35,0.0,2782.2846494336236,151846.1417448627,LowAcc,45.0,693959.8169345214,693959.8169345214,0.09604979427287885,0.24671,2.568563544228875,51.60200959753347,0.7276455830617895,-0.0012937563263944137,0.06382411639207261,0.49306441506626175,2.095545958979983e-14,51.60200959753347,57.0,0.0,1.514799360979067,3.0,Tail sizing failure,1,Titan,2782.2846494336236,2782.2846494336236,2782.2846494336236,2782.2846494336236,2782.2846494336236,2782.2846494336236,2782.2846494336236,2782.2846494336236,2782.2846494336236,2782.2846494336236,2782.2846494336236,2782.2846494336236,2782.2846494336236,2782.2846494336236,2782.2846494336236,0.27,Conventional,yes,no
71,72.0,0.8819430970313793,3.5807954137736435,0.0,14.538461538461538,2.578405594405594,0.35,0.0,718490.5396885453,11923555568.711637,LowAcc,45.0,10731147.804025758,10731147.804025758,2.00022382855968,0.26062,0.1302954180821189,798.264254008897,0.7282496373167087,-1.1217182702369543e-05,0.0213587374007286,12.198145208134287,2.1316282072803006e-14,798.264254008897,881.0,0.0,1.607888792021176,3.0,Required airspeed too high,1,Titan,718490.5396885453,718490.5396885453,718490.5396885453,718490.5396885453,718490.5396885453,718490.5396885453,718490.5396885453,718490.5396885453,718490.5396885453,718490.5396885453,718490.5396885453,718490.5396885453,718490.5396885453,718490.5396885453,718490.5396885453,0.27,Conventional,yes,no
72,73.0,0.9019872583275472,3.6593772153743975,0.0,14.846153846153848,2.615190456602221,0.35,0.0,317193.3802668174,2679944682.9109573,LowAcc,45.0,7061055.968633054,7061055.968633054,1.542921329735201,0.25983,0.16840132739923463,681.4185331984772,0.7282900210182238,-2.529592131762898e-05,0.021837073850690496,10.410438382885095,2.1760371282653068e-14,681.4185331984772,752.0,0.0,1.6262560030726623,3.0,Required airspeed too high,1,Titan,317193.3802668174,317193.3802668174,317193.3802668174,317193.3802668174,317193.3802668174,317193.3802668174,317193.3802668174,317193.3802668174,317193.3802668174,317193.3802668174,317193.3802668174,317193.3802668174,317193.3802668174,317193.3802668174,317193.3802668174,0.27,Conventional,yes,no
73,74.0,0.9220314196237146,3.7379569663106262,0.0,15.153846153846157,2.6519753187988484,0.35,0.0,174286.05532704561,856526313.2954378,LowAcc,45.0,5170698.266765946,5170698.266765946,1.2284215483712628,0.26044,0.2120119110132118,591.8173313434469,0.7284150398922302,-4.612695516538245e-05,0.0224412469990372,0.35943478332547957,2.1913026948539027e-14,591.8173313434469,653.0,0.0,1.641913699059056,3.0,Required airspeed too high,1,Titan,174286.05532704561,174286.05532704561,174286.05532704561,174286.05532704561,174286.05532704561,174286.05532704561,174286.05532704561,174286.05532704561,174286.05532704561,174286.05532704561,174286.05532704561,174286.05532704561,174286.05532704561,174286.05532704561,174286.05532704561,0.27,Conventional,yes,no
74,75.0,0.9420755809198824,3.816534793247528,0.0,15.461538461538462,2.6887601809954744,0.35,0.0,101758.82255465229,300259597.08689666,LowAcc,45.0,3921449.2224842734,3921449.2224842734,0.9661341059228548,0.25874,0.2678096119511801,507.4332916538356,0.7282817761083318,-7.886155342150523e-05,0.025313601956128615,7.867850817436356,2.1760371282653068e-14,507.4332916538356,560.0,0.0,1.6568160444376627,3.0,Required airspeed too high,1,Titan,101758.82255465229,101758.82255465229,101758.82255465229,101758.82255465229,101758.82255465229,101758.82255465229,101758.82255465229,101758.82255465229,101758.82255465229,101758.82255465229,101758.82255465229,101758.82255465229,101758.82255465229,101758.82255465229,101758.82255465229,0.27,Conventional,yes,no
75,76.0,0.96211974221605,3.8951108126262226,0.0,15.76923076923077,2.7255450431921013,0.35,0.0,70161.75799089279,139910717.68845677,LowAcc,45.0,3223845.6226354185,3223845.6226354185,0.7932917828194167,0.25845,0.325794374273549,446.65798691258925,0.7281817351019251,-0.00011384241787564436,0.0332720188370657,6.955270324701434,2.2426505097428162e-14,446.65798691258925,493.0,0.0,1.6687147888546146,3.0,Required airspeed too high,1,Titan,70161.75799089279,70161.75799089279,70161.75799089279,70161.75799089279,70161.75799089279,70161.75799089279,70161.75799089279,70161.75799089279,70161.75799089279,70161.75799089279,70161.75799089279,70161.75799089279,70161.75799089279,70161.75799089279,70161.75799089279,0.27,Conventional,yes,no
