,Unnamed: 0,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,S_HorTail,S_VerTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,mWingFold,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season,t_mission,Sensor_Swath_width,Aeroshell_Diameter
65,15,423.0,0.37155936,2.5132666233410257,0.0,17.0,1.813805959,0.35,0.0,150.64690179297122,265.5722912000416,LowAcc,400000.0,14.398274455639962,0.0554197669332561,0.9903222418919814,17.869476843608137,3.678246087232617,2.42044292298256,0.726132876894768,0.2016362486018079,0.156369921,0.144431557,0.0019383639999999,0.858649784401662,0.1980951015969982,1.806638050454791,2.0,0.0,1.0,0.2669533138146139,3.0,1,1,Titan,150.64690179297122,66.42492502473826,0.0,52.2544,98.39250179297125,3.8298753792361744,7.2476222034619395,0.0808352800583577,0.7634645954179975,0.2976108889343068,15.058018944635842,4.675565912048024,0.0,0.0145835644403307,0.0,0.0,V-tail,no,yes,0.0,spring,0.0880330150995736,10.0,3.95
66,16,424.0,0.37155936,2.4243999689607167,0.0,15.81904762,1.460846448,0.35,0.0,146.94184862602208,273.1986512486924,LowAcc,400000.0,14.434398806643513,0.05440912586159,0.9611370591480676,17.66499725786954,3.413218064514436,2.3891960237294496,0.7167588071188349,0.0818073223130988,0.185563936,0.169444843,0.016119093,0.1413483124264532,0.0814261073375862,1.7821059518941007,2.0,0.0,5.0,0.2590599830238247,3.0,1,1,Titan,146.94184862602208,62.98120845716668,0.0,52.2544,94.68744862602207,3.871055007297225,7.178644609290781,0.0766449776696685,0.9060022184343955,0.284472043798121,14.68778702780623,4.687050720118653,0.0,0.0145835644403307,0.0,0.0,V-tail,no,yes,0.0,fall,0.0878126986471908,10.0,4.1
67,17,428.0,0.633339819,2.9194082316814725,0.0,13.45714286,2.025581665,0.35,0.0,173.42302576685864,362.80980701255817,LowAcc,400000.0,14.670529949720237,0.0349734356361893,0.644234222281953,18.42067302119217,1.983389902213788,2.5741431706211717,0.7722429511863513,0.0641611202131659,0.076316775,0.044378411,0.031938364,0.1519918383873308,0.0653782520176692,1.9273088918502808,2.0,0.0,1.0,0.3027991296927323,3.0,1,1,Titan,173.42302576685864,83.27268465424008,0.0,52.2544,121.16862576685864,6.248280333891238,8.72465620945221,0.105125519205449,0.372611019922312,0.3599452364345374,17.33386174429038,4.736877484982095,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,yes,0.0,summer,0.008639929960985,100.0,5.0
68,18,432.0,0.432992243,2.508098751403812,0.0,14.52811095,1.99202365,0.35,0.0,160.54284061352598,322.5857394271907,LowAcc,400000.0,14.747000849444689,0.0506617474078834,0.8633141250527631,17.040749070538844,3.023803521639145,2.4889393277485823,0.7466817983245746,0.0762489389750478,0.096405134,0.07724175,0.019163384,0.15472129492187,0.0762108742208701,1.8604149240946848,2.0,0.0,6.0,0.2834884027535372,3.0,1,1,Titan,160.54284061352598,73.91544617716997,0.0,52.2544,108.288440613526,4.7072937174544585,8.03737409835097,0.0887119240467691,0.4706909497353256,0.3258260195206074,16.046833375070886,4.681680787736673,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,no,0.0,spring,0.0286504247089872,30.0,3.481330835
69,19,436.0,0.646941308,2.681301294721345,0.0,11.11287306,2.66933088,0.35,0.0,157.92952213772475,307.4447284527866,LowAcc,400000.0,15.18671473570256,0.0302875968779008,0.5359647144778893,17.6958481268269,1.392922650943755,2.457726585401357,0.7373179756204071,0.081093673812333,0.101429824,0.07351395,0.027915874,0.2120027599616505,0.0820939672629123,1.835909642293472,2.0,0.0,6.0,0.2760764680547931,3.0,1,1,Titan,157.92952213772475,70.52385346262709,0.0,52.2544,105.67512213772471,5.873294883252265,7.9073268923560995,0.0880283489362195,0.4952236277172429,0.3130633566672134,15.785700509543751,4.6740474921845205,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,no,0.0,summer,0.0834626536825194,10.0,4.472197364
70,20,437.0,1.271175658,3.527885792565154,0.0,9.790919207,2.600978892,0.35,0.0,180.84500679205976,350.1514433339397,LowAcc,400000.0,15.118255307096025,0.018116505296309,0.3151831809465804,17.3975706567863,0.1359047333725728,2.540608528648372,0.7621825585945116,0.0649367126922062,0.102823271,0.073967408,0.028855863,0.1500639413464196,0.0706302963650237,1.900980674915531,2.0,0.0,6.0,0.2953495004259359,3.0,1,1,Titan,180.84500679205976,79.64996822583277,0.0,52.2544,121.37647255135298,9.292924319752249,8.671401390820382,0.1142903549352217,0.5020270298248096,0.3466351290504815,18.07494686851895,4.709695668177792,0.0,0.0145835644403307,0.0,7.214134240706787,V-tail,no,yes,2.0,winter,0.0838405944875281,10.0,3.200694401
71,21,444.0,0.623105215,3.0584307390574934,0.0,15.01190868,2.641399027,0.35,0.0,146.2498070035948,248.0288691023391,LowAcc,400000.0,13.860321689130052,0.0317714631714327,0.6186609806768321,19.47222189103019,1.9170803612819964,2.3715873817760698,0.7114762145328208,0.1005714297681072,0.179651975,0.167515742,0.012136233,-1.188081911221964,0.1003343776682669,1.768281318082564,2.0,0.0,6.0,0.2545040073447162,3.0,1,1,Titan,146.2498070035948,61.00413599657376,0.0,52.2544,93.99540700359482,5.610191454586579,6.813252877375355,0.0822890096929897,0.8771375052969375,0.2769865437529201,14.618659735259866,4.698170316616071,0.0,0.0145835644403307,0.0,0.0,V-tail,no,no,0.0,fall,0.0304832634477551,30.0,3.204482822
72,22,447.0,0.387342985,2.4519817934824406,0.0,15.5216822,2.80023841,0.35,0.0,143.12316031121458,259.8321147882043,LowAcc,400000.0,14.48247673562894,0.0512134389864425,0.8920598098931132,17.418471158112688,3.15701354999792,2.361137130361079,0.7083411391083237,0.0953141916031925,0.137169967,0.116568678,0.010601289,0.0686500039691238,0.0946060961075035,1.7600767728692974,2.0,0.0,1.0,0.2517611780785274,3.0,1,1,Titan,143.12316031121458,59.83904831267543,0.0,52.2544,90.86876031121456,4.015674321602503,6.970493921131067,0.0740083033537353,0.6697222374318081,0.2725149004111195,14.306210401856156,4.706504348312421,0.0,0.0145835644403307,0.0,0.0,V-tail,no,yes,0.0,winter,0.0087521184097114,100.0,4.670608875
73,23,449.0,0.781078301,3.4215091765675667,0.0,14.98790202,1.725155614,0.35,0.0,136.93423497764218,224.4903230326361,LowAcc,400000.0,13.248943085036691,0.0239709152089901,0.5057319929377141,21.0977340050847,1.3606221280092667,2.2956557878188564,0.6886967363456569,0.0873316564997218,0.137897781,0.106131057,0.031766724,0.152533387433341,0.0884412998183614,1.708667039822834,2.0,0.0,6.0,0.2338433679494297,3.0,1,1,Titan,136.93423497764218,52.63559271474971,0.0,52.2544,84.67983497764219,6.293385802297473,6.260572128591248,0.0774195414641799,0.6732757355566141,0.243954342707055,13.687816526898397,4.79323462093718,0.0,0.0145835644403307,0.0,0.0,V-tail,no,yes,0.0,winter,0.0095669783198985,100.0,4.345833484
74,24,450.0,0.853315697,2.832616367434761,0.0,9.402985921,2.006977531,0.35,0.0,195.4965907486832,460.6623750941231,LowAcc,400000.0,17.741015253066337,0.0231792314857744,0.3685852444587024,15.901529983205462,0.6360176700799447,2.7433702857125315,0.734644657531539,0.0736000728783803,0.101595567,0.084354602,0.017240965,0.1495829485116048,0.0765005430550504,2.7433702857125315,3.0,0.0,5.0,0.3420476380831965,3.0,1,1,Titan,195.4965907486832,104.30042172212202,0.0,52.2544,143.2421907486832,8.532281635302537,9.779588629000028,0.126186749624194,0.4960328556789196,0.4330818700595278,19.54404280895308,0.0159709135025532,0.0,0.0145835644403307,0.0,0.0,V-tail,no,yes,0.0,summer,0.0714459400705425,10.0,4.078499911
75,25,455.0,0.732876955,2.9370198529385863,0.0,11.770169,2.78713896,0.35,0.0,142.70021407469838,245.43099366111431,LowAcc,400000.0,14.18082589395741,0.0261551186922742,0.4902932781990452,18.745595612375045,1.144959505275541,2.34213723994245,0.702641171982735,0.0552338033834091,0.148082159,0.124185365,0.0138967939999999,0.0267699375561519,0.05769924107498,1.7451598628547549,2.0,0.0,1.0,0.2466962518853274,3.0,1,1,Titan,142.70021407469838,57.76211897329576,0.0,52.2544,90.44581407469838,5.801150151204481,6.813474231464635,0.0779732635595462,0.7230002092893467,0.2643267016308601,14.263957126130368,4.725229853683052,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,no,0.0,summer,0.0297943039904622,30.0,4.741904454
76,26,457.0,0.469545814,2.806470859881968,0.0,16.77424961,1.468658689,0.35,0.0,141.0027374614449,250.47812069197863,LowAcc,400000.0,14.08683434877866,0.0415796920932029,0.7662812271111649,18.429218412524712,2.7678812359082405,2.340653886179369,0.7021961658538108,0.0498414609915871,0.070270191,0.061444768,0.008825423,0.1532211544805019,0.0507903245196468,1.743995274316817,2.0,0.0,5.0,0.2462964412393256,3.0,1,1,Titan,141.0027374614449,57.59916817524682,0.0,52.2544,88.7483374614449,4.88825440778897,6.742459284334267,0.0758649061517525,0.3430890199257721,0.2636841828655393,14.094337861479469,4.726896059211991,0.0,0.0145835644403307,0.0,0.0,V-tail,no,yes,0.0,spring,0.0299931004411234,30.0,3.495855214
77,27,459.0,1.237193824,3.926926040356428,0.0,12.46429446,1.983309366,0.35,0.0,138.8790726746165,228.915291124028,LowAcc,400000.0,12.447424325421618,0.0183668395145415,0.3668643451500607,19.97427727615321,0.7791715605168835,2.302252563679699,0.6906757691039097,0.1045630535931334,0.217088042,0.163493363,0.053594679,0.1509965282032019,0.1072124096388988,1.7138462018987275,2.0,0.0,3.0,0.2357101633241243,3.0,1,1,Titan,138.8790726746165,53.36174409827408,0.0,52.2544,86.62467267461652,7.087451598656965,6.107708964375902,0.0827679296651026,1.0599163387414852,0.2468768703716272,13.88217021367292,4.781453096418119,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,no,0.0,spring,0.0101830184255265,100.0,4.525757746
78,28,461.0,0.374590401,2.1070787961314315,0.0,11.85236205,2.296351267,0.35,0.0,184.83257360494613,433.9259330214526,LowAcc,400000.0,17.792574052698676,0.0503459989913364,0.7892411715697786,15.676343450958065,2.74686687106488,2.7009978493810456,0.7238505769037991,0.0694184225802782,0.07929159,0.067584011,0.0117075789999999,0.156081779250872,0.0695181170329294,2.7009978493810456,3.0,0.0,3.0,0.3313987881117872,3.0,1,1,Titan,184.83257360494613,98.35817195745868,0.0,52.2544,132.57817360494613,5.40062571882196,9.409015603473284,0.1055334292063493,0.3871353345468514,0.4127429488493747,18.47393699612055,0.0164280520287801,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,no,0.0,summer,0.0712389061193148,10.0,3.764935552
79,29,464.0,1.126498217,4.179753454550766,0.0,15.5085367,2.104680456,0.35,0.0,145.3990393244923,211.04797524366467,LowAcc,400000.0,12.624742438634629,0.0190855085772554,0.4100637748144835,21.48560899776936,0.8592624758796611,2.3041465223620468,0.691243956708614,0.0691411342935078,0.12780165,0.098921206,0.028880444,0.1338107637508294,0.0725242885992781,1.7153331584344425,2.0,0.0,4.0,0.2362434016157933,3.0,1,1,Titan,145.3990393244923,53.583842682315314,0.0,52.2544,87.74281011128438,7.637666667649579,6.235557781100327,0.0879809835272855,0.6239821212866286,0.2477139549427817,14.533272268433173,4.7782100875889615,0.0,0.0145835644403307,0.0,5.40182921320788,V-tail,no,yes,2.0,winter,0.0334666500781366,30.0,3.145629742
80,30,465.0,0.378655656,2.415247777429185,0.0,15.40561123,1.993739317,0.35,0.0,153.31038557770282,296.26670075151173,LowAcc,400000.0,14.900378573633164,0.0534263219666051,0.9234171848219176,17.28393703386718,3.369722468248086,2.4382580096597746,0.7314774028979323,0.0499631878941037,0.067492054,0.058080063,0.009411991,0.1544845740689465,0.0504754645270553,1.8206247650626144,2.0,0.0,5.0,0.271350858815538,3.0,1,1,Titan,153.31038557770282,68.38140249149036,0.0,52.2544,101.0559855777028,4.278905518750488,7.667416063825757,0.0816901597237354,0.3295249711166615,0.3050237719677065,15.324141166956862,4.673297869430916,0.0,0.0145835644403307,0.0,0.0,V-tail,no,yes,0.0,summer,0.0850665307795664,10.0,4.997429855
81,31,469.0,0.942915537,2.931369361080625,0.0,9.113145339,1.932173074,0.35,0.0,167.24972690033786,336.17417879531166,LowAcc,400000.0,15.739181931099148,0.0221741192032292,0.3625715679226587,16.35111476580572,0.5308811839828098,2.5130455523432778,0.7539136657029833,0.0873537535169978,0.154991934,0.125858099,0.029133835,0.1501098189591216,0.0900717074017019,1.8793408428840297,2.0,0.0,1.0,0.2890827552792163,3.0,1,1,Titan,167.24972690033786,76.61235185247041,0.0,52.2544,114.99532690033789,7.251256414349377,8.516732336608404,0.0985719140793083,0.7567366756191107,0.3355818949490055,16.71699539049878,4.692516857323151,0.0,0.0145835644403307,0.0,0.0,V-tail,no,yes,0.0,spring,0.0805329983546762,10.0,4.001150072
82,32,472.0,0.970509614,3.1327376587746003,0.0,10.11225968,2.484040476,0.35,0.0,149.76380443040145,272.4215959902319,LowAcc,400000.0,14.495691722005628,0.0206606518093065,0.3718729281739609,17.999089845096385,0.5473205537460649,2.383953004478578,0.7151859013435733,0.0772176057641257,0.127942081,0.09043273,0.037509351,0.1504237592604095,0.0805854227487724,1.7779896309761083,2.0,0.0,4.0,0.2577118500939909,3.0,1,1,Titan,149.76380443040145,62.40370140074938,0.0,52.2544,97.50940443040145,7.258847741866807,7.180290884878207,0.085295281336004,0.6246677652769402,0.2822495421436354,14.969776570534831,4.689991679175327,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,yes,0.0,fall,0.0874413954759368,10.0,4.386004466
83,33,476.0,1.386513402,3.286901048299553,0.0,7.79200438,2.633687284,0.35,0.0,172.1026350049531,348.69590724684264,LowAcc,400000.0,15.484437268562685,0.0163710341517121,0.2621428545146885,16.012602019236105,-0.0761126058387469,2.539654742902601,0.7618964228707802,0.0815860039119278,0.15604141,0.107344444,0.048696966,0.1501813433993753,0.0874522668857897,1.9002318529050168,2.0,0.0,2.0,0.2951348693907175,3.0,1,1,Titan,172.1026350049531,79.47806769414703,0.0,52.2544,119.8482350049531,8.542935335153718,8.686648169931606,0.1069446274317895,0.7618606647125177,0.3462543918589521,17.201919979211404,4.709020578065774,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,yes,0.0,winter,0.0081857899681931,100.0,3.922489202
84,0,480.0,1.134246368,3.9980627297875184,0.0,14.09262224,2.425088382,0.35,0.0,142.3052043288854,214.5133391050589,LowAcc,400000.0,12.548420845589146,0.0188059556856959,0.4034601681054722,21.45385083579397,0.7955961917967012,2.275445672860413,0.6826337018581239,0.0640725601198541,0.103426868,0.051138126,0.052288742,0.1484565451978903,0.068670449598191,1.6927999764042438,2.0,0.0,4.0,0.2280290760608801,3.0,1,1,Titan,142.3052043288854,50.42558595282036,0.0,52.2544,84.77029682711401,8.41709646567428,6.031240361163422,0.0834443214542647,0.5049740476173205,0.2349318450298688,14.224139381921944,4.834300886992204,0.0,0.0145835644403307,0.0,5.280507501771389,V-tail,yes,yes,2.0,spring,0.0336701998378465,30.0,3.512228079
85,1,484.0,1.383000435,3.6207365750984457,0.0,9.479196835,1.802372305,0.35,0.0,151.65126991673134,278.62040687527315,LowAcc,400000.0,14.154267136496452,0.0156630017939868,0.277149684912985,17.69454467019122,0.1144989874132869,2.3963097841572587,0.7188929352471776,0.0685907430602131,0.125573253,0.095854242,0.029719011,0.1502259929275286,0.0746732980032852,1.787691001166943,2.0,0.0,6.0,0.2608779993942935,3.0,1,1,Titan,151.65126991673134,63.72348469356678,0.0,52.2544,99.39686991673132,7.6320165877575965,7.192643793685211,0.0916325273698023,0.613102137443472,0.2874791560683487,15.158384318681136,4.683543137718643,0.0,0.0145835644403307,0.0,0.0,V-tail,no,yes,0.0,fall,0.029850209371205,30.0,4.066363746
86,2,485.0,0.562556102,2.80231683632483,0.0,13.95946044,2.864933741,0.35,0.0,141.88594662163374,249.1762415968448,LowAcc,400000.0,14.141435583936662,0.0336398823141698,0.638633907648969,18.98442752220812,1.9839907639622023,2.343675656338549,0.7031026969015646,0.0613907068701278,0.072969547,0.048359195,0.024610352,0.150865219672363,0.0625388023913144,1.7463676813442233,2.0,0.0,3.0,0.2471102203140582,3.0,1,1,Titan,141.88594662163374,57.9181671343168,0.0,52.2544,89.63154662163373,5.32134914620673,6.773705209415332,0.076353975908404,0.356268426318317,0.2649925650426282,14.182592615839615,4.723533984145569,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,yes,0.0,spring,0.0089631883908656,100.0,3.068487067
87,3,486.0,0.98787384,3.749446142519421,0.0,14.2309127,1.468902079,0.35,0.0,138.4041449853258,214.68337820092705,LowAcc,400000.0,12.678146484078844,0.0217626541485517,0.4413686794267942,20.28101335498943,0.9943525508620767,2.306121037663218,0.6918363112989654,0.0370141081177463,0.088421313,0.056638678,0.031782635,0.0775921765271411,0.0413846507688048,1.7168833603788196,2.0,0.0,6.0,0.2367980419018896,3.0,1,1,Titan,138.4041449853258,53.801062934362704,0.0,52.2544,86.14974498532581,6.760525497412736,6.202330976193264,0.0813467691695713,0.431710533101012,0.2485857116314509,13.834704900366654,4.774894098648084,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,yes,0.0,winter,0.0333256788009958,30.0,4.966576255
88,4,488.0,1.250651723,3.6734948629421904,0.0,10.79002592,1.90159282,0.35,0.0,146.17862588062437,236.18818033862377,LowAcc,400000.0,13.457537172202905,0.0172019575272689,0.3267997708802905,18.99782454190109,0.1694835401297326,2.35600125547103,0.706800376641309,0.0598235288891806,0.084418362,0.044627427,0.039790935,0.1467147978558644,0.0652945582836173,1.7560445715306152,2.0,0.0,2.0,0.2504021778911117,3.0,1,1,Titan,146.17862588062437,59.33076090060775,0.0,52.2544,93.92422588062436,7.779595115882972,6.70700141545842,0.0871563160890896,0.4121664203576598,0.2703090534000262,14.611553487920654,4.7110996064674335,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,no,0.0,summer,0.0941868854859476,10.0,4.454068339
89,5,491.0,1.057908352,3.560518191911785,0.0,11.98335354,1.865055442,0.35,0.0,137.9092064607812,222.03315377068876,LowAcc,400000.0,13.314815750628789,0.0189474508413581,0.3723405378579823,19.65122068269172,0.5997732785038722,2.292361195325045,0.6877083585975134,0.1014791999757428,0.198511171,0.16586438,0.032646791,0.1491114927596122,0.1038742928317495,1.7060804386013562,2.0,0.0,1.0,0.2329054419293732,3.0,1,1,Titan,137.9092064607812,52.28597428441277,0.0,52.2544,85.6548064607812,7.216825493383305,6.2622206923844885,0.0788448602059388,0.9692161375042706,0.2424906893385048,13.785242943996977,4.79940779511462,0.0,0.0145835644403307,0.0,0.0,V-tail,no,no,0.0,winter,0.0317321580285805,30.0,3.571074128
90,6,498.0,0.699787335,2.9099635551601235,0.0,12.10065897,2.179046074,0.35,0.0,144.18273274874335,257.6212319358148,LowAcc,400000.0,14.3489023688126,0.0272042683276496,0.5067283977189202,18.6267975163256,1.301577209113884,2.354022025611716,0.7062066076835147,0.1255571815493372,0.1986975879999999,0.169342219,0.029355369,0.1523480011613484,0.125083525532799,1.7544906681628074,2.0,0.0,5.0,0.2498764822753256,3.0,1,1,Titan,144.18273274874335,59.108548203142,0.0,52.2544,91.92833274874334,5.451008041057137,6.9105913702209545,0.0789624484806386,0.9701263047447084,0.2694575095482908,14.412094388835818,4.712960918273461,0.0,0.0145835644403307,0.0,0.0,V-tail,no,yes,0.0,fall,0.0883359214511157,10.0,4.914734315
91,7,503.0,0.663001831,3.280545436499594,0.0,16.23220006,1.848087489,0.35,0.0,134.79949373444728,219.3017017572393,LowAcc,400000.0,13.261385193355942,0.0291688624807456,0.5854114113861882,20.069737439113982,1.7048206058548068,2.2826287152133022,0.6847886145639906,0.075473439026935,0.1496845239999999,0.135555778,0.014128746,0.158527138447444,0.0764324834033338,1.698439419266695,2.0,0.0,3.0,0.2301124100808854,3.0,1,1,Titan,134.79949373444728,51.202415617901465,0.0,52.2544,82.54509373444728,5.828842385773806,6.166746499206027,0.0745942816107824,0.7308236381087354,0.2381507676727156,13.470124142679788,4.818812837053616,0.0,0.0145835644403307,0.0,0.0,V-tail,no,yes,0.0,fall,0.0095580023812007,100.0,4.368049621
92,8,505.0,0.570983631,2.739971570153045,0.0,13.1482652,1.536817993,0.35,0.0,145.84303327875537,265.32995940865214,LowAcc,400000.0,14.427100348226991,0.0340774670824073,0.6213972907013842,18.23484383973429,1.8565160556613016,2.37180709981559,0.7115421299446769,0.1365154102620425,0.1927910139999999,0.167832923,0.024958091,0.1545832339851596,0.1351532375931838,1.7684538198260942,2.0,0.0,5.0,0.2545613585122152,3.0,1,1,Titan,145.84303327875537,61.06655801890269,0.0,52.2544,93.58863327875537,4.879046597653243,7.0552388232931325,0.0788350924667144,0.94128789323706,0.2770803235530976,14.577993617588232,4.698009347620872,0.0,0.0145835644403307,0.0,0.0,V-tail,no,no,0.0,winter,0.0878571218031993,10.0,3.330387143
93,9,510.0,1.343245521,3.68051505713292,0.0,10.08467244,2.73987427,0.35,0.0,145.58365150745857,251.8947900478722,LowAcc,400000.0,13.761246196617272,0.0159421809642511,0.2898058232854536,18.178555615151783,0.2224398485718447,2.351558928033416,0.7054676784100247,0.065997075433293,0.120530565,0.094677859,0.025852706,0.1493254505377999,0.0719176542996081,1.7525568778028109,2.0,0.0,1.0,0.2492207197705496,3.0,1,1,Titan,145.58365150745857,58.78550891439058,0.0,52.2544,93.32925150745857,7.501431206381824,6.816728309152594,0.0866823527858949,0.5884815855552403,0.2683966348177633,14.552090287393952,4.715348652540358,0.0,0.0145835644403307,0.0,0.0,V-tail,no,no,0.0,fall,0.009210819241594,100.0,3.868890072
94,10,513.0,0.920924685,2.912274166301569,0.0,9.209592226,1.653459607,0.35,0.0,167.12081637799622,335.5906900452132,LowAcc,400000.0,15.632429375859576,0.0231577335660616,0.3760268996215345,16.23763821916548,0.6185243868394761,2.5127057149082117,0.7538117144724633,0.1164778423493416,0.205311269,0.16848688,0.036824389,0.1506970897364912,0.1177595398099482,1.8790740347958368,2.0,0.0,1.0,0.2890046414703037,3.0,1,1,Titan,167.12081637799622,76.52931840401574,0.0,52.2544,114.8664163779962,6.999713937924603,8.490234108593413,0.0982521791882861,1.0024171139783375,0.3354449490415809,16.70411603998102,4.692336080832886,0.0,0.0145835644403307,0.0,0.0,V-tail,no,no,0.0,summer,0.0270276504925616,30.0,3.493532681
95,11,517.0,1.182605358,3.5075028357215405,0.0,10.40294301,2.751008738,0.35,0.0,157.52025971005085,273.8906743374723,LowAcc,400000.0,14.044493448129172,0.0189658759598846,0.3419399528073268,18.0292201388734,0.5600399511283319,2.389107539644627,0.716732261893388,0.0878560838606214,0.173775504,0.144551682,0.029223822,0.1501644593890561,0.0914286141313306,1.782036482591808,2.0,0.0,3.0,0.2590372893945237,3.0,1,1,Titan,157.52025971005085,62.91637868452373,0.0,52.2544,99.22661003153324,7.469546123134226,7.1688160568764525,0.0929181676110517,0.8484460694644633,0.2844345794483984,15.74438896494703,4.687097821087543,0.0,0.0145835644403307,0.0,6.039249678517618,V-tail,yes,yes,2.0,summer,0.0090250568113583,100.0,3.35000428
96,12,518.0,0.416738233,2.5758390568169536,0.0,15.92113783,2.282325445,0.35,0.0,137.8872894450571,233.8580347873391,LowAcc,400000.0,14.006183549440967,0.0447050143287623,0.8540566760391417,19.104270267276437,3.065106661731562,2.3205756348850795,0.6961726904655238,0.0270475331613759,0.11184008,0.089515455,0.022324625,0.1121610235926119,0.0284458160969901,1.728231737727541,2.0,0.0,3.0,0.2408194290791008,3.0,1,1,Titan,137.8872894450571,55.38989522961199,0.0,52.2544,85.63288944505707,4.251491472288048,6.569087202867912,0.0712389298277745,0.5460509341097415,0.2549390451454263,13.783032192904978,4.752570873860894,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,yes,0.0,winter,0.0301658075541391,30.0,4.889669902
97,13,522.0,0.465475003,2.51136199174913,0.0,13.54946885,1.650349878,0.35,0.0,149.57973629024576,280.95074544315,LowAcc,400000.0,14.496555853675163,0.0443653170986687,0.774305178345398,17.452939119613166,2.4829591334830274,2.4042556852811177,0.7212767055843353,0.1522557037787893,0.192590296,0.163200566,0.02938973,0.1560092230301193,0.1501636911279418,1.793929368306831,2.0,0.0,5.0,0.2628938165178973,3.0,1,1,Titan,149.57973629024576,64.63921961504819,0.0,52.2544,97.32533629024574,4.418718547350724,7.310512477903861,0.0795304093645585,0.9403079024198802,0.2908268047406812,14.951374454944949,4.680262514032571,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,no,0.0,spring,0.0874361831427577,10.0,4.862485727
98,14,525.0,0.58845535,3.11053278961253,0.0,16.44205331,2.307343399,0.35,0.0,172.6631267371298,361.71801264327246,LowAcc,400000.0,14.195685329985269,0.0392135199678715,0.7372907544659199,18.801952874161707,2.5542977657341246,2.568797916856253,0.7706393750568759,0.096921026644109,0.141978062,0.116090999,0.025887063,0.1555618596204186,0.0965977255985671,1.9231123060985016,2.0,0.0,3.0,0.3016240229040391,3.0,1,1,Titan,172.6631267371298,82.68489618765345,0.0,52.2544,120.4087267371298,6.018664208380278,8.542592078880977,0.106908880464857,0.6931974063161507,0.3578334392503246,17.257941947587312,4.732109024156145,0.0,0.0145835644403307,0.0,0.0,V-tail,no,no,0.0,summer,0.0089289349763466,100.0,3.470386096
99,15,526.0,0.381553422,2.200284703558017,0.0,12.68826984,1.776214667,0.35,0.0,191.4363844543396,456.8707958957688,LowAcc,400000.0,17.366922401997304,0.0541102538847033,0.842342732306383,15.567155424944486,2.8304871288604554,2.742370000765112,0.7343898419649123,0.1321228394547078,0.129242989,0.113277933,0.015965056,0.2124489763799299,0.1305250179032728,2.742370000765112,3.0,0.0,6.0,0.3418000745569601,3.0,1,1,Titan,191.4363844543396,104.10514993337658,0.0,52.2544,139.1819844543396,5.063025574251514,9.672900661294094,0.112901127379774,0.6310193525486126,0.4326048842889137,19.13381832749256,0.0159810292672435,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,no,0.0,winter,0.0243283080179937,30.0,3.445818311
100,16,530.0,0.892657274,3.178412509222189,0.0,11.31711618,1.504753791,0.35,0.0,141.46583851310808,240.6606073942737,LowAcc,400000.0,13.936154789537618,0.0222958137275401,0.4131867034346529,18.53203065310318,0.8171031465499417,2.326202141975541,0.6978606425926625,0.0798193882580403,0.124721587,0.079191306,0.045530281,0.1508080618268264,0.082407142910845,1.732649136886976,2.0,0.0,2.0,0.242366728934619,3.0,1,1,Titan,141.46583851310808,55.99591410154321,0.0,52.2544,89.21143851310808,6.758897061488647,6.61139977964075,0.0789043652030352,0.6089439410719253,0.2573988793722249,14.140623715607592,4.7447731047403785,0.0,0.0145835644403307,0.0,0.0,V-tail,yes,yes,0.0,spring,0.0090952169497481,100.0,4.58844916
101,17,533.0,0.859763257,3.3984287073632484,0.0,13.43313707,1.49364046,0.35,0.0,145.14661758148577,237.4992130094564,LowAcc,400000.0,13.641510116065144,0.0234879144479398,0.4593762837149514,19.55798522398163,1.104493943016999,2.3605299670929805,0.7081589901278941,0.0811622536140304,0.135204612,0.105903121,0.029301491,0.1314143543110481,0.0827687923086942,1.7596000859182246,2.0,0.0,4.0,0.2516008996427781,3.0,1,1,Titan,145.14661758148577,59.78731410062051,0.0,52.2544,92.89221758148578,6.115060596381844,6.742977435896719,0.0844459287259831,0.6601265367348196,0.2722544102075155,14.508424874754372,4.707030133723688,0.0,0.0145835644403307,0.0,0.0,V-tail,no,no,0.0,summer,0.0309722189057949,30.0,4.165921416
