Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,S_HorTail,S_VerTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,mWingFold,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season,t_mission,Sensor_Swath_width,Aeroshell_Diameter
146,0.742563037,2.939866567,0,11.63916732,2.570426122,0.35,0,152.0339142,282.7488216,LowAcc,400000,14.65303765,0.026595245,0.482855573,18.15571097,1.187539882,2.410907269,0.723272181,0.105014606,0.166794864,0.135168441,0.031626423,0.150767005,0.105541241,1.79915156,2,0,6,0.264569465,3,1,1,Titan,152.0339142,65.3144198,0,52.2544,99.77951416,5.980602612,7.401516148,0.085785083,0.81436361,0.293620211,15.19660622,4.678016904,0,0.014583564,0,0,V-tail,no,yes,0,spring,0.008650244,100,4.226168693
147,0.372980596,2.200657618,0,12.98430536,1.461382591,0.35,0,169.1395523,357.445149,LowAcc,400000,15.86588583,0.057605127,0.91221187,15.83560202,3.212588915,2.55598817,0.766796451,0.04179928,0.054426685,0.046331414,0.008095271,0.155578739,0.042516843,1.913055309,2,0,3,0.298789105,3,1,1,Titan,169.1395523,81.33974022,0,52.2544,116.8851523,4.306342585,8.887055299,0.091782918,0.265734272,0.352757656,16.90581209,4.721343732,0,0.014583564,0,0,V-tail,no,no,0,winter,0.079889867,10,4.493255076
148,0.864855703,3.754438559,0,16.29845169,2.840323744,0.35,0,150.697445,250.332354,LowAcc,400000,12.86527048,0.024154528,0.53307685,22.06943811,1.515000662,2.342528677,0.702758603,0.093424892,0.148318259,0.087643696,0.060674563,0.152192536,0.094379594,1.745467182,2,0,1,0.246801649,3,1,1,Titan,150.697445,57.79256775,0,52.2544,92.5297047,7.329424115,6.527781918,0.089237905,0.72415295,0.264496174,15.06266506,4.724795256,0,0.014583564,0,5.913340289,V-tail,yes,yes,2,summer,0.009852288,100,3.497533076
149,0.459126572,2.688433649,0,15.74222867,1.60418439,0.35,0,142.536867,254.2640314,LowAcc,400000,14.17757596,0.041652906,0.782089121,18.77634007,2.605313168,2.35221607,0.705664821,0.107082548,0.144447519,0.13095338,0.013494139,0.398031509,0.106166147,1.753072804,2,0,6,0.249395843,3,1,1,Titan,142.536867,58.91097188,0,52.2544,90.282467,4.531656815,6.813095612,0.075886261,0.705254348,0.268679796,14.2476349,4.714703825,0,0.014583564,0,0,V-tail,no,yes,0,spring,0.089403401,10,3.280395824
150,1.189926686,3.680839507,0,11.38606238,2.824993098,0.35,0,147.0451653,238.3479353,LowAcc,400000,13.14582587,0.018910055,0.36209308,19.14817746,0.471269913,2.362803955,0.708841186,0.111754386,0.227264914,0.167460766,0.059804148,0.139135817,0.113825219,1.761385405,2,0,5,0.252200661,3,1,1,Titan,147.0451653,60.0812148,0,52.2544,94.79076534,7.13356088,6.687317926,0.088023162,1.109604165,0.273229625,14.69814649,4.705084736,0,0.014583564,0,0,V-tail,yes,no,0,fall,0.096420227,10,4.981174808
151,1.208176661,3.404447791,0,9.5931871,2.68119187,0.35,0,154.2911909,286.0429715,LowAcc,400000,14.35081249,0.01771665,0.313995294,17.72317499,0.05293256,2.411321413,0.723396424,0.064206402,0.096910925,0.052224134,0.044686791,0.149416607,0.069969359,1.799476706,2,0,6,0.264673444,3,1,1,Titan,154.2911909,65.41795611,0,52.2544,102.0367909,8.289139157,7.356410233,0.091682259,0.473160437,0.293793869,15.42217341,4.677891844,0,0.014583564,0,0,V-tail,yes,yes,0,summer,0.088324164,10,4.880287406
152,1.102985959,3.184151838,0,9.192159562,2.793325885,0.35,0,157.4292671,299.48563,LowAcc,400000,14.9002516,0.019576116,0.325532023,16.62904009,0.427135769,2.442716288,0.732814887,0.069276983,0.101075774,0.077788895,0.023286879,0.173897634,0.073642755,1.824124982,2,0,1,0.272440253,3,1,1,Titan,157.4292671,68.82893349,0,52.2544,105.1748671,7.300399232,7.728969863,0.09271046,0.493495005,0.30687038,15.73572429,4.673180841,0,0.014583564,0,0,V-tail,yes,no,0,winter,0.028355752,30,4.089063896
153,0.639674223,2.791871275,0,12.18517948,1.591335686,0.35,0,140.7127087,245.4153496,LowAcc,400000,14.47596579,0.028723949,0.531550838,18.50549296,1.432388889,2.331380933,0.69941428,0.113609545,0.166647791,0.134835967,0.031811824,0.151436437,0.113357681,1.736715032,2,0,1,0.243782227,3,1,1,Titan,140.7127087,56.57828504,0,52.2544,88.45830869,5.14596725,6.767664825,0.075134145,0.813645537,0.259656593,14.06535418,4.738017566,0,0.014583564,0,0,V-tail,no,yes,0,spring,0.02918685,30,3.319215061
154,0.390874405,2.299523313,0,13.52814971,2.538541556,0.35,0,145.0820388,257.2307831,LowAcc,400000,14.78893698,0.044602124,0.859345744,19.26692429,2.735116254,2.377247569,0.713174271,0.197142005,0.145941792,0.132660196,0.013281596,0.924849656,0.193937318,1.772725159,2,0,4,0.255977341,3,1,1,Titan,145.0820388,61.66475178,0,52.2544,92.82763876,3.753889342,7.132490634,0.073823495,0.712550025,0.279399349,14.50194453,4.694206036,0,0.014583564,0,0,V-tail,yes,no,0,winter,0.085707547,10,4.984272143
155,0.632402277,2.979583132,0,14.03839923,1.679020915,0.35,0,155.1053382,296.479972,LowAcc,400000,14.28749927,0.03204821,0.608395941,18.98377283,1.842455226,2.438401863,0.731520559,0.096860181,0.146651604,0.119259135,0.027392469,0.15133398,0.096940823,1.820737705,2,0,3,0.271386078,3,1,1,Titan,155.1053382,68.33939702,0,52.2544,102.8509382,5.697161766,7.512745198,0.089142598,0.71601563,0.305083408,15.50351763,4.673291346,0,0.014583564,0,0,V-tail,no,no,0,spring,0.008871556,100,4.660380883
156,0.372344478,2.068478313,0,11.49097888,2.728181374,0.35,0,196.6785333,478.1700248,LowAcc,400000,18.38400117,0.052511784,0.791402459,15.07094977,2.756710231,2.77187246,0.741905386,0.079060948,0.098320932,0.089266711,0.009054221,0.153677371,0.078911497,2.77187246,3,0,1,0.349027949,3,1,1,Titan,196.6785333,108.2384575,0,52.2544,144.4241333,5.259241778,10.19268647,0.114642868,0.480044692,0.446611913,19.66216932,0.015695149,0,0.014583564,0,0,V-tail,no,yes,0,summer,0.022982366,30,4.254355982
157,0.785618581,3.238274454,0,13.34798042,2.801550587,0.35,0,135.6693513,219.4689462,LowAcc,400000,13.21048611,0.02550692,0.501069346,19.6444473,1.285673144,2.285621846,0.685686554,0.114583862,0.196775657,0.165332618,0.031443039,0.143611252,0.114634801,1.700789342,2,0,2,0.230974977,3,1,1,Titan,135.6693513,51.58042109,0,52.2544,83.4149513,5.959517246,6.215783732,0.074769316,0.960742619,0.239488071,13.55699035,4.812655313,0,0.014583564,0,0,V-tail,yes,yes,0,winter,0.095948287,10,3.172434557
158,0.483372258,2.750003939,0,15.64533657,1.697573095,0.35,0,146.9213743,270.8783388,LowAcc,400000,14.29476996,0.042026018,0.753207003,17.92239749,2.581581556,2.385266808,0.715580042,0.074810878,0.099982919,0.083652979,0.01632994,0.150063404,0.07499188,1.779021105,2,0,6,0.258050329,3,1,1,Titan,146.9213743,62.49372572,0,52.2544,94.66697432,4.81215222,7.120474483,0.080101731,0.488159221,0.282806958,14.68574452,4.689225898,0,0.014583564,0,0,V-tail,no,no,0,winter,0.008867044,100,4.940432267
159,1.299331908,3.91547324,0,11.79908736,2.468216421,0.35,0,145.6695954,239.4593569,LowAcc,400000,13.19707754,0.017005616,0.325955793,19.16753824,0.512960814,2.360163666,0.7080491,0.058133772,0.094513381,0.06594239,0.028570991,0.140477945,0.063051781,1.759312501,2,0,6,0.251504154,3,1,1,Titan,145.6695954,59.73252592,0,52.2544,93.41519537,6.900118069,6.677141109,0.089236653,0.461454605,0.27209722,14.56068865,4.707349589,0,0.014583564,0,0,V-tail,no,yes,0,winter,0.009604577,100,4.860095069
160,0.695065265,3.222598701,0,14.94124784,2.556683833,0.35,0,135.7884465,220.6808747,LowAcc,400000,13.64392497,0.026098317,0.531403022,20.36158218,1.52171879,2.289943968,0.68698319,0.045115144,0.05901312,0.047565713,0.011447407,0.149670743,0.047791969,1.704182661,2,0,2,0.23221488,3,1,1,Titan,135.7884465,52.05527727,0,52.2544,83.53404654,6.184080638,6.302722443,0.074904207,0.288127202,0.241415066,13.56887365,4.8040625,0,0.014583564,0,0,V-tail,no,no,0,fall,0.092900211,10,4.250824393
161,0.770459353,2.982741567,0,11.54732851,2.474533424,0.35,0,171.5662573,353.8280955,LowAcc,400000,14.80934968,0.027801687,0.514133142,18.49287591,1.297171758,2.551669027,0.765500708,0.08621605,0.151891454,0.129402826,0.022488628,0.150352882,0.087493235,1.909664328,2,0,1,0.297827155,3,1,1,Titan,171.5662573,80.80018039,0,52.2544,119.3118573,6.873303302,8.561235293,0.103652027,0.741598811,0.351041404,17.14833313,4.717929371,0,0.014583564,0,0,V-tail,yes,yes,0,summer,0.008558941,100,4.554402417
162,0.521641619,2.830726848,0,15.36114872,2.448865917,0.35,0,136.8774073,230.4570829,LowAcc,400000,13.86972763,0.036680424,0.690699436,18.83019201,2.310821793,2.306123629,0.691837089,0.109681174,0.167201016,0.158075248,0.009125768,0.162414721,0.108847971,1.716885395,2,0,2,0.236798769,3,1,1,Titan,136.8774073,53.78698795,0,52.2544,84.62300734,4.779694517,6.447148504,0.072644098,0.816346617,0.248586855,13.68212545,4.774889789,0,0.014583564,0,0,V-tail,no,yes,0,winter,0.009138777,100,2.828760065
163,0.904935288,3.655792102,0,14.76880841,2.509696073,0.35,0,138.7647577,211.3315174,LowAcc,400000,12.93365451,0.022584573,0.464178026,20.55288024,1.136125046,2.307271181,0.692181354,0.107676188,0.190921834,0.159114873,0.031806961,0.144178573,0.10820106,1.717786344,2,0,4,0.237120519,3,1,1,Titan,138.7647577,53.96675428,0,52.2544,86.51035767,6.377984429,6.245233882,0.080816673,0.93216176,0.249093069,13.87073718,4.772992828,0,0.014583564,0,0,V-tail,no,yes,0,fall,0.098001962,10,3.645659702
164,0.481777783,2.484683642,0,12.8143161,2.089939607,0.35,0,161.8395863,328.1055956,LowAcc,400000,15.26522696,0.045465667,0.729956348,16.05511138,2.279719802,2.500172702,0.750051811,0.097650693,0.117244975,0.095623469,0.021621506,0.160951968,0.097310591,1.869234303,2,0,1,0.286108952,3,1,1,Titan,161.8395863,75.13452139,0,52.2544,109.5851863,4.283124052,8.297929114,0.089591855,0.572439935,0.33038282,16.17639213,4.686221457,0,0.014583564,0,0,V-tail,no,no,0,winter,0.008303339,100,3.717900187
165,0.474845253,2.581519339,0,14.03455558,2.634897863,0.35,0,144.238668,261.8652012,LowAcc,400000,14.72820529,0.039918353,0.709080226,17.76326379,2.362546477,2.366199018,0.709859705,0.059694322,0.070061369,0.050932909,0.01912846,0.151220041,0.060445116,1.764050886,2,0,1,0.25309346,3,1,1,Titan,144.238668,60.40928773,0,52.2544,91.98426805,4.669671161,7.077845281,0.076155331,0.342069462,0.274683646,14.41767171,4.702300161,0,0.014583564,0,0,V-tail,no,yes,0,fall,0.028686987,30,4.89473342
166,1.270075398,3.729814094,0,10.9532971,2.148484581,0.35,0,148.7962065,250.8402655,LowAcc,400000,13.56223176,0.017442937,0.322526544,18.49038067,0.478620009,2.382770206,0.714831062,0.082839289,0.161760099,0.130893474,0.030866625,0.152140981,0.086485435,1.77706101,2,0,4,0.257406742,3,1,1,Titan,148.7962065,62.23464095,0,52.2544,96.54180648,6.65208663,6.91470364,0.090458872,0.789781742,0.281747423,14.8731059,4.690697758,0,0.014583564,0,0,V-tail,no,no,0,spring,0.031153268,30,4.827218112
167,0.462379526,2.524706472,0,13.78552122,2.8246193,0.35,0,145.9357578,269.4446922,LowAcc,400000,14.43144125,0.043598086,0.767377641,17.60117721,2.496657062,2.378063141,0.713418942,0.123121717,0.159271228,0.134846232,0.024424996,0.152085588,0.121837003,1.773365469,2,0,4,0.256188934,3,1,1,Titan,145.9357578,61.71521157,0,52.2544,93.68135777,4.439111101,7.097325476,0.076827012,0.777630013,0.279746484,14.58725674,4.693665812,0,0.014583564,0,0,V-tail,yes,no,0,fall,0.029276898,30,4.078189439
168,0.908007991,3.328502315,0,12.2013548,2.055743602,0.35,0,152.2690904,257.8839188,LowAcc,400000,14.22195467,0.022565889,0.419825615,18.6044346,0.898314705,2.356894331,0.707068299,0.071007576,0.125047229,0.104579449,0.02046778,0.150286173,0.073859498,1.756745729,2,0,1,0.250639023,3,1,1,Titan,152.2690904,59.38608119,0,52.2544,94.32701766,7.059727013,6.968563361,0.086861883,0.610533864,0.270693021,15.21969744,4.710276325,0,0.014583564,0,5.687672742,V-tail,no,yes,2,summer,0.029708141,30,2.738441257
169,1.382637337,4.138924596,0,12.38986996,2.731278939,0.35,0,146.0184661,231.9931596,LowAcc,400000,12.80908375,0.016309439,0.325933351,19.98433887,0.512077793,2.305928557,0.691778567,0.086177097,0.18644526,0.157229541,0.029215719,0.149917084,0.090639258,1.716732243,2,0,3,0.236744031,3,1,1,Titan,146.0184661,53.76599702,0,52.2544,88.48464033,7.82091034,6.265886419,0.088064262,0.910305218,0.248500772,14.59517829,4.775214452,0,0.014583564,0,5.2794258,V-tail,no,yes,2,spring,0.009895505,100,3.177659593
170,1.125489379,4.13093695,0,15.16197345,2.482746711,0.35,0,146.8048236,216.2753221,LowAcc,400000,12.67017631,0.019308729,0.41143292,21.30813031,0.861064111,2.314375684,0.694312705,0.086127311,0.167470039,0.142407898,0.025062141,0.163134024,0.088606689,1.723364125,2,0,5,0.239102836,3,1,1,Titan,146.8048236,54.69533003,0,52.2544,89.10846201,7.490916848,6.31340079,0.08887769,0.817660102,0.252219999,14.67373977,4.761733216,0,0.014583564,0,5.441961549,V-tail,no,yes,2,fall,0.010003993,100,3.001763353
171,0.414897828,2.508493792,0,15.1664836,1.740236707,0.35,0,150.7768396,274.9563101,LowAcc,400000,14.59398614,0.04989695,0.863994636,17.31558022,3.055511133,2.424847034,0.72745411,0.085779476,0.142219063,0.133362671,0.008856392,1.761752179,0.085520066,1.81009574,2,0,1,0.268047155,3,1,1,Titan,150.7768396,66.86347619,0,52.2544,98.52243963,3.414408756,7.409367781,0.081059983,0.694374076,0.299448568,15.07099015,4.674730569,0,0.014583564,0,0,V-tail,no,no,0,fall,0.028950818,30,4.644249919
172,0.421075865,2.335004323,0,12.94836784,2.606129919,0.35,0,171.9871513,383.5181788,LowAcc,400000,16.88019364,0.044803023,0.72584892,16.20089153,2.477447004,2.6293685,0.705603503,0.109895631,0.117356323,0.101797567,0.015558756,0.17106857,0.109058272,2.6293685,3,0,1,0.312573298,3,1,1,Titan,171.9871513,88.25131369,0,52.2544,119.7327513,4.569877275,8.639251011,0.099309496,0.572983583,0.377687502,17.19038705,0.017358093,0,0.014583564,0,0,V-tail,no,no,0,spring,0.007508939,100,4.096433646
173,1.115432255,3.586407786,0,11.53124338,1.687475167,0.35,0,138.0030717,227.8423249,LowAcc,400000,13.11088675,0.019061259,0.364457467,19.12032498,0.764865307,2.299477654,0.689843296,0.087017336,0.159372122,0.111529582,0.04784254,0.150595785,0.090190629,1.711667607,2,0,5,0.23492671,3,1,1,Titan,138.0030717,53.06947281,0,52.2544,85.74867169,6.738042543,6.242383588,0.079477603,0.77812262,0.245648835,13.794624,4.786316123,0,0.014583564,0,0,V-tail,yes,yes,0,spring,0.032225726,30,3.988694874
174,0.554387461,2.697896217,0,13.12916419,1.746811146,0.35,0,137.533277,234.6188102,LowAcc,400000,14.06374215,0.034303868,0.63512328,18.51462597,1.886584727,2.310133653,0.693040096,0.136662392,0.18871108,0.155304648,0.033406432,0.154514455,0.135173905,1.720033685,2,0,1,0.2379212,3,1,1,Titan,137.533277,54.22807441,0,52.2544,85.27887701,4.756633191,6.520021942,0.071825006,0.921367917,0.250354391,13.74765996,4.768356626,0,0.014583564,0,0,V-tail,yes,yes,0,winter,0.009012704,100,4.76276618
175,0.678913886,2.739997985,0,11.0582345,2.855080941,0.35,0,149.6206971,274.5152177,LowAcc,400000,15.00565037,0.027847099,0.495601676,17.79724603,1.199758738,2.396804245,0.719041273,0.10897458,0.171815619,0.154645776,0.017169843,0.21786984,0.10917169,1.788079205,2,0,1,0.261003895,3,1,1,Titan,149.6206971,63.81688942,0,52.2544,97.36629709,5.31831322,7.369393885,0.081770474,0.838877076,0.287687818,14.95546204,4.683319593,0,0.014583564,0,0,V-tail,no,no,0,spring,0.084469748,10,3.004886365
176,0.930147023,3.441584384,0,12.7340117,1.679735657,0.35,0,142.2103476,228.8686644,LowAcc,400000,13.17952503,0.023134625,0.445702951,19.2656228,1.007382537,2.333987188,0.700196156,0.115273543,0.206296936,0.16107929,0.045217646,0.146430056,0.115783799,1.738761216,2,0,4,0.244491484,3,1,1,Titan,142.2103476,56.90761983,0,52.2544,89.95594762,6.245228958,6.488668974,0.082029586,1.00722956,0.260790516,14.21502952,4.734767109,0,0.014583564,0,0,V-tail,yes,yes,0,fall,0.096173687,10,3.541832047
177,1.312604695,3.543431678,0,9.56564311,1.593376559,0.35,0,150.1334468,268.8653362,LowAcc,400000,13.88534969,0.016738643,0.300396791,17.94630512,-0.023238274,2.37663213,0.712989639,0.085988475,0.178947227,0.14530456,0.033642667,0.150223912,0.091272285,1.772241976,2,0,6,0.255817555,3,1,1,Titan,150.1334468,61.60022324,0,52.2544,97.87904681,8.330491834,6.990528489,0.089038617,0.873696625,0.27913731,15.00672831,4.694618821,0,0.014583564,0,0,V-tail,yes,yes,0,fall,0.091284954,10,3.790083069
178,0.535847442,2.817648177,0,14.81604768,1.668555149,0.35,0,139.0599046,241.8281563,LowAcc,400000,14.19479497,0.034884747,0.652180707,18.69529708,2.100404925,2.323873025,0.697161908,0.064408205,0.079606814,0.058324757,0.021282057,0.152103161,0.06527508,1.730820536,2,0,3,0.241727419,3,1,1,Titan,139.0599046,55.75249205,0,52.2544,86.80550455,5.029159628,6.641755679,0.074312662,0.388674392,0.256381503,13.90020272,4.747942361,0,0.014583564,0,0,V-tail,no,yes,0,winter,0.029764983,30,2.788736768
179,0.95748469,3.150855192,0,10.36871769,1.981565432,0.35,0,153.6522255,286.6122504,LowAcc,400000,14.52703791,0.021568206,0.385051046,17.85271555,0.628089273,2.413863778,0.724159133,0.074468635,0.110772304,0.065738914,0.04503339,0.15102106,0.077780299,1.80147273,2,0,6,0.265310863,3,1,1,Titan,153.6522255,65.63971244,0,52.2544,101.3978255,7.367901783,7.415515164,0.088935342,0.540837597,0.294859253,15.35831883,4.677161503,0,0.014583564,0,0,V-tail,yes,yes,0,fall,0.008725272,100,3.714276037
180,1.280044422,4.017186978,0,12.60721186,2.322633256,0.35,0,144.1900129,218.5572222,LowAcc,400000,12.69913596,0.01716311,0.353693618,20.60778159,0.410966482,2.285918944,0.685775683,0.063458818,0.109777066,0.066992242,0.042784824,0.149936867,0.06938849,1.701022594,2,0,1,0.231060419,3,1,1,Titan,144.1900129,51.61595384,0,52.2544,86.72694476,8.877431026,6.133767214,0.085074464,0.535978421,0.239620684,14.41248212,4.812053429,0,0.014583564,0,5.208668166,V-tail,yes,yes,2,winter,0.099811792,10,3.146461777
181,1.248301251,3.581061784,0,10.27316402,1.494145556,0.35,0,148.9512183,250.881747,LowAcc,400000,13.88130948,0.017169304,0.313566177,18.2631853,0.126678433,2.376841258,0.713052377,0.093994744,0.190165057,0.156434344,0.033730713,0.14719673,0.097565584,1.772406163,2,0,1,0.255871862,3,1,1,Titan,148.9512183,61.62373357,0,52.2544,96.69681828,7.222618811,6.956281018,0.088836875,0.928466852,0.27922636,14.88859317,4.69447806,0,0.014583564,0,0,V-tail,no,yes,0,summer,0.091311523,10,3.832593114
182,1.067533016,3.201007148,0,9.598248119,2.642497534,0.35,0,154.5768225,288.2987372,LowAcc,400000,14.790371,0.019731224,0.335174025,16.98698625,0.3217079,2.41747862,0.725243586,0.097636494,0.184466151,0.154545746,0.029920405,0.150174673,0.100634587,1.804310761,2,0,1,0.266214545,3,1,1,Titan,154.5768225,66.05196573,0,52.2544,102.3224225,7.33121776,7.510609455,0.090094994,0.900642364,0.296372064,15.45070385,4.67623272,0,0.014583564,0,0,V-tail,no,no,0,spring,0.028566412,30,4.677862548
183,0.822103306,3.439647685,0,14.39134974,2.250368477,0.35,0,140.1300944,220.1636999,LowAcc,400000,13.34909748,0.023072056,0.484358183,20.99328247,1.231649343,2.320942603,0.696282781,0.089911728,0.149709888,0.125303446,0.024406442,0.165531712,0.090970918,1.728519847,2,0,6,0.240920649,3,1,1,Titan,140.1300944,55.47115344,0,52.2544,87.8756944,6.170462762,6.393881555,0.080356867,0.730947476,0.255099701,14.00716156,4.752047472,0,0.014583564,0,0,V-tail,no,no,0,spring,0.094952001,10,4.696013255
184,1.051823732,3.023833628,0,8.693062851,1.758986059,0.35,0,170.0004775,365.9506189,LowAcc,400000,16.6570824,0.017999236,0.294967887,16.38780014,0.384847881,2.599137423,0.697902349,0.069373349,0.091344743,0.066694377,0.024650366,0.167392237,0.073438788,2.599137423,3,0,3,0.304278707,3,1,1,Titan,170.0004775,84.03324358,0,52.2544,117.7460775,7.682975471,8.09055955,0.106388357,0.445983964,0.362610714,16.99190808,0.017824165,0,0.014583564,0,0,V-tail,yes,no,0,summer,0.025365057,30,4.58068681
185,0.580686809,3.133002574,0,16.90361306,1.490353516,0.35,0,148.3101199,271.681479,LowAcc,400000,13.2944417,0.03713673,0.73173537,19.70381823,2.433480858,2.389514982,0.716854495,0.14516654,0.200310397,0.164365985,0.035944412,0.156067627,0.143081895,1.782356368,2,0,6,0.25914177,3,1,1,Titan,148.3101199,62.96155229,0,52.2544,96.05571988,5.306752293,6.913869439,0.084938729,0.978000726,0.284607079,14.82453411,4.686881651,0,0.014583564,0,0,V-tail,yes,yes,0,summer,0.009534236,100,4.435790312
186,1.292965832,3.382450097,0,8.848624128,2.795573378,0.35,0,168.0165985,337.8797761,LowAcc,400000,15.19398106,0.017483052,0.285027923,16.30309888,0.168836129,2.517290177,0.755187053,0.06276757,0.088683956,0.059266296,0.02941766,0.150128757,0.068551635,1.882673319,2,0,4,0.290056637,3,1,1,Titan,168.0165985,77.01778895,0,52.2544,115.7621985,7.953690415,8.412777564,0.104599549,0.432992868,0.337290984,16.79363445,4.694840115,0,0.014583564,0,0,V-tail,no,no,0,summer,0.008342274,100,3.964088699
187,0.39312953,2.227685783,0,12.62327953,1.599746399,0.35,0,176.5050396,403.7483584,LowAcc,400000,17.44507791,0.046280474,0.747035166,16.14147604,2.63946704,2.653260342,0.711689782,0.06144064,0.066751188,0.056789615,0.009961573,0.154682688,0.061862919,2.653260342,3,0,4,0.318976021,3,1,1,Titan,176.5050396,91.59904247,0,52.2544,124.2506396,5.253371448,8.908373823,0.10102997,0.325907748,0.389480308,17.64182738,0.01702289,0,0.014583564,0,0,V-tail,no,no,0,winter,0.007265795,100,4.017504669
