,Unnamed: 0,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season
116,116,387.0,0.37155936,2.5132666233410257,0.0,17.0,1.460846448,0.35,0.0,143.48833097286428,260.4925546142707,LowAcc,4502252.574665998,14.266777494695408,0.0538911965094984,0.9607315037133946,17.827243890271824,3.360289176239433,2.3610441638799613,0.7083132491639883,0.1891471279934007,0.1533692935713599,0.1662147314372197,0.1857815836379468,1.760003784415014,2.0,0.0,4.0,0.2517366434833894,3.0,1,1,Titan,143.48833097286428,60.228078080230446,0.0,52.2544,91.23393097286429,3.914401907092632,6.931452551650745,0.0748370972527159,0.7488142535162015,0.2724750200961448,14.34270394518792,4.706584553397168,0.0,0.0145835644403307,0.0,Conventional,no,no,0.0,winter
117,117,394.0,0.37155936,2.5132666233410257,0.0,17.0,2.872684492,0.35,0.0,137.6718131454536,239.0364940625402,LowAcc,4350554.518973536,13.786075363695389,0.0537721871062831,0.9871904823767728,18.35875636647521,3.4027941473025347,2.31791304609365,0.695373913828095,0.1681659702937529,0.2154077697130132,0.1560820948435992,0.1653602595898611,1.726141325807663,2.0,0.0,4.0,0.2400837361825032,3.0,1,1,Titan,137.6718131454536,55.235514994475146,0.0,52.2544,85.41741314545361,3.764271630343412,6.5092422445372655,0.0703794943161275,1.0517125333448163,0.2537724442620011,13.76150487279658,4.75643136693794,0.0,0.0145835644403307,0.0,Conventional,yes,yes,0.0,winter
118,118,396.0,0.37155936,2.5132666233410257,0.0,17.0,2.872684492,0.35,0.0,138.43384381643082,239.64165042799817,LowAcc,4331143.220165493,13.724564669574026,0.0546348964011427,1.0015723949367743,18.332100194406618,3.470647449404555,2.322035427183301,0.6966106281549902,0.1684186625405922,0.2614167093154734,0.1558684336889271,0.1656222929727838,1.7293778280403111,2.0,0.0,4.0,0.2412218281380835,3.0,1,1,Titan,138.43384381643082,55.69028614181993,0.0,52.2544,86.17944381643082,3.761535841885904,6.522075405984355,0.0708840714680283,1.276347784386501,0.2555779474780354,13.837651924842504,4.750501134125228,0.0,0.0145835644403307,0.0,Conventional,yes,yes,0.0,fall
119,119,397.0,1.156900736,3.069279625886107,0.0,8.142857143,2.872684492,0.35,0.0,187.31023423970484,417.28959185739296,LowAcc,5161342.201265691,16.355306491196067,0.0199639762250457,0.3064879933999266,15.35205161261528,0.4254041762558384,2.675274769980481,0.717297803046962,0.1040243749767507,0.6574630721202022,0.151277855646283,0.1073130767547093,2.675274769980481,3.0,0.0,4.0,0.3247638977022857,3.0,1,1,Titan,187.31023423970484,95.3172548638858,0.0,52.2544,135.05583423970484,8.377629143055431,8.876941131633458,0.120847557231727,3.21001491302489,0.4002560783281021,18.72156997589931,0.0167370122058035,0.0,0.0145835644403307,0.0,Conventional,yes,yes,0.0,fall
120,120,398.0,0.37155936,2.030403794195533,0.0,11.0952381,2.16676547,0.35,0.0,165.86640648587505,338.1015292067777,LowAcc,4940677.42142511,15.6560619990909,0.0546475396556173,0.9222116300754284,16.875629459022363,2.2298667707518764,2.5226718030503466,0.756801540915104,0.3425691432033713,0.3972284773977415,0.1632016806617906,0.3372434344704805,1.8868984609760784,2.0,0.0,5.0,0.2912867102238851,3.0,1,1,Titan,165.86640648587505,78.12812695321271,0.0,52.2544,113.61200648587504,3.267920501496551,8.559810734415167,0.0859505359147383,1.93943871587026,0.3394542175181324,16.578763569741636,4.697957693265527,0.0,0.0145835644403307,0.0,Conventional,yes,no,0.0,winter
121,121,401.0,1.418681194,3.39884072798398,0.0,8.142857143,1.813805959,0.35,0.0,168.15417391490251,323.6914484854261,LowAcc,4638109.890609601,14.697283350475322,0.0172012729673334,0.277852389584054,16.153013216621694,0.1329506594250349,2.495202929410389,0.7485608788231165,0.1685103103809613,0.6353066032332271,0.1520133663832244,0.1700055110693776,1.8653325094226765,2.0,0.0,2.0,0.2849525638401143,3.0,1,1,Titan,168.15417391490251,75.57555204100387,0.0,52.2544,115.89977391490253,7.163119724651915,8.121356588396155,0.1034462223400036,3.101837589365016,0.3283691535869382,16.80740825854544,4.684100772572856,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,winter
122,122,404.0,1.240559156,3.3348155218704965,0.0,8.964501621,1.483803164,0.35,0.0,166.232878489085,322.70610694619216,LowAcc,4580702.677296044,14.515370868811454,0.0193207967606609,0.3220390997282685,16.668003070348092,0.215226890032592,2.4871549169192853,0.7461464750757856,0.1817582664835321,0.5944356081104066,0.1516444682580515,0.1817060036755383,1.8590139741321787,2.0,0.0,6.0,0.2830698980510694,3.0,1,1,Titan,166.232878489085,73.90587033046901,0.0,52.2544,113.97847848908502,7.426725720439133,8.006164049671547,0.1012754300215556,2.9022879729411835,0.3251004391258204,16.615427213384063,4.681043768592375,0.0,0.0145835644403307,0.0,Conventional,no,no,0.0,fall
123,123,410.0,0.68785695,3.0836789554343884,0.0,13.8242056,2.809112047,0.35,0.0,151.12323026879682,256.2467333780497,LowAcc,4364846.01747035,13.831362389631495,0.030124585180424,0.5815252921819632,19.304009953964695,1.6743270252167592,2.400386645489614,0.7201159936468842,0.1773077170137871,0.3378008377142857,0.053349916256377,0.1748215178157124,1.7908917656080303,2.0,0.0,6.0,0.2619142073774262,3.0,1,1,Titan,151.12323026879682,65.00630711940532,0.0,52.2544,98.8688302687968,4.98533089002193,7.050395385321576,0.0863184001406205,1.649287652306212,0.2891982238737792,15.105631707826175,4.68177732546086,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,spring
124,124,411.0,0.89937687,3.4805653441482547,0.0,13.46969832,1.972957808,0.35,0.0,142.38681074807656,222.1860981434897,LowAcc,4078119.467144977,12.922780779099098,0.0247641065700636,0.4800445289747841,19.384689999480585,1.2255566842930494,2.3253558182915706,0.6976067454874711,0.1620515668544017,0.5177510647847777,0.0744848828325453,0.1605146613497218,1.7319846838844155,2.0,0.0,3.0,0.2421346201364731,3.0,1,1,Titan,142.38681074807656,56.27564065364256,0.0,52.2544,90.13241074807657,5.609170242074172,6.387532475298689,0.0819869310312923,2.527881351319144,0.2570293422629259,14.232670984044468,4.745915203962962,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,winter
125,125,416.0,0.831926245,3.07484712192649,0.0,11.36481134,2.440921638,0.35,0.0,149.15919503503312,261.02700097225613,LowAcc,4259937.17676455,13.49892633395616,0.0277957235475454,0.4982326466230557,17.924795005635097,1.3583803228705655,2.362409863727794,0.7087229591183382,0.1492153594692195,0.7283776945459561,0.1521563241206807,0.1483723265431685,1.7610760022693348,2.0,0.0,6.0,0.2520968224509317,3.0,1,1,Titan,149.15919503503312,60.77300571613411,0.0,52.2544,96.9047950350331,5.787504236780183,6.802318571556519,0.0832644809807146,3.556250321812353,0.2730606924005944,14.909390213490756,4.705417237437543,0.0,0.0145835644403307,0.0,Conventional,yes,yes,0.0,winter
126,126,417.0,0.740900645,2.760668050984824,0.0,10.28651836,1.731912289,0.35,0.0,157.78594022583673,298.91652427849385,LowAcc,4635683.912940948,14.68959589113541,0.0300033458294845,0.4997514493592821,16.65652398234108,1.2294565823222112,2.440043197625212,0.7320129592875636,0.1912293110029785,0.484545596314506,0.1531847294992111,0.1887288741623028,1.8220263251586328,2.0,0.0,2.0,0.2717875993429898,3.0,1,1,Titan,157.78594022583673,68.97711736717845,0.0,52.2544,105.53154022583674,5.670986760983364,7.664787035252331,0.0879407444843489,2.365758102875979,0.3057635938121862,15.771373123544963,4.673229933264789,0.0,0.0145835644403307,0.0,Conventional,yes,no,0.0,fall
127,127,418.0,1.416716613,4.078522178576532,0.0,11.74147533,2.162792192,0.35,0.0,139.33409430474364,215.0709936114366,LowAcc,3825544.670117357,12.12241954431692,0.0170608989706581,0.338891925763502,19.863661718314965,0.2930608010784675,2.2764089264016283,0.6829226779204884,0.1526220613209049,0.7604765618983956,0.1482174421943034,0.153947970782833,1.693556231628821,2.0,0.0,2.0,0.228309557079488,3.0,1,1,Titan,139.33409430474364,50.85483662836742,0.0,52.2544,87.07969430474364,7.507529737392724,5.9118778451102205,0.0827124819613319,3.712970671991504,0.2353643013655971,13.927654514304416,4.83216455981011,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,summer
128,128,419.0,0.701609019,3.305642073891381,0.0,15.57458531,2.254619057,0.35,0.0,144.10624616835452,227.81062841510573,LowAcc,4202491.910166336,13.31689326870971,0.0288979595744438,0.586471935290719,20.294579407238523,1.7332649177113986,2.3478684540934207,0.7043605362280262,0.1784294424171435,0.2812286568116773,0.0507320542749524,0.1755408858122882,1.7496594680567026,2.0,0.0,5.0,0.2482349446309817,3.0,1,1,Titan,144.10624616835452,59.15206347313916,0.0,52.2544,91.85184616835453,5.260205733731592,6.579138154304851,0.0824199725501641,1.3730781554380536,0.266804711251516,14.404476007286211,4.719076396212637,0.0,0.0145835644403307,0.0,Conventional,no,no,0.0,summer
129,129,422.0,1.000225377,3.0336304105269414,0.0,9.20083981,1.754869005,0.35,0.0,160.90999867386822,306.25699690323154,LowAcc,4701629.803875128,14.898565809425074,0.0221605479689797,0.3669962826479533,16.560794577899163,0.5952664247447704,2.454347789082127,0.736304336724638,0.1524317336696845,0.4965091276165905,0.153506522189115,0.1525982458654488,1.8332569322229968,2.0,0.0,1.0,0.2752621506872182,3.0,1,1,Titan,160.90999867386822,70.56133209370115,0.0,52.2544,108.6555986738682,6.661474984525636,7.831796173617386,0.0933449823817896,2.424169161261795,0.3116725467474565,16.083538714393146,4.673686452799495,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,spring
130,130,430.0,0.456691217,2.014176503895942,0.0,8.883260369,2.822356307,0.35,0.0,226.36426726319596,566.7519972484085,LowAcc,6511689.425211895,20.634298632379824,0.0342437281469557,0.5894829115787704,17.21433218512381,1.3935298346722884,3.5766188258110208,0.7191292393192996,0.5101196030045196,0.3644792943132371,0.1598035910766819,0.4987699930403052,3.5766188258110208,4.0,0.0,2.0,0.3810705216199389,3.0,1,1,Titan,226.36426726319596,129.27931908918538,0.0,52.2544,174.10986726319592,6.140508279315916,13.5559217988946,0.1879003202785409,1.7795432471382582,0.5107085040492908,22.629349111095618,0.0120333487979827,0.0,0.0145835644403307,0.0,Conventional,yes,no,0.0,fall
131,131,434.0,0.775608248,2.814431630168639,0.0,10.21266267,2.30229839,0.35,0.0,170.14105655335834,342.2562686932884,LowAcc,4773727.203950999,15.127028683901814,0.0291508976918823,0.4854280589149349,16.652250783004607,1.1698740215921704,2.5272578175805216,0.7581773452741565,0.1502436535058664,0.3443481223437615,0.1526094613755046,0.1492675784555713,1.8904989641666088,2.0,0.0,6.0,0.2923308464822378,3.0,1,1,Titan,170.14105655335834,79.14873535925834,0.0,52.2544,117.88665655335836,6.408361155000343,8.486449596699087,0.099290916489258,1.6812542861624071,0.3412944373756469,17.005923477947704,4.700763759985214,0.0,0.0145835644403307,0.0,Conventional,yes,yes,0.0,winter
132,132,438.0,0.989092749,3.756557234314521,0.0,14.26733971,1.482920213,0.35,0.0,141.27620488818206,214.02683010958472,LowAcc,3928402.106081253,12.4483550906319,0.0230813872307048,0.4667383599582714,20.221417165835515,1.2303146586108298,2.312074484538522,0.6936223453615566,0.1674619555211361,0.5690973380699434,0.0408856243349556,0.1657646868061425,1.7215574416160564,2.0,0.0,5.0,0.2384625533019906,3.0,1,1,Titan,141.27620488818206,54.80475037461467,0.0,52.2544,89.02180488818205,5.994355735818722,6.208256950510318,0.0830805281619565,2.778575740042925,0.2512084828603631,14.12170356224188,4.765289949490894,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,winter
133,133,442.0,1.319797268,3.660691830296365,0.0,10.15357813,2.304064292,0.35,0.0,153.42481171182163,253.41304844682867,LowAcc,4152603.673600013,13.158806986589642,0.0189195739041838,0.3399544815084179,17.968400516316105,0.3353811749465939,2.3876659358880192,0.7162997807664058,0.1427325045971484,0.8829147246429037,0.1153165776204163,0.1441012764192902,1.780904672195004,2.0,0.0,3.0,0.2586672789298921,3.0,1,1,Titan,153.42481171182163,62.93048570012887,0.0,52.2544,101.1704117118216,6.613341922763409,6.901546303405668,0.0923520250363575,4.310765962707669,0.283823990145979,15.335634865062032,4.687877378131306,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,spring
134,134,445.0,1.025110073,3.464970496823402,0.0,11.71193305,2.008275833,0.35,0.0,150.53817175807626,246.29747343763296,LowAcc,4240526.626127781,13.437418010646503,0.0216197621947002,0.4118223493141958,19.048421791389917,0.8963541336386865,2.38415675860801,0.715247027582403,0.1486886502210206,0.495868610790092,0.0872548818011426,0.1483713002362682,1.7781495993731284,2.0,0.0,4.0,0.2577643728952127,3.0,1,1,Titan,150.53817175807626,62.7877676069541,0.0,52.2544,98.28377175807628,6.057499575688207,6.894568808681826,0.0889230932764514,2.4210418851419777,0.2823360120322754,15.047179568539006,4.6898716433221,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,spring
135,135,446.0,1.03493298,3.392577237147356,0.0,11.12108758,2.04624271,0.35,0.0,142.8963070793439,233.2177225193572,LowAcc,4120361.903541736,13.056638982501005,0.0213780419833022,0.4101204420703633,19.18419106813881,0.7715174774403696,2.31503205179262,0.6945096155377859,0.1043634105113227,0.6488714393899018,0.1483569007170027,0.106427086319344,1.723879442618129,2.0,0.0,3.0,0.2392851484083428,3.0,1,1,Titan,142.8963070793439,54.91769064605116,0.0,52.2544,90.6419070793439,6.790491964515947,6.373356459880508,0.0808893929197029,3.1680669004885225,0.252508282045251,14.283585496747612,4.760734372254858,0.0,0.0145835644403307,0.0,Conventional,yes,no,0.0,fall
136,136,448.0,0.41674473,2.1116852350911106,0.0,10.70011019,2.485069169,0.35,0.0,208.92059865722368,514.2002007004847,LowAcc,5755205.462286669,18.237145607671906,0.0494238653870399,0.763243024950998,15.442803167538912,2.26813013872673,2.8287036751776764,0.7563827393099679,0.258177077182985,0.2706282619381788,0.1551645825096836,0.2535533790206696,2.8287036751776764,3.0,0.0,5.0,0.3625452408222387,3.0,1,1,Titan,208.92059865722368,117.722872425066,0.0,52.2544,156.66619865722367,5.404053075379916,10.703959134536367,0.1250815803004813,1.3213225100325248,0.4732550098786002,20.88586159713377,0.015209760455659,0.0,0.0145835644403307,0.0,Conventional,yes,no,0.0,summer
137,137,456.0,0.384656569,2.2263818760386056,0.0,12.88623842,2.490366873,0.35,0.0,172.38632803151893,368.9566613640421,LowAcc,4997627.621050492,15.836526291766456,0.0567699305231718,0.9048471928151371,15.938846225041708,2.9560976673658867,2.578794940523547,0.773638482157064,0.1749729559452473,0.0820113339999999,0.1584579535237684,0.172454026827781,1.930961019915928,2.0,0.0,5.0,0.3038180813858199,3.0,1,1,Titan,172.38632803151893,84.01537689254886,0.0,52.2544,120.13192803151892,4.195618875011475,9.07788138829594,0.0948777565472902,0.4004142838442712,0.3617801125865242,17.23023839254879,4.741156765695453,0.0,0.0145835644403307,0.0,Conventional,no,no,0.0,fall
138,138,458.0,0.909199776,3.128733354911858,0.0,10.76658031,2.049774513,0.35,0.0,145.2871529360454,250.0377065317284,LowAcc,4270374.6954483,13.532000834817286,0.0242274694673438,0.4418850328203422,18.23900896525564,0.9576262562020712,2.3399081388026675,0.7019724416408002,0.1924649114600275,0.6266947335648505,0.1531554806487731,0.1902822537250247,1.74340978428152,2.0,0.0,5.0,0.2460951934273817,3.0,1,1,Titan,145.2871529360454,57.8872910477273,0.0,52.2544,93.03275293604538,5.838637061006748,6.638005360706151,0.0808610476984529,3.059790771472465,0.2633609787792611,14.5224777856428,4.727745318571881,0.0,0.0145835644403307,0.0,Conventional,yes,yes,0.0,spring
139,139,460.0,0.438355124,2.2232798437244647,0.0,11.27618452,2.617511762,0.35,0.0,175.26012124706762,396.4830416971311,LowAcc,5446963.866983959,17.26038693368304,0.0413988280294517,0.679549967560599,16.414715099595508,1.8307769559404927,2.6428331271883345,0.7090335223420416,0.2634638036705112,0.2491984901925376,0.1594808953338576,0.2587927777655023,2.6428331271883345,3.0,0.0,5.0,0.3161975988481692,3.0,1,1,Titan,175.26012124706762,90.38774795755948,0.0,52.2544,123.0057212470676,4.584575922384817,8.78339126622418,0.0997805912623556,1.2166932315174706,0.3843463828843821,17.51743650060687,0.0171658301877322,0.0,0.0145835644403307,0.0,Conventional,no,no,0.0,winter
140,140,462.0,0.616477162,2.80800324862934,0.0,12.79022603,2.512440638,0.35,0.0,152.0087875834419,263.3767521882065,LowAcc,4520405.460438523,14.32430051853919,0.0334874652839844,0.6085135950661753,18.171384125546226,1.7058630228593965,2.414306483028616,0.7242919449085848,0.2225414757775389,0.336045706814198,0.0230693439270556,0.2188709199520525,1.8018203004264608,2.0,0.0,1.0,0.265421701242809,3.0,1,1,Titan,152.0087875834419,66.12681000963917,0.0,52.2544,99.75438758344188,4.462684019699361,7.258890102127151,0.0845085169491122,1.6407183552574458,0.295044650577858,15.194107496704584,4.677040868046845,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,spring
141,141,463.0,1.381354149,3.3965244608078438,0.0,8.351499448,2.521270144,0.35,0.0,167.88297456056378,324.8943837488926,LowAcc,4609123.984023476,14.605432555148289,0.0176258898157695,0.2884949411523526,16.367680960665115,0.2090789402592707,2.4913208123118387,0.7473962436935515,0.1313464703317213,0.6721125473783782,0.1513960431875177,0.1342177082737378,1.8622846396640065,2.0,0.0,4.0,0.2840459808330107,3.0,1,1,Titan,167.88297456056378,75.1428094283195,0.0,52.2544,115.62857456056378,7.223176101065303,8.073752600687603,0.1030399300298596,3.2815398944890006,0.3267936364763482,16.78031208074115,4.682567324314666,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,winter
142,142,469.0,0.784121433,3.363737931117765,0.0,14.42982221,1.486452015,0.35,0.0,135.78823987057416,213.99492593287093,LowAcc,4115367.145277545,13.040811548652448,0.0249795104708586,0.5156262588506414,20.641968122320712,1.3508926268938013,2.275250779096349,0.6825752337289048,0.1408405493704028,0.3510954268799811,0.1474798205231539,0.1396502781352629,1.6926469643248645,2.0,0.0,2.0,0.2279722847486605,3.0,1,1,Titan,135.78823987057416,51.05731475547798,0.0,52.2544,83.53383987057416,5.946029238388213,6.087899932924019,0.0753561741204204,1.7141975024469955,0.234844316519403,13.568878989018913,4.834735397237879,0.0,0.0145835644403307,0.0,Conventional,no,no,0.0,winter
143,143,474.0,0.518248097,2.650768983203225,0.0,13.55832514,2.168972846,0.35,0.0,140.52662446466388,240.6425865803369,LowAcc,4255129.55515533,13.483691900383205,0.0416272836589141,0.7552116619815494,18.14222777949207,2.22801877355284,2.321180597220584,0.6963541791661753,0.2434993966882717,0.5996683535061356,0.156171936875173,0.2391868221845031,1.7287066967153075,2.0,0.0,4.0,0.2409862715071229,3.0,1,1,Titan,140.52662446466388,55.81324040075405,0.0,52.2544,88.27222446466388,3.911173783165492,6.478565018931005,0.073130247821093,2.92783646603325,0.2552038768131934,14.046781966894656,4.751709139810799,0.0,0.0145835644403307,0.0,Conventional,yes,yes,0.0,winter
144,144,475.0,1.309319502,3.3228228742771004,0.0,8.4327407,2.182217106,0.35,0.0,174.1137438833426,352.1826237935456,LowAcc,4656560.311595357,14.755749206515569,0.0193513354473927,0.3092646754385723,15.981567591514198,0.3585251025175537,2.54490284754159,0.763470854262477,0.1756876519203983,0.7168635521385571,0.1518285595027313,0.1762491226810588,1.9043521663869272,2.0,0.0,6.0,0.2963139281020589,3.0,1,1,Titan,174.1137438833426,80.27648287083474,0.0,52.2544,121.8593438833426,6.954943540906143,8.540525573600327,0.1087234224100258,3.50003337152912,0.3483478394021941,17.40289932378053,4.712804376439192,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,fall
145,145,477.0,0.593557047,3.0562800097082654,0.0,15.73706781,2.81264385,0.35,0.0,138.2696590123456,223.6052011955538,LowAcc,3949543.658523032,12.5153486276619,0.0383880330704497,0.7530849228946698,19.6177001700662,2.454039261645855,2.2952064898240634,0.688561946947219,0.2293119105428188,0.7693584746059664,0.1454956770306791,0.2248451108928924,1.708314293695863,2.0,0.0,5.0,0.2337156805290648,3.0,1,1,Titan,138.2696590123456,52.730582427009615,0.0,52.2544,86.01525901234561,4.478211015166641,6.10165024679096,0.074800253953476,3.756335955087245,0.2437548987958878,13.821275666670171,4.794064984431286,0.0,0.0145835644403307,0.0,Conventional,yes,no,0.0,winter
146,146,478.0,0.630884092,3.0631865005236003,0.0,14.87295631,2.063018772,0.35,0.0,141.49202291034968,241.759090484118,LowAcc,4276449.719674765,13.551251424933344,0.0314335080520375,0.6184277987103443,19.674157834580537,1.853727101797392,2.330906509556633,0.6992719528669901,0.1487972207204169,0.3012625892378622,0.1494735711025253,0.1468824561132773,1.736342559656071,2.0,0.0,6.0,0.2436528964635663,3.0,1,1,Titan,141.49202291034968,56.6689225709554,0.0,52.2544,89.23762291034967,5.292813548153977,6.571013034154333,0.0780842470762273,1.470892351522406,0.2594500185911247,14.143243653887836,4.738619921568033,0.0,0.0145835644403307,0.0,Conventional,no,no,0.0,winter
147,147,479.0,0.964862913,3.5961476352208317,0.0,13.40322821,2.537163256,0.35,0.0,143.1106863398137,224.12758554703635,LowAcc,4073613.829857,12.90850327609514,0.0227590117096787,0.4507337752341156,19.80462864485597,1.0251429619743713,2.3295514065839766,0.698865421975193,0.1120684618030017,0.4648481676920981,0.1167606688373353,0.1127723909137197,1.7352786614620193,2.0,0.0,5.0,0.2432831104277837,3.0,1,1,Titan,143.1106863398137,56.74029654956773,0.0,52.2544,90.85628633981368,6.03109402057049,6.412947978297879,0.0835549227398568,2.2695868617714865,0.2588596971040047,14.305004074897472,4.740358670424451,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,spring
148,148,480.0,1.3374785,3.639277280212476,0.0,9.902468804,2.511557688,0.35,0.0,154.40849442573614,255.6270027119698,LowAcc,4135140.937940631,13.103470916484875,0.0188622572338282,0.3404686360684319,18.0502594068022,0.2291540686884951,2.394625151699401,0.7183875455098203,0.147670531908001,0.8243273174522295,0.1305274673307828,0.1489146218424297,1.7863683877082464,2.0,0.0,4.0,0.2604486158807686,3.0,1,1,Titan,154.40849442573614,63.69820961752889,0.0,52.2544,102.15409442573612,6.986720047617668,6.931803285045025,0.0930384326356725,4.024717272260244,0.2867678971755538,15.433929944080257,4.684324364952505,0.0,0.0145835644403307,0.0,Conventional,yes,yes,0.0,fall
149,149,481.0,0.519557818,2.931650500768268,0.0,16.54209476,2.027700747,0.35,0.0,138.07970175929177,222.62556145002927,LowAcc,3966068.2510516746,12.567711901575768,0.0450251683228371,0.8520183598637823,18.92315768271391,2.7411637706262297,2.297151743358562,0.6891455230075687,0.2600026371858408,0.7551016658014469,0.1207591498949252,0.2546649921536233,1.709841522079304,2.0,0.0,1.0,0.2342680066684616,3.0,1,1,Titan,138.07970175929177,52.94517810909773,0.0,52.2544,85.82530175929176,4.143186382829238,6.12455083008902,0.0736686378232138,3.686728138594876,0.2446180347481255,13.802292234983554,4.790495826685662,0.0,0.0145835644403307,0.0,Conventional,yes,no,0.0,summer
150,150,482.0,0.956349728,3.419813888469223,0.0,12.22892284,2.662542244,0.35,0.0,138.0813750053698,224.9026963173178,LowAcc,4155544.988585783,13.168127451345423,0.0218386252488692,0.4216341237161075,19.30680704079293,0.8902548360463692,2.290119417886208,0.6870358253658623,0.1044145749891202,0.4567679866278105,0.1501808658738364,0.105922613416075,1.7043204078016532,2.0,0.0,5.0,0.2322650727604456,3.0,1,1,Titan,138.0813750053698,52.16938891008509,0.0,52.2544,85.82697500536982,6.284807173836875,6.20275785849841,0.0776350241190114,2.23013597423698,0.2414931881316425,13.802452278857883,4.803721033163598,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,summer
151,151,486.0,0.797218642,2.5939595222898,0.0,8.44012627,1.91821487,0.35,0.0,207.83003723963316,499.8021292548755,LowAcc,5691692.295171688,18.03588452598325,0.0269341050462286,0.4058087508243095,15.066724887565238,0.7387339105622291,2.805567399858348,0.750488935628992,0.2158996779563817,0.4092276435714286,0.152315099214618,0.2128332398545429,2.805567399858348,3.0,0.0,2.0,0.3571040385081104,3.0,1,1,Titan,207.83003723963316,113.69662668474284,0.0,52.2544,155.57563723963312,8.022446717217527,10.45648562165452,0.1327516069090898,1.9980237588859644,0.4624602817332866,20.776861203608945,0.015397800440615,0.0,0.0145835644403307,0.0,Conventional,yes,yes,0.0,winter
152,152,487.0,0.837165129,3.35526644471645,0.0,13.44754162,2.294351835,0.35,0.0,141.10247502934078,235.1331845457877,LowAcc,4170855.8241285393,13.216644561463925,0.02522011128562,0.488592178783881,19.37311747955949,1.3171197523376574,2.3190537525851704,0.6957161257755511,0.1706336901727487,0.3842073188622399,0.1330732708892671,0.1685374445124067,1.7270369002405723,2.0,0.0,5.0,0.2403991974510926,3.0,1,1,Titan,141.10247502934078,55.361354985647885,0.0,52.2544,88.84807502934078,5.951486997844431,6.451462582740303,0.0799612686223764,1.8758638705956343,0.2542724417181602,14.10432544239962,4.754763875332028,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,fall
153,153,490.0,1.168524508,3.0313919934961104,0.0,7.864051935,2.25903381,0.35,0.0,198.55626145787352,463.43850802428886,LowAcc,5445248.465699275,17.254951155028508,0.0196515983727851,0.2889906044333641,14.705704795675942,0.4232091256429563,2.748200839432692,0.7358752071729173,0.141370391592064,0.5216068517700071,0.1511598232826817,0.1431366966916028,2.748200839432692,3.0,0.0,1.0,0.3432406531537558,3.0,1,1,Titan,198.55626145787352,105.19329788336712,0.0,52.2544,146.3018614578735,8.388744239042467,9.725957497069604,0.1313741321711855,2.5467069466246257,0.4353832376371018,19.849891463792687,0.0159224937284261,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,summer
154,154,492.0,0.79328948,3.108064282434164,0.0,12.17722386,2.050657463,0.35,0.0,149.04546861601577,248.6443894441406,LowAcc,4270090.442093945,13.531100090291863,0.0281707153383389,0.5196205268817411,18.44541470250003,1.453362828462596,2.380218068253685,0.7140654204761054,0.1674800312075668,0.5120071648286756,0.0366229167592479,0.1656340187588315,1.7750573136653645,2.0,0.0,3.0,0.2567471718110295,3.0,1,1,Titan,149.04546861601577,62.108854891215536,0.0,52.2544,96.79106861601576,5.331568237052326,6.880751859353738,0.084515354223942,2.4998371838215663,0.2806630662603818,14.898018998967787,4.692275460680143,0.0,0.0145835644403307,0.0,Conventional,yes,yes,0.0,winter
155,155,493.0,0.657078509,3.276953876964265,0.0,16.34268442,2.8135268,0.35,0.0,137.17563696758728,223.6150805354973,LowAcc,4127199.943784687,13.07830742447045,0.030365316867774,0.6180478059177092,20.353741362522285,1.909997095854401,2.2947902815848757,0.6884370844754626,0.1935169708356683,0.3073912813402939,0.1462316684893287,0.189656199333567,1.7079875265032909,2.0,0.0,6.0,0.2335973347166695,3.0,1,1,Titan,137.17563696758728,52.89054758610104,0.0,52.2544,84.92123696758728,5.471850673340323,6.216836616262655,0.0762527705605398,1.500815238267514,0.2435700982441917,13.711943001723228,4.794837418647452,0.0,0.0145835644403307,0.0,Conventional,no,yes,0.0,fall
