Case,Planform,Span,Wing_AR,Wing_dhl,Power,L/D,Fuse_L,Fuse_D,PropulsionN,Tail_type,Winglet,Wing_folding,Season,Mass,Sensor_Swath_width,t_mission,Aeroshell_Diameter
5090,0.844735803,2.489579896,17.51915558,2.285126029,340.8779259,23.38489182,2.581093507,0.723285005,3,Conventional,no,yes,spring,163.7425778,30,0.021845861,2.708434253
5091,1.089259514,2.735079599,6.811102167,2.506701511,420.4630693,26.63757278,2.628912561,0.806051902,4,Conventional,no,no,summer,174.8100636,30,0.104792331,2.900356636
5092,0.880302806,2.577666353,12.00184514,1.984287876,317.4311704,23.44317371,2.677121046,0.749853118,2,V-tail,no,no,spring,175.7223916,30,0.010560734,2.838043035
5093,0.667762334,2.817443115,13.34556215,2.544846163,267.7109668,19.97097262,2.530023607,0.782244634,2,Conventional,no,yes,spring,169.7358013,30,0.028082254,3.175610977
5094,0.99528334,2.101315629,13.4943892,2.329739844,452.5741175,21.55420861,2.521093355,0.778635388,6,Conventional,no,no,winter,143.142662,30,0.084774093,3.38375567
5095,0.787480436,3.014494683,13.07770718,1.930391007,316.5139554,23.21826863,2.497703683,0.751140976,4,Conventional,no,no,winter,166.1189835,30,0.009852288,3.60142331
5096,0.42174133,3.214266641,12.19944022,2.341042958,279.6416526,24.89699463,2.542896985,0.792176302,5,Conventional,yes,no,fall,175.3831715,30,0.006961647,2.99509506
5097,1.022902091,3.936122461,11.01586223,2.508583493,369.4204888,17.86396205,2.492929533,0.733008697,4,Conventional,no,yes,winter,160.7900039,30,0.104792331,3.996801859
5098,1.021648939,3.240312049,12.99857857,2.246232173,280.1817679,21.08927926,2.453186482,0.740737023,4,Conventional,no,yes,winter,161.6460187,30,0.02504573,3.641849585
5099,0.924567639,3.047440166,10.25748748,2.403138694,261.9964161,21.13143828,2.631525298,0.757784228,4,V-tail,yes,no,winter,167.0335382,30,0.095002117,2.346599757
5100,1.055299542,3.081239152,12.45589028,2.071764972,233.6442358,21.72995194,2.595807623,0.747428601,3,Conventional,yes,yes,fall,157.7320653,30,0.026703548,3.143376538
5101,0.880049646,3.576417966,12.57776981,2.299721202,325.0049686,21.57064281,2.397082272,0.811135499,4,Conventional,yes,no,winter,173.1836066,30,0.008573813,2.799086233
5102,0.606354177,3.64341533,10.72979774,2.21781937,283.0220598,19.50956761,2.425670727,0.75631595,5,Conventional,no,yes,fall,165.4217454,30,0.024539726,3.067230325
5103,1.016982243,3.052322805,11.38448216,2.382750509,336.244071,20.24890434,2.413427674,0.745254605,3,V-tail,no,no,winter,153.8751618,30,0.010050841,3.440732978
5104,0.64082771,3.765293965,15.1818153,2.309908154,399.5080565,20.4577441,2.621775292,0.713084837,3,V-tail,no,yes,winter,176.6323178,30,0.022510191,3.024140276
5105,0.965167036,2.81674409,16.16969984,2.392797494,317.3090623,15.7496447,2.566710207,0.752570354,2,Conventional,no,no,spring,169.7869503,30,0.085707547,3.667206208
5106,1.285184259,3.926818057,11.01462723,1.718985011,280.3825715,22.92892711,2.534068785,0.748795986,4,Conventional,no,no,winter,168.3948807,30,0.008474981,3.510221205
5107,0.846354826,3.581192998,12.98562273,1.978072457,279.8847052,21.98981118,2.407502042,0.776644834,2,Conventional,yes,no,spring,170.2590265,30,0.008573813,3.814014895
5108,0.635992338,3.436846968,11.57238559,2.234116338,512.2949382,21.54553393,2.617566434,0.766436151,3,Conventional,no,no,winter,152.0755696,30,0.02670158,2.611030902
5109,0.875262663,3.044326443,9.462102495,2.133004405,300.8484969,15.52236116,2.478004171,0.742538159,3,Conventional,yes,no,summer,162.9936887,30,0.032034804,2.865796027
5110,1.156621717,3.572198997,12.75102842,1.7095108,338.3394283,18.09984716,2.595731271,0.718109351,2,V-tail,yes,no,summer,171.2719034,30,0.008866702,2.857408615
5111,1.129049574,2.787821929,11.37528914,2.419729475,282.7229484,19.80520891,2.492601854,0.762982726,3,V-tail,yes,no,summer,166.1241839,30,0.02929563,3.473266393
5112,0.947318953,3.236434655,13.04556791,1.956896081,283.8800848,18.62188861,2.415984365,0.718789419,4,Conventional,yes,yes,winter,153.890619,30,0.090355696,3.057899029
5113,1.020352411,2.483116926,9.695382327,2.095021517,282.5289103,20.16289637,2.564522762,0.770706252,5,Conventional,no,no,winter,171.0996071,30,0.080532998,2.737665826
5114,0.771957856,3.769625925,12.89226043,1.936349044,314.8899858,22.51415755,2.529158073,0.74478418,2,V-tail,no,yes,fall,173.8967573,30,0.010050841,2.864635129
5115,0.366090725,3.099023666,11.23730814,2.328724345,219.6510984,23.65288476,2.616987598,0.742559698,4,V-tail,no,no,summer,149.5014773,30,0.031732158,2.954672108
5116,0.536294755,2.377000008,13.38004485,2.246515265,339.4799975,22.67371481,2.361861974,0.749634962,4,Conventional,no,no,summer,142.5258307,30,0.106026473,2.858661338
5117,0.914915461,3.374322267,15.18719701,2.176802488,336.3366653,19.57020159,2.496711411,0.781385347,5,V-tail,no,no,summer,169.0609766,30,0.009374753,3.212506126
5118,1.332490336,4.523447174,10.5105881,1.639196834,357.1844124,18.94113002,2.472803876,0.738128758,5,Conventional,no,no,summer,161.9842976,30,0.029708141,2.949840049
5119,0.832125518,4.332396673,9.539932355,1.883808775,336.0260595,24.44776841,2.476812455,0.786236752,3,V-tail,yes,no,fall,179.1060037,30,0.087910784,2.843779707
5120,1.272214101,3.249519097,6.744316588,2.218580339,410.8536688,22.20654015,2.535070626,0.73930526,3,V-tail,no,no,winter,163.5088299,30,0.089379114,2.773722765
5121,0.76645174,4.426495614,12.42521316,1.970909413,366.1708182,22.26190694,2.485200867,0.774421671,4,V-tail,no,no,summer,170.8140786,30,0.02702765,3.116317333
5122,0.88076868,2.55080554,14.99526022,2.535095872,325.6132182,22.25785662,2.497838232,0.772987727,4,Conventional,no,yes,summer,164.0528585,30,0.105109218,2.789712298
5123,0.672749919,3.437466222,10.6824073,1.977570677,480.7513567,22.33602595,2.365218124,0.73494565,4,Conventional,no,yes,winter,96.51036066,30,0.008371072,3.551799509
5124,0.865996823,3.355361774,13.16811348,2.374607373,474.6724774,20.28136226,2.431229443,0.719999505,4,Conventional,no,no,winter,115.5968348,30,0.029616701,2.825981327
5125,0.935662325,3.549605216,12.11917568,2.510229107,344.1997463,20.9149727,2.556171528,0.716222441,2,Conventional,no,no,winter,168.7653852,30,0.088962014,2.959371137
5126,0.84542031,3.083468729,12.92462187,2.29958092,411.6968018,22.92758863,2.377055372,0.730987497,2,V-tail,yes,yes,winter,129.1609501,30,0.008773604,2.853996385
5127,0.666281446,3.054554145,10.68710492,2.142758164,246.1004029,20.75305104,2.424784181,0.706310366,3,V-tail,no,yes,fall,145.8009993,30,0.009812206,2.75483548
5128,1.021115343,3.37215409,15.67391494,1.91231054,357.7153353,23.40551611,2.534371007,0.727464975,3,Conventional,no,yes,spring,168.7714946,30,0.029794304,3.124980173
5129,0.89941708,2.925345086,14.16264181,2.276764949,460.985731,20.94341853,2.594217676,0.78963179,3,Conventional,yes,yes,fall,163.244495,30,0.010735446,3.195989156
5130,1.084196527,2.966699559,12.07953706,1.698758298,349.4903837,21.7181853,2.50866779,0.765006941,5,Conventional,no,yes,fall,169.3340125,30,0.025719256,3.642953739
5131,0.888047863,3.385341452,11.56062687,2.040427336,420.0685718,15.68888586,2.500470693,0.739415596,3,Conventional,no,yes,fall,151.5864439,30,0.008218136,3.150765977
5132,1.146909016,3.904818046,13.74675101,2.137439967,365.8759846,19.16165209,2.425062424,0.748950651,4,Conventional,yes,no,spring,156.1491641,30,0.008944689,3.836435585
5133,0.624390762,3.750244156,12.80855979,1.955115379,479.4935234,18.76671113,2.532010366,0.725220318,3,Conventional,no,no,spring,138.2218341,30,0.021897763,2.745187605
5134,0.786652456,2.876299592,8.891319786,1.766478292,353.8777885,19.16981334,2.522092771,0.780018877,3,V-tail,yes,yes,spring,171.664847,30,0.079883078,2.881435195
5135,1.14353987,2.715567581,12.34136985,2.308631096,418.5259245,20.64758882,2.358746383,0.739815349,5,Conventional,yes,no,summer,121.9042857,30,0.02929563,2.908165734
5136,0.832019785,3.398074599,8.160337929,2.195025477,450.5943262,17.93979382,2.622061913,0.734539764,3,V-tail,yes,yes,fall,170.6423142,30,0.010107059,2.544053164
5137,0.949729858,4.706448965,10.03025062,2.334755029,316.4095331,19.77870062,2.472585686,0.753485396,4,V-tail,yes,yes,fall,174.7014904,30,0.105109218,3.618578419
5138,1.105267381,3.612468494,10.89497281,2.260523873,251.2886932,21.51573199,2.512683731,0.732400238,3,Conventional,yes,no,winter,159.5559592,30,0.025845308,2.81613374
5139,0.899965535,4.013446049,13.69117247,2.217051251,320.8552244,20.36610655,2.478407227,0.750521144,5,V-tail,yes,yes,spring,172.2437998,30,0.09115056,3.267693598
5140,1.194877013,2.65057567,11.33609087,1.628115167,461.8104022,23.38797561,2.565192085,0.771241587,3,Conventional,no,no,summer,150.3509954,30,0.009166455,3.524702409
5141,0.970415852,2.440652258,12.65249783,2.385925731,311.0326179,21.47875719,2.454800342,0.755110303,3,V-tail,yes,yes,spring,161.0728015,30,0.008650244,3.540812348
5142,0.982034153,2.402845691,15.10514309,2.290848259,383.9085861,24.06907704,2.438697285,0.769173967,4,Conventional,no,no,summer,146.7572094,30,0.029443877,2.803269146
5143,0.879721812,3.663813038,11.3168017,1.95475204,255.7901462,20.07463963,2.64264547,0.766490676,4,Conventional,no,no,winter,167.7047517,30,0.006810722,2.718316402
5144,0.976783653,2.198866787,10.45457114,2.286664796,378.9777316,18.67973256,2.556283161,0.762004098,4,Conventional,yes,no,spring,168.1224529,30,0.006810722,2.868806358
5145,0.98832344,4.286957721,10.83247309,2.08834493,412.6204582,25.39572484,2.444561306,0.730910656,3,Conventional,yes,yes,winter,156.4962134,30,0.030483263,3.124540918
5146,1.009695234,3.045338411,12.20957615,2.015987796,330.5476829,23.54242398,2.565746554,0.764591425,4,V-tail,no,yes,summer,171.0398908,30,0.089681427,2.851303734
5147,0.726703448,2.880576111,15.6634247,2.348308974,426.5964393,21.54878812,2.542703932,0.761165489,4,Conventional,yes,no,spring,157.8350006,30,0.027191656,3.479127647
5148,0.967297994,3.980446937,12.35410263,1.802246419,365.6308236,20.78446427,2.324298595,0.699809346,4,Conventional,no,no,fall,132.9793328,30,0.008990285,2.996671119
5149,1.150927479,2.710434805,13.63415934,2.026090078,436.1892404,21.67573051,2.570577464,0.683852917,2,Conventional,yes,no,summer,154.3414249,30,0.07144594,2.969312376
5150,0.308196662,3.204190969,8.498056323,2.299685751,270.8061408,16.21240608,2.59099241,0.805217879,4,Conventional,no,yes,winter,176.9037314,30,0.008866702,3.412795033
5151,1.011817615,4.188987217,13.61777649,2.276281464,374.4669667,18.05136375,2.406298385,0.754015244,3,Conventional,no,no,summer,149.5146944,30,0.02997727,3.124445957
5152,0.775906733,3.180083049,16.3699819,2.493220465,417.9798642,25.39519874,2.351128364,0.771238594,4,V-tail,yes,no,winter,128.8006537,30,0.030752112,3.271579979
5153,1.06492498,3.417006764,10.54799816,1.04922493,409.0409679,22.32691195,2.448243507,0.749617813,5,Conventional,no,yes,spring,150.3372085,30,0.029296703,3.557390599
5154,0.610842882,3.126260715,11.25001381,1.995539272,288.3621549,19.67367484,2.510040817,0.754619469,4,V-tail,yes,yes,summer,165.5738566,30,0.008623793,3.694066217
5155,1.012108027,2.769979608,10.77089991,2.330039418,241.9377115,17.94575446,2.731814116,0.731288934,4,V-tail,no,no,fall,153.8799177,30,0.009078223,2.652162503
5156,0.92323858,2.793217106,13.22472762,2.205644934,435.9079846,17.1935461,2.53792457,0.790130443,4,V-tail,no,no,summer,157.500615,30,0.024328308,2.709647281
5157,0.911755655,3.351118118,8.749703555,1.498421326,285.1643154,22.74814841,2.509987765,0.704593233,3,Conventional,yes,yes,fall,157.5660456,30,0.022826736,3.044948356
5158,0.938759578,2.955479509,11.58542264,1.847891142,321.9153616,16.46241832,2.494313437,0.775113255,2,V-tail,yes,yes,fall,169.0071388,30,0.086557916,3.025852537
5159,0.981181273,3.666438876,11.15129651,1.876385366,345.5501244,23.42338738,2.620997067,0.741092922,2,V-tail,no,no,summer,179.5030345,30,0.084774093,3.057935125
5160,1.13455836,4.107188287,14.59808948,1.61404112,489.8049814,20.9304539,2.630809943,0.737603898,3,V-tail,no,no,winter,167.3977112,30,0.009944401,3.794716228
5161,0.919553066,2.587738792,13.49945734,2.426842925,234.8829867,23.14710963,2.560498938,0.763231838,3,Conventional,yes,no,summer,157.3880739,30,0.022160415,3.002158424
5162,1.481531901,2.759020401,10.02640472,1.904731831,355.0672084,19.07756132,2.611365896,0.751936257,2,Conventional,no,no,winter,177.4245256,30,0.030752112,2.793665041
5163,1.439815422,3.233117269,11.05633286,2.355470919,160.6719453,21.31675219,2.467053593,0.785481286,1,V-tail,no,yes,fall,146.064904,30,0.087910784,3.084178318
5164,0.959351063,2.985569825,12.97639844,2.557497853,274.3586206,16.2117255,2.662698991,0.713207509,3,V-tail,no,no,winter,162.7179574,30,0.105262974,2.966626616
5165,0.84380919,3.179125387,16.32217713,1.684521011,253.3112011,23.33532083,2.548025336,0.73091279,3,Conventional,yes,yes,summer,154.4970814,30,0.090123815,3.642325379
5166,0.78286848,4.428661411,12.72160139,2.589077194,453.6818931,18.80082768,2.454020712,0.715314142,3,V-tail,no,no,spring,131.630819,30,0.007954412,3.403412201
5167,0.99826203,3.643688056,10.90699177,1.944015851,343.0522674,16.80752957,2.505872346,0.777289908,5,Conventional,yes,no,spring,171.0945769,30,0.079889867,2.816093568
5168,0.642858987,4.882591171,14.28351952,2.007993786,225.3444071,19.95733904,2.402137984,0.77689093,4,V-tail,yes,yes,summer,175.1955474,30,0.089681427,2.884157439
5169,0.936975563,3.73001721,10.78317495,2.327768475,292.9360991,19.23536342,2.614263943,0.751501253,1,Conventional,no,no,spring,174.0353255,30,0.072516736,3.267004307
5170,0.863024075,4.495701227,14.30957457,2.14469513,526.4939701,22.63499592,2.539554631,0.753161224,4,V-tail,no,yes,fall,134.1131515,30,0.009437096,3.141682358
5171,0.74742588,3.593670905,14.28947036,2.203183453,276.3571866,19.06490762,2.603657944,0.725332046,4,Conventional,no,no,winter,163.2007967,30,0.031371502,3.630787723
5172,0.492422751,2.27230877,12.78008833,1.927350732,297.4165615,23.64461089,2.634243524,0.773445711,3,V-tail,yes,no,fall,170.819984,30,0.032034804,2.769439013
5173,0.883964892,2.622573788,12.24851767,1.78872693,411.4031069,19.6319067,2.420115096,0.748038956,5,V-tail,no,no,fall,136.8002071,30,0.029794047,3.437839852
5174,0.721474721,3.364862072,10.94322704,2.187484398,479.2814726,18.19625186,2.392690384,0.772539842,4,Conventional,yes,no,winter,107.0132556,30,0.031508793,2.919531436
5175,0.921230208,3.558565789,13.18194208,2.284763471,429.1501418,20.72811247,2.45238222,0.685827458,3,Conventional,no,no,summer,131.571318,30,0.009109421,2.606837832
5176,1.114902322,3.485464961,11.0563884,2.068030064,420.8458331,18.18963395,2.542418945,0.795817511,5,Conventional,no,yes,winter,169.3081781,30,0.008964513,2.993823395
5177,0.765730813,3.65906516,12.88618673,2.441729682,395.8368555,21.72118434,2.487273331,0.768488904,4,V-tail,no,yes,summer,159.6655074,30,0.009432822,2.442437024
5178,0.901674565,3.004944946,7.907088636,2.251016082,396.7172562,20.33061329,2.563327739,0.730275854,2,V-tail,yes,no,winter,168.5776101,30,0.008799651,3.544575556
5179,1.068969079,3.175365317,9.628492,2.318844453,439.2516023,23.51077365,2.486113132,0.802803439,4,Conventional,no,yes,fall,153.6288264,30,0.087861911,3.359666095
5180,0.679027407,2.831039683,12.76774628,2.146144697,295.3691047,26.8591565,2.403418045,0.804410558,4,Conventional,yes,no,fall,170.2698947,30,0.0922476,2.593230842
5181,0.891213761,4.309071193,10.83213642,2.057927539,477.5565447,18.7097523,2.433819724,0.748939672,3,V-tail,yes,yes,winter,122.7559099,30,0.073299259,2.679074691
5182,0.985326038,3.775777378,11.94424545,1.959045176,320.2685641,16.79121647,2.502664511,0.772189626,3,Conventional,yes,no,winter,170.3353553,30,0.026703548,3.673063608
5183,1.22526325,3.147436665,14.14108901,2.274932518,334.79721,16.67349373,2.468940594,0.700619421,2,V-tail,no,no,fall,152.8226111,30,0.028118924,3.872647011
5184,0.528166296,2.957156399,10.19917427,2.296119894,302.6927393,22.10473092,2.525865375,0.762391888,3,V-tail,no,yes,fall,167.8869794,30,0.008867044,3.784958376
5185,0.658238744,2.994964333,12.72166756,2.578789793,348.8754917,20.59889597,2.386395503,0.736665572,3,V-tail,yes,yes,spring,149.6351237,30,0.079586903,3.709390874
5186,0.814243664,3.114053987,16.65739254,2.91377622,312.6970598,17.71385504,2.542147054,0.756341812,2,V-tail,yes,no,fall,166.6273856,30,0.093082737,2.641438264
5187,0.775492619,4.491624885,8.366003977,1.811549233,179.8697417,26.5554194,2.491168192,0.732197238,5,Conventional,no,no,summer,146.497374,30,0.03203289,2.905980253
5188,1.104900646,3.150449459,11.10259779,1.88159496,184.4176899,18.88504204,2.646429144,0.741955264,3,V-tail,no,no,spring,130.539754,30,0.031539544,3.846099613
5189,0.64770485,4.438362766,10.57207553,1.786673174,229.3952251,16.36585145,2.659918821,0.743080181,3,Conventional,yes,yes,spring,157.1558731,30,0.087449387,3.249004588
5190,1.050886215,2.59665717,9.409197913,2.040227718,335.5458149,23.31894972,2.406578965,0.716885022,5,Conventional,no,no,winter,147.3202423,30,0.009354966,3.222762552
5191,0.951278629,2.246763942,12.30101712,1.982982274,480.7825967,22.4711482,2.434462907,0.758523677,6,Conventional,yes,yes,spring,110.6139318,30,0.031184241,2.896049076
5192,0.652555825,3.932080255,13.00428581,2.107625658,307.3179542,19.85431758,2.689222081,0.737138127,4,Conventional,yes,no,winter,179.8766491,30,0.077946085,2.752459523
5193,1.251953554,2.741669182,10.79098448,2.658382625,280.2541756,19.83788584,2.453252946,0.762642809,3,V-tail,yes,no,fall,162.3526019,30,0.090623275,3.051359951
5194,1.202121614,3.623872396,10.76766294,2.459243119,299.0341208,19.16535595,2.561831387,0.748206737,4,V-tail,no,yes,fall,173.3293188,30,0.090784116,3.217326672
5195,0.565667666,4.180974841,10.91745768,2.134231771,458.6651122,18.70020242,2.583175225,0.679616985,4,V-tail,yes,yes,winter,160.4887166,30,0.090355696,3.702301276
5196,1.206454302,3.349024828,11.13687448,2.351236457,408.8755863,19.28968141,2.538747836,0.723519904,5,Conventional,no,no,summer,160.0103053,30,0.083462654,2.974709179
5197,0.813927109,3.68878865,8.70922452,2.108716269,347.1604407,19.77443041,2.447922423,0.740535961,5,Conventional,no,no,winter,156.3292631,30,0.101735913,2.815771635
5198,0.899716758,3.151089695,10.38386964,2.110324001,477.7533513,23.4850392,2.56371978,0.716389467,1,Conventional,yes,yes,fall,149.8424373,30,0.10162336,2.646396815
5199,0.953694735,2.241575249,12.12572359,2.107194831,285.7017691,15.90128027,2.443367949,0.714040739,3,V-tail,yes,no,summer,151.0940576,30,0.008303339,3.003637831
5200,1.203775225,4.448616794,11.6037939,1.885551641,216.2454693,21.62320634,2.541561743,0.752961424,4,Conventional,no,yes,summer,159.791026,30,0.082404071,2.767651914
5201,0.916325018,4.071060935,9.469419127,2.495970969,376.2903161,18.12648808,2.37718988,0.750214272,4,V-tail,no,yes,winter,148.1532345,30,0.009859666,2.90031044
5202,0.532332591,3.868466998,9.883048659,2.647109322,369.7701095,21.82308666,2.411883408,0.753613911,4,Conventional,no,no,spring,153.7202775,30,0.028118924,3.966514798
5203,1.29287621,3.617860029,14.26488926,2.106292653,447.0604961,21.86227318,2.506466108,0.727936251,3,V-tail,yes,yes,fall,147.6121867,30,0.029364524,3.354013793
5204,1.00393667,3.294592716,11.97094763,1.887010712,355.6444634,18.83748054,2.551716751,0.742615094,2,Conventional,yes,yes,spring,171.0227675,30,0.031308413,3.19795029
5205,0.887031758,3.692474478,10.36028343,1.975961932,464.7776812,19.08239216,2.59458752,0.76127658,3,Conventional,no,yes,summer,160.3593672,30,0.078505316,3.23716976
5206,0.605355847,2.634444803,10.99547057,2.149834803,379.6944266,21.71880376,2.468355844,0.788410578,1,Conventional,no,yes,winter,158.8478317,30,0.007508939,3.016003153
5207,1.069832696,3.981649429,14.15703764,2.166769464,387.6921893,18.16883978,2.39095459,0.762496751,3,Conventional,yes,no,fall,144.3657035,30,0.008558941,3.064696118
5208,1.301221889,3.895339398,12.87353374,1.986965551,415.4056269,26.42556442,2.424660378,0.773784913,4,Conventional,yes,no,fall,151.0964905,30,0.007508939,2.750059843
5209,1.019227138,4.823318993,13.65413127,2.065125264,405.7576361,20.1350601,2.467606474,0.771395967,4,Conventional,yes,no,fall,160.5566898,30,0.082404071,2.781192347
5210,0.966681314,3.311155692,12.46308764,2.745310373,322.3663938,21.66502417,2.632351979,0.72411632,3,V-tail,no,no,fall,173.4177748,30,0.02959676,2.86361792
5211,0.818115099,3.625290151,9.846949187,2.088236118,333.2638882,21.76903107,2.532618119,0.745003427,4,V-tail,yes,no,fall,172.5009171,30,0.010004769,3.492898786
5212,1.189618696,3.031382894,10.84453095,1.933401186,342.0749237,19.0615767,2.551577846,0.714326107,3,V-tail,no,yes,summer,165.5438803,30,0.008990285,2.850851665
5213,0.676842749,3.657251091,11.4722909,2.283335565,421.8467855,20.59272818,2.50612738,0.76572032,3,Conventional,no,no,spring,156.0589367,30,0.030467686,2.722293354
5214,1.132319833,2.67808082,11.30688204,2.274647871,358.9649111,21.5876775,2.544952744,0.817320888,3,Conventional,yes,yes,summer,176.4605506,30,0.008867044,2.783656701
5215,1.032015409,3.550075198,9.665948165,2.349607872,388.2155874,18.30814305,2.318340696,0.723518999,3,V-tail,yes,yes,fall,129.1174794,30,0.096533445,3.724264855
5216,1.033773983,2.536198505,10.80578232,2.538107182,329.2568506,22.58181846,2.659209844,0.750133402,3,V-tail,no,no,winter,177.6109173,30,0.008627375,3.025142273
5217,1.018980368,3.136976742,6.435587832,2.204656011,377.4913675,22.91795701,2.402880666,0.726585566,4,V-tail,yes,yes,winter,149.1346348,30,0.008200212,2.484310386
5218,0.663362704,2.806821967,12.42321638,2.309976289,359.8554403,22.61355993,2.556653326,0.727178661,4,Conventional,no,no,spring,166.6214533,30,0.009342119,3.786525821
5219,0.824391714,4.274070998,9.324417105,2.451726884,265.1689433,20.43045028,2.408802929,0.750769209,5,Conventional,no,yes,winter,166.5185458,30,0.00920686,3.12369715
5220,1.252322153,4.362588754,11.57816236,2.785365062,284.9396886,21.13117245,2.492604493,0.768957693,3,Conventional,yes,yes,summer,179.6965584,30,0.08702543,3.126791039
5221,0.982092493,2.232085326,10.1788642,1.867490575,402.1585286,19.38084671,2.433631325,0.713231729,5,V-tail,no,no,fall,135.0319584,30,0.094032719,2.694774167
5222,0.712008469,3.523745969,12.3213456,1.939325925,235.2027843,20.386515,2.666153307,0.754292381,4,V-tail,no,no,winter,156.9879299,30,0.029336273,3.305005653
5223,0.994453868,2.882900902,12.51656221,2.570527475,325.0227278,18.85918984,2.43366979,0.790918973,5,Conventional,no,yes,spring,168.5378661,30,0.029502413,3.137791284
5224,0.539024562,2.432103931,11.25499938,2.056571444,341.7329981,19.8882881,2.535689867,0.75413041,4,Conventional,no,no,summer,164.393323,30,0.094197283,2.586014042
5225,0.709919064,2.739797597,12.17894305,2.172025989,336.8430181,22.93629171,2.508203815,0.785501978,4,V-tail,no,yes,summer,167.2713842,30,0.029675897,3.90755241
5226,0.720467509,2.709935366,10.40747433,2.243356641,360.8203142,24.75979291,2.680630061,0.708589744,4,V-tail,no,yes,spring,178.377977,30,0.00898481,2.877265209
5227,0.889260129,3.476149356,9.286205071,2.265427755,458.7482647,18.16395264,2.490779694,0.733187849,4,Conventional,no,no,summer,135.2999728,30,0.00901302,3.012432311
5228,0.705698766,3.869854427,10.58730291,2.580021967,304.0996442,17.34935111,2.690389344,0.712284654,2,Conventional,yes,yes,winter,177.2520341,30,0.088962014,2.536138323
5229,1.047298449,3.73028998,13.28611417,2.316878078,286.3218597,22.10219219,2.623825818,0.782531144,5,Conventional,no,no,summer,176.1932155,30,0.02792837,3.628969832
5230,1.01396179,3.525492785,13.90105866,2.401196824,330.6917101,21.4123222,2.37165592,0.741887303,4,V-tail,yes,yes,fall,152.1453724,30,0.079060667,2.803049085
5231,1.074518079,2.082574609,14.1512907,1.898758006,276.4998461,24.94715258,2.582879999,0.769888079,3,Conventional,no,yes,spring,161.1324259,30,0.029794304,3.061317995
5232,1.117127819,3.348546034,16.62189346,2.481563701,402.8053675,17.92629774,2.626474237,0.737260937,5,Conventional,no,no,summer,173.327739,30,0.031821788,3.8496682
5233,0.572439532,3.45574897,14.65258978,2.689568434,462.9242682,17.93101144,2.567636743,0.766417854,2,Conventional,yes,yes,fall,156.303784,30,0.009895505,2.715656452
5234,0.749820652,3.439104532,11.17468834,2.187735544,415.7267164,16.71208842,2.54466427,0.758150342,3,Conventional,no,no,spring,162.2191284,30,0.085066531,3.605192867
5235,1.120194574,2.888812927,11.95464798,2.09886581,357.8347347,19.62671896,2.457710008,0.787622579,3,Conventional,no,no,fall,161.7890507,30,0.094186885,3.649956379
5236,0.849432013,3.266688785,13.3393855,1.766003934,411.1989601,23.54282562,2.581374878,0.722838299,4,V-tail,no,no,summer,163.4325496,30,0.091284954,3.34642446
5237,0.633895183,1.32979202,13.32379051,2.320603629,293.3472253,23.94982658,2.548385028,0.737582164,3,V-tail,no,yes,winter,150.0073803,30,0.031485715,2.747261948
5238,0.747572129,3.928013137,13.91267633,2.041681039,345.8527591,18.93034617,2.571132496,0.71204812,3,Conventional,yes,yes,summer,170.2488239,30,0.02702765,2.830141099
5239,1.347618838,1.951236181,14.78247114,1.834713963,330.0962532,19.83834418,2.50289541,0.77903791,4,V-tail,no,yes,summer,161.2989549,30,0.008937015,3.467773102
5240,0.975246246,3.69457816,12.10200016,2.400913906,244.6036292,26.38018523,2.398479321,0.777630752,5,Conventional,yes,yes,spring,172.953421,30,0.082108893,2.765274911
5241,0.696377578,4.106352795,11.82003113,2.830536826,376.580171,19.9501854,2.398578751,0.780209138,4,V-tail,no,no,spring,156.7622596,30,0.088962014,3.72355818
5242,1.190927575,2.840686725,12.66412519,2.018419436,429.8515716,21.55729179,2.488703852,0.786067112,4,Conventional,yes,yes,spring,152.0430534,30,0.007674458,3.592639195
5243,0.92141676,2.62055466,13.99764956,2.740521657,254.7241779,21.67208287,2.568766029,0.775321864,6,Conventional,no,yes,summer,162.9193555,30,0.095833422,3.077632429
5244,0.727620848,3.13541164,11.96088358,1.962414271,350.3301974,16.73520738,2.473148807,0.78130352,4,V-tail,no,no,spring,165.6454824,30,0.030022453,2.722241394
5245,0.809850608,4.432127667,9.779182341,2.023044875,361.9480743,23.32669464,2.559443734,0.691660755,4,V-tail,yes,no,fall,173.1446885,30,0.010004769,3.25126902
5246,1.020817094,4.100927703,9.09134437,2.126918026,323.7959967,15.17363181,2.543638102,0.772265936,4,Conventional,no,yes,spring,175.9041571,30,0.087857122,2.499964384
5247,0.674047085,2.879065576,6.895979587,2.284795426,282.0022396,21.97611729,2.535508512,0.784810101,2,V-tail,no,yes,winter,174.8481997,30,0.022826736,2.772487908
5248,0.845589653,1.910496038,10.87673527,1.836581421,212.3486309,19.82388072,2.583542743,0.788116367,4,V-tail,no,no,summer,150.8053951,30,0.094197283,2.592907644
5249,0.868012256,2.964329576,11.16012036,2.411116546,386.2960176,20.55656733,2.494866827,0.804287744,3,V-tail,yes,yes,winter,165.417586,30,0.031485715,3.156834314
5250,0.963930353,4.20765685,11.91820541,1.887890015,314.7039851,23.6014981,2.486234304,0.695422279,3,Conventional,yes,no,summer,158.8213864,30,0.025608499,2.785543676
5251,0.877594928,2.961509853,8.385017886,2.635552769,456.7928346,19.97706382,2.511912621,0.747255989,4,Conventional,yes,yes,winter,143.7610958,30,0.023084524,2.776356498
