Case,drbatt,dtbatt,EQ_W_Wing,EQ_W_Therm,Foil0,Foil1,FOS,Fuse_d,Fuse_L,Fuse_Lt,Ht_S,NACA0,NACA1,Nz,Panels,PassN,PfracBattery,PfracRTG,PfracSpanels,Planet,PropBlade,PropD,PropN,PropulsionN,rho_b,rho_s,RTGfuelfrac,RTGfueltype,tstart,tmission,Type,Tail_type,Winglet,Ult_n,Ult_s,Vm,Vt_S,Wing_AR,Wing_dhl,Wing_S,Wing_Sweep,Wing_TR,Wing_fin_S,Wing_fin_TR,Cruise_Alt,Min_Alt,Cruise_V,RoC_min_alt,RoC_max_alt,Accel,Wing_folding,Sensor_swath_width,Num_Folds,Season,Area_coverage
73,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.031938364,17,1.813805959,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.00E+05
74,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.026119093,17,2.872684492,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,summer,4.00E+05
75,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.138178235,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.008661281,8.142857143,2.872684492,1.156900736,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
76,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.031938364,5.19047619,2.872684492,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,summer,4.00E+05
77,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.020299822,17,1.460846448,1.156900736,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,summer,4.00E+05
78,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.138178235,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.031938364,5.19047619,1.460846448,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,4.00E+05
79,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.031938364,17,2.519724981,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,fall,4.00E+05
80,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.031938364,5.19047619,2.872684492,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,4.00E+05
81,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.008661281,17,1.460846448,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,4.00E+05
82,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.008661281,5.19047619,2.872684492,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.00E+05
83,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.014480551,11.0952381,2.519724981,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
84,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.106911627,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.020299822,17,1.813805959,1.156900736,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,summer,4.00E+05
85,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.138178235,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.031938364,17,1.460846448,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
86,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.026119093,11.0952381,2.872684492,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
87,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.020299822,17,1.813805959,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,summer,4.00E+05
88,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.031938364,17,2.872684492,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
89,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.014480551,5.19047619,1.460846448,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.00E+05
90,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.020299822,11.0952381,1.460846448,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.00E+05
91,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.138178235,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.031938364,5.19047619,1.813805959,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,winter,4.00E+05
92,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.031938364,5.19047619,1.460846448,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
93,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.106911627,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.031938364,11.0952381,2.872684492,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
94,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.031938364,11.0952381,1.460846448,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,spring,4.00E+05
95,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.014480551,5.19047619,1.460846448,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,winter,4.00E+05
96,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.008661281,17,2.872684492,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
97,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.020299822,8.142857143,2.16676547,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.00E+05
98,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.020299822,17,2.872684492,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,fall,4.00E+05
99,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.020299822,17,1.460846448,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,4.00E+05
100,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.106911627,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.008661281,17,1.460846448,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,winter,4.00E+05
101,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.008661281,17,2.872684492,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,winter,4.00E+05
102,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.031938364,14.04761905,1.460846448,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,spring,4.00E+05
103,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.020299822,5.19047619,2.16676547,1.156900736,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,summer,4.00E+05
104,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.031938364,5.19047619,2.872684492,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,4.00E+05
105,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.008661281,5.19047619,2.519724981,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,fall,4.00E+05
106,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.138178235,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.020299822,8.142857143,2.519724981,0.895120277,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
107,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.008661281,17,1.460846448,0.895120277,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,winter,4.00E+05
108,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.008661281,14.04761905,1.813805959,1.156900736,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,winter,4.00E+05
109,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.008661281,8.142857143,2.16676547,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,4.00E+05
110,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.031938364,17,1.813805959,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,fall,4.00E+05
111,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.031938364,5.19047619,2.872684492,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
112,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.031938364,5.19047619,1.460846448,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,spring,4.00E+05
113,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.031938364,17,2.872684492,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,fall,4.00E+05
114,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.008661281,17,2.519724981,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,spring,4.00E+05
115,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.020299822,11.0952381,2.519724981,1.156900736,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
116,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.138178235,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.008661281,5.19047619,1.460846448,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,4.00E+05
117,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.008661281,17,2.519724981,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
118,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.106911627,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.008661281,11.0952381,2.16676547,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
119,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.014480551,8.142857143,1.813805959,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,spring,4.00E+05
120,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.026119093,11.0952381,1.813805959,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,summer,4.00E+05
121,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.106911627,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.008661281,14.04761905,2.872684492,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.00E+05
122,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.112820068,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.014480551,14.04761905,2.872684492,1.156900736,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,fall,4.00E+05
123,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.008661281,5.19047619,1.460846448,1.156900736,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,winter,4.00E+05
124,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.15157404,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.014480551,8.142857143,1.460846448,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
125,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.020299822,8.142857143,2.872684492,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
126,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.031938364,5.19047619,1.460846448,1.156900736,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,4.00E+05
127,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.138178235,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.031938364,5.19047619,2.872684492,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.00E+05
128,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.014480551,5.19047619,2.16676547,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,winter,4.00E+05
129,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.014480551,17,2.872684492,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.00E+05
130,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.008661281,17,2.872684492,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,winter,4.00E+05
131,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.008661281,5.19047619,1.460846448,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,fall,4.00E+05
132,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.138178235,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.014480551,8.142857143,2.872684492,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
133,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.106911627,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.020299822,17,2.872684492,1.156900736,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
134,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.031938364,17,1.460846448,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,4.00E+05
135,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.014480551,17,1.460846448,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
136,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.031938364,17,1.813805959,1.156900736,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.00E+05
137,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.020299822,17,1.460846448,1.156900736,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
138,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.106911627,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.014480551,11.0952381,1.813805959,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,winter,4.00E+05
139,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.026119093,17,1.813805959,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,winter,4.00E+05
140,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169444843,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.020299822,8.142857143,1.460846448,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,summer,4.00E+05
141,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.075645019,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.031938364,17,2.872684492,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,winter,4.00E+05
142,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.031938364,11.0952381,2.16676547,0.37155936,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,4.00E+05
143,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.031938364,17,2.872684492,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.00E+05
144,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.008661281,5.19047619,1.813805959,0.633339819,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,4.00E+05
145,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.008661281,14.04761905,2.872684492,0.895120277,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,summer,4.00E+05
146,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044378411,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.031938364,5.19047619,1.813805959,1.418681194,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,4.00E+05
